DATE,VALUE
2025-11-04,43.595001
2025-11-05,43.709999
2025-11-06,44.134998
2025-11-07,44.77
2025-11-10,45.174999
2025-11-11,45.764999
2025-11-12,45.125
2025-11-13,45.240002
2025-11-14,46.009998
2025-11-17,45.169998
2025-11-18,45.529999
2025-11-19,44.939999
2025-11-20,44.43
2025-11-21,44.709999
2025-11-24,44.584999
2025-11-25,44.305
2025-11-26,44.639999
2025-11-28,45.224998
2025-12-01,45.66
2025-12-02,45.07
2025-12-03,45.915001
2025-12-04,46.110001
2025-12-05,45.919998
2025-12-08,45.419998
2025-12-09,45.700001
2025-12-10,46.18
2025-12-11,45.959999
2025-12-12,45.509998
2025-12-15,45.189999
2025-12-16,43.810001
2025-12-17,44.779999
2025-12-18,44.130001
2025-12-19,44.130001
2025-12-22,44.209999
2025-12-23,44.5
2025-12-24,44.369999
2025-12-26,44.200001
2025-12-29,44.619999
2025-12-30,44.959999
2025-12-31,44.709999
2026-01-02,45.650002
2026-01-05,46.889999
2026-01-06,45.639999
2026-01-07,45.130001
2026-01-08,46.549999
2026-01-09,46.669998
2026-01-12,46.34
2026-01-13,47
2026-01-14,48.060001
2026-01-15,47.610001
2026-01-16,47.689999
2026-01-20,47.599998
2026-01-21,48.75
2026-01-22,48.91
2026-01-23,49.189999
2026-01-26,49.220001
2026-01-27,49.669998
2026-01-28,50.049999
2026-01-29,50.509998
2026-01-30,51.049999
2026-02-02,50.049999
2026-02-03,51.669998
2026-02-04,52.830002
2026-02-05,52.209999
2026-02-06,53.25
2026-02-09,53.639999
2026-02-10,53.580002
2026-02-11,54.98
2026-02-12,53.98
2026-02-13,54.349998
2026-02-17,53.75
2026-02-18,54.779999
2026-02-19,55.18
2026-02-20,54.880001
2026-02-23,55.150002
2026-02-24,55.099998
2026-02-25,54.869999
2026-02-26,55.049999
2026-02-27,55.919998
2026-03-02,57.040001
2026-03-03,56.52
2026-03-04,56.189999
2026-03-05,56.48
2026-03-06,56.57
2026-03-09,56.32
2026-03-10,55.599998
2026-03-11,56.98
2026-03-12,57.509998
2026-03-13,57.700001
2026-03-16,57.900002
2026-03-17,58.509998
2026-03-18,58.43
