time,time_label,geo,geo_label,unit,unit_label,freq,freq_label,OBS_VALUE
2002,2002,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25000.0
2003,2003,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25500.0
2004,2004,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25600.0
2005,2005,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26200.0
2006,2006,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27400.0
2007,2007,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28400.0
2008,2008,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28600.0
2009,2009,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26300.0
2010,2010,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27200.0
2011,2011,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28000.0
2012,2012,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27200.0
2013,2013,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27200.0
2014,2014,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26900.0
2015,2015,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27700.0
2016,2016,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29100.0
2017,2017,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30300.0
2018,2018,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31000.0
2019,2019,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31600.0
2020,2020,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29300.0
2021,2021,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32900.0
2022,2022,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36000.0
2023,2023,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,38800.0
2024,2024,ITC1,Piemonte,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,40400.0
2000,2000,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29600.0
2001,2001,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30600.0
2002,2002,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31100.0
2003,2003,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32900.0
2004,2004,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32600.0
2005,2005,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33300.0
2006,2006,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34600.0
2007,2007,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35600.0
2008,2008,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37200.0
2009,2009,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35000.0
2010,2010,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36500.0
2011,2011,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37300.0
2012,2012,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37800.0
2013,2013,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35800.0
2014,2014,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35100.0
2015,2015,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35500.0
2016,2016,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35900.0
2017,2017,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37600.0
2018,2018,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,38000.0
2019,2019,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,38900.0
2020,2020,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36000.0
2021,2021,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,39500.0
2022,2022,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,45800.0
2023,2023,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,48900.0
2024,2024,ITC2,Valle d’Aosta/Vallée d’Aoste,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,49900.0
2000,2000,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23700.0
2001,2001,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24900.0
2002,2002,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24800.0
2003,2003,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25500.0
2004,2004,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25700.0
2005,2005,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26300.0
2006,2006,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,27400.0
2007,2007,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29200.0
2008,2008,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30200.0
2009,2009,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28400.0
2010,2010,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28200.0
2011,2011,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28900.0
2012,2012,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28600.0
2013,2013,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28100.0
2014,2014,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,28500.0
2015,2015,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29100.0
2016,2016,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30400.0
2017,2017,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31400.0
2018,2018,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31700.0
2019,2019,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32600.0
2020,2020,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29900.0
2021,2021,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33400.0
2022,2022,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36900.0
2023,2023,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,40200.0
2024,2024,ITC3,Liguria,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,40900.0
2000,2000,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,30400.0
2001,2001,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,31300.0
2002,2002,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32000.0
2003,2003,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32400.0
2004,2004,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32300.0
2005,2005,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32800.0
2006,2006,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33900.0
2007,2007,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35400.0
2008,2008,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37000.0
2009,2009,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,34600.0
2010,2010,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35900.0
2011,2011,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36700.0
2012,2012,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36000.0
2013,2013,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35100.0
2014,2014,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,35300.0
2015,2015,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,36100.0
2016,2016,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,37800.0
2017,2017,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,38900.0
2018,2018,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,39900.0
2019,2019,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,40600.0
2020,2020,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,38300.0
2021,2021,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,43400.0
2022,2022,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,47900.0
2023,2023,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,50900.0
2024,2024,ITC4,Lombardia,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,52700.0
2000,2000,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,15200.0
2001,2001,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,15700.0
2002,2002,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,16000.0
2003,2003,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,16100.0
2004,2004,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,16100.0
2005,2005,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,16500.0
2006,2006,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,17400.0
2007,2007,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18100.0
2008,2008,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18400.0
2009,2009,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,17600.0
2010,2010,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,17600.0
2011,2011,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18000.0
2012,2012,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18000.0
2013,2013,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,17600.0
2014,2014,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,17400.0
2015,2015,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,17900.0
2016,2016,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18600.0
2017,2017,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19100.0
2018,2018,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19400.0
2019,2019,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20000.0
2020,2020,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18800.0
2021,2021,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21100.0
2022,2022,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23500.0
2023,2023,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25200.0
2024,2024,ITF,Sud,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26200.0
2000,2000,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19600.0
2001,2001,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20300.0
2002,2002,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20300.0
2003,2003,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20300.0
2004,2004,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19700.0
2005,2005,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20500.0
2006,2006,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21500.0
2007,2007,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22500.0
2008,2008,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23200.0
2009,2009,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22000.0
2010,2010,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22600.0
2011,2011,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23700.0
2012,2012,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23800.0
2013,2013,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23200.0
2014,2014,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23000.0
2015,2015,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,23400.0
2016,2016,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24100.0
2017,2017,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24900.0
2018,2018,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25100.0
2019,2019,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,25600.0
2020,2020,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,24000.0
2021,2021,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,26800.0
2022,2022,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,29800.0
2023,2023,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,32300.0
2024,2024,ITF1,Abruzzo,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,33600.0
2000,2000,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,17600.0
2001,2001,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18300.0
2002,2002,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18500.0
2003,2003,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18600.0
2004,2004,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,18900.0
2005,2005,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19400.0
2006,2006,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20900.0
2007,2007,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,22000.0
2008,2008,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21800.0
2009,2009,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21100.0
2010,2010,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21000.0
2011,2011,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21200.0
2012,2012,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20700.0
2013,2013,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19400.0
2014,2014,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19100.0
2015,2015,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,19600.0
2016,2016,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,20400.0
2017,2017,ITF2,Molise,PPS_EU27_2020_HAB,"Purchasing power standard (PPS, EU27 from 2020), per inhabitant",A,Annual,21100.0
