time,time_label,geo,geo_label,na_item,na_item_label,direct,direct_label,unit,unit_label,freq,freq_label,OBS_VALUE
2007,2007,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16800.0
2008,2008,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,17100.0
2009,2009,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16300.0
2010,2010,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16100.0
2011,2011,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16700.0
2012,2012,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16200.0
2013,2013,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15900.0
2014,2014,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15700.0
2015,2015,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15900.0
2016,2016,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16100.0
2017,2017,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16500.0
2018,2018,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16800.0
2019,2019,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16900.0
2020,2020,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15700.0
2021,2021,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,17100.0
2022,2022,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,18300.0
2023,2023,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,19600.0
2024,2024,ITF1,Abruzzo,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,20500.0
2000,2000,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12000.0
2001,2001,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12500.0
2002,2002,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12800.0
2003,2003,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13300.0
2004,2004,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13800.0
2005,2005,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14100.0
2006,2006,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15000.0
2007,2007,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15600.0
2008,2008,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15800.0
2009,2009,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15000.0
2010,2010,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14800.0
2011,2011,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15100.0
2012,2012,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14600.0
2013,2013,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14100.0
2014,2014,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13900.0
2015,2015,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14200.0
2016,2016,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14500.0
2017,2017,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14600.0
2018,2018,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14900.0
2019,2019,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15000.0
2020,2020,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14400.0
2021,2021,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15600.0
2022,2022,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16700.0
2023,2023,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,17800.0
2024,2024,ITF2,Molise,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,18500.0
2000,2000,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11500.0
2001,2001,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12100.0
2002,2002,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12600.0
2003,2003,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12800.0
2004,2004,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12900.0
2005,2005,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13300.0
2006,2006,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13600.0
2007,2007,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14000.0
2008,2008,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14000.0
2009,2009,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13400.0
2010,2010,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13100.0
2011,2011,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13100.0
2012,2012,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12600.0
2013,2013,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12500.0
2014,2014,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12400.0
2015,2015,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12700.0
2016,2016,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12900.0
2017,2017,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13100.0
2018,2018,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13300.0
2019,2019,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13500.0
2020,2020,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12400.0
2021,2021,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13400.0
2022,2022,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14500.0
2023,2023,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15600.0
2024,2024,ITF3,Campania,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16300.0
2000,2000,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11000.0
2001,2001,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11700.0
2002,2002,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12000.0
2003,2003,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12300.0
2004,2004,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12600.0
2005,2005,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12800.0
2006,2006,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13200.0
2007,2007,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13700.0
2008,2008,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13700.0
2009,2009,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13000.0
2010,2010,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13000.0
2011,2011,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13400.0
2012,2012,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13100.0
2013,2013,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12900.0
2014,2014,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12900.0
2015,2015,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13200.0
2016,2016,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13400.0
2017,2017,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13700.0
2018,2018,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14000.0
2019,2019,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14200.0
2020,2020,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13200.0
2021,2021,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14200.0
2022,2022,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15200.0
2023,2023,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16100.0
2024,2024,ITF4,Puglia,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16800.0
2000,2000,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11100.0
2001,2001,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11400.0
2002,2002,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12000.0
2003,2003,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12400.0
2004,2004,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12900.0
2005,2005,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13200.0
2006,2006,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13700.0
2007,2007,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14200.0
2008,2008,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14200.0
2009,2009,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13500.0
2010,2010,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13200.0
2011,2011,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13400.0
2012,2012,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13000.0
2013,2013,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12700.0
2014,2014,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12800.0
2015,2015,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13500.0
2016,2016,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13600.0
2017,2017,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13700.0
2018,2018,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14100.0
2019,2019,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14400.0
2020,2020,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13600.0
2021,2021,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14600.0
2022,2022,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,15500.0
2023,2023,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,16600.0
2024,2024,ITF5,Basilicata,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,17400.0
2000,2000,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,9700.0
2001,2001,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,10300.0
2002,2002,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,10800.0
2003,2003,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11200.0
2004,2004,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11600.0
2005,2005,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11900.0
2006,2006,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12400.0
2007,2007,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12800.0
2008,2008,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13000.0
2009,2009,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12500.0
2010,2010,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12100.0
2011,2011,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12400.0
2012,2012,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11900.0
2013,2013,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11700.0
2014,2014,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11600.0
2015,2015,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11800.0
2016,2016,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12000.0
2017,2017,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12300.0
2018,2018,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12400.0
2019,2019,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12500.0
2020,2020,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11700.0
2021,2021,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12500.0
2022,2022,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,13400.0
2023,2023,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14300.0
2024,2024,ITF6,Calabria,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,14900.0
2000,2000,ITG,Isole,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,10600.0
2001,2001,ITG,Isole,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11200.0
2002,2002,ITG,Isole,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,11600.0
2003,2003,ITG,Isole,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12000.0
2004,2004,ITG,Isole,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12400.0
2005,2005,ITG,Isole,B5N,"Balance of primary incomes/national income, net",BAL,Balance,EUR_HAB,Euro per inhabitant,A,Annual,12700.0
