zone,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
IT-Calabria,2015-08-21,38.91,16.59,24.96,29.48,20.96,1.74,1.84,347.0,6.5076,60.42,98.6
IT-Calabria,2015-08-22,38.91,16.59,24.7,29.56,20.79,1.46,2.17,348.1,6.2146,61.72,98.43
IT-Calabria,2015-08-23,38.91,16.59,24.92,29.76,20.61,0.02,1.76,230.8,6.4313,54.63,98.34
IT-Calabria,2015-08-24,38.91,16.59,27.13,33.37,20.66,0.13,1.82,266.5,6.9103,48.53,98.43
IT-Calabria,2015-08-25,38.91,16.59,27.49,33.6,22.34,0.45,3.51,278.4,6.1795,49.87,98.45
IT-Calabria,2015-08-26,38.91,16.59,26.62,31.48,22.14,0.66,2.87,359.8,6.4042,63.7,98.51
IT-Calabria,2015-08-27,38.91,16.59,26.63,30.63,22.39,1.69,2.1,68.8,6.2038,64.97,98.65
IT-Calabria,2015-08-28,38.91,16.59,27.06,31.68,22.21,0.37,2.0,41.9,6.3979,57.53,98.83
IT-Calabria,2015-08-29,38.91,16.59,27.13,32.3,21.69,0.09,3.41,14.5,6.7145,53.51,98.95
IT-Calabria,2015-08-30,38.91,16.59,26.75,32.02,21.56,0.01,2.6,35.3,6.3338,54.38,98.95
IT-Calabria,2015-08-31,38.91,16.59,26.4,31.72,20.82,0.21,2.72,47.0,6.551,56.63,98.72
IT-Calabria,2015-09-01,38.91,16.59,27.35,33.27,22.11,0.0,2.62,256.7,6.5729,48.01,98.34
IT-Calabria,2015-09-02,38.91,16.59,26.73,32.85,20.84,0.0,3.43,287.0,6.2837,50.86,98.18
IT-Calabria,2015-09-03,38.91,16.59,27.36,33.22,21.87,0.02,3.27,289.4,6.4001,46.82,98.26
IT-Calabria,2015-09-04,38.91,16.59,28.29,34.96,21.77,0.02,2.66,281.6,6.2676,47.14,98.3
IT-Calabria,2015-09-05,38.91,16.59,29.66,35.63,24.71,0.09,3.86,251.3,6.1618,43.08,98.31
IT-Calabria,2015-09-06,38.91,16.59,27.2,32.28,23.09,0.67,2.45,262.8,4.7726,58.99,98.38
IT-Calabria,2015-09-07,38.91,16.59,25.06,29.63,22.1,1.4,2.35,53.9,3.2717,64.11,98.44
IT-Calabria,2015-09-08,38.91,16.59,24.35,27.81,21.84,0.15,3.89,45.3,3.9646,52.64,98.5
IT-Calabria,2015-09-09,38.91,16.59,20.35,22.17,19.09,19.26,4.52,98.1,0.631,83.4,98.21
IT-Calabria,2015-09-10,38.91,16.59,22.14,24.87,20.11,7.67,3.38,38.5,3.3132,75.52,97.98
IT-Calabria,2015-09-11,38.91,16.59,22.27,26.22,19.19,0.22,1.44,263.5,4.6294,60.67,98.76
IT-Calabria,2015-09-12,38.91,16.59,22.83,28.1,17.33,0.0,2.21,19.7,6.131,57.76,98.98
IT-Calabria,2015-09-13,38.91,16.59,24.2,29.23,20.16,0.0,1.74,184.2,6.1138,55.53,98.78
IT-Calabria,2015-09-14,38.91,16.59,25.41,31.08,20.29,0.1,3.12,232.2,5.8579,60.1,98.55
IT-Calabria,2015-09-15,38.91,16.59,26.77,32.42,21.97,2.82,2.2,246.1,5.7228,57.51,98.46
IT-Calabria,2015-09-16,38.91,16.59,28.0,34.32,22.66,1.06,2.25,243.7,5.7254,53.83,98.37
IT-Calabria,2015-09-17,38.91,16.59,30.56,36.57,26.3,0.27,1.15,295.1,5.8018,39.59,98.35
IT-Calabria,2015-09-18,38.91,16.59,30.05,36.31,25.26,0.2,1.4,331.5,5.831,42.57,98.44
IT-Calabria,2015-09-19,38.91,16.59,28.82,35.68,23.1,0.02,2.46,317.0,5.7838,42.87,98.38
IT-Calabria,2015-09-20,38.91,16.59,23.74,27.86,19.44,8.65,3.93,296.9,2.8747,66.33,97.94
IT-Calabria,2015-09-21,38.91,16.59,21.22,24.72,19.15,22.67,7.57,351.2,2.3297,76.16,97.71
IT-Calabria,2015-09-22,38.91,16.59,21.8,27.17,16.97,0.13,3.57,335.0,5.2555,58.68,97.85
IT-Calabria,2015-09-23,38.91,16.59,21.3,26.4,17.31,0.0,3.05,266.6,5.3292,68.71,97.89
IT-Calabria,2015-09-24,38.91,16.59,20.07,24.66,16.51,4.68,4.54,250.8,2.8723,71.94,97.93
IT-Calabria,2015-09-25,38.91,16.59,20.1,25.38,16.01,0.35,2.66,290.2,4.991,62.82,98.08
IT-Calabria,2015-09-26,38.91,16.59,19.99,22.19,18.12,0.67,2.65,24.8,3.0058,67.7,98.28
IT-Calabria,2015-09-27,38.91,16.59,20.32,24.09,17.47,0.65,1.9,27.2,2.0429,65.42,98.52
IT-Calabria,2015-09-28,38.91,16.59,19.89,23.45,17.21,1.35,3.63,16.1,3.1399,70.04,98.73
IT-Calabria,2015-09-29,38.91,16.59,19.21,22.52,16.53,0.08,4.08,6.5,3.3893,67.05,98.79
IT-Calabria,2015-09-30,38.91,16.59,19.66,24.75,15.79,0.01,3.33,16.7,3.9742,63.25,98.91
IT-Calabria,2015-10-01,38.91,16.59,20.17,23.95,16.69,0.51,3.42,89.0,3.5594,72.56,99.02
IT-Calabria,2015-10-02,38.91,16.59,20.03,21.32,19.08,11.85,4.72,145.9,2.5133,90.08,99.1
IT-Calabria,2015-10-03,38.91,16.59,21.07,25.0,18.3,6.04,3.8,201.0,4.3526,81.0,99.17
IT-Calabria,2015-10-04,38.91,16.59,20.63,26.38,16.44,0.69,2.64,282.4,4.043,70.86,99.06
IT-Calabria,2015-10-05,38.91,16.59,21.57,27.74,16.32,0.02,2.16,308.9,4.4426,59.97,98.63
IT-Calabria,2015-10-06,38.91,16.59,21.88,27.64,18.35,0.14,2.87,286.8,3.443,70.52,98.14
IT-Calabria,2015-10-07,38.91,16.59,21.44,25.57,18.92,1.93,5.62,277.8,3.4061,75.61,97.75
IT-Calabria,2015-10-08,38.91,16.59,20.49,25.57,16.94,0.02,3.48,278.5,4.3358,69.54,98.2
IT-Calabria,2015-10-09,38.91,16.59,19.83,24.55,15.71,0.53,2.92,156.8,3.1027,70.97,98.39
IT-Calabria,2015-10-10,38.91,16.59,21.06,23.13,18.75,23.09,6.14,180.2,2.2342,88.26,97.48
IT-Calabria,2015-10-11,38.91,16.59,19.09,22.41,15.9,7.42,7.0,260.3,3.0398,77.54,97.34
IT-Calabria,2015-10-12,38.91,16.59,18.83,23.84,15.63,0.31,3.07,303.5,4.0471,68.05,98.33
IT-Calabria,2015-10-13,38.91,16.59,19.71,24.99,15.18,0.0,2.49,223.3,4.5173,68.44,98.59
IT-Calabria,2015-10-14,38.91,16.59,20.61,24.5,17.98,0.18,5.05,193.7,4.0313,82.71,98.4
IT-Calabria,2015-10-15,38.91,16.59,20.19,21.7,19.3,5.61,5.58,169.0,0.8018,86.6,98.4
IT-Calabria,2015-10-16,38.91,16.59,20.35,24.33,15.76,14.46,3.28,173.9,2.9654,83.07,98.42
IT-Calabria,2015-10-17,38.91,16.59,18.98,23.86,15.08,0.2,1.83,301.8,3.8983,66.22,98.68
IT-Calabria,2015-10-18,38.91,16.59,19.57,24.44,15.82,0.0,1.45,288.3,3.702,60.54,98.62
IT-Calabria,2015-10-19,38.91,16.59,19.96,24.76,16.72,0.0,2.2,217.8,4.2574,69.53,98.28
IT-Calabria,2015-10-20,38.91,16.59,19.98,23.7,16.87,4.3,2.71,252.2,2.0549,77.1,98.06
IT-Calabria,2015-10-21,38.91,16.59,16.56,18.42,15.05,18.41,5.26,45.1,1.194,86.34,97.86
IT-Calabria,2015-10-22,38.91,16.59,14.98,17.99,12.13,18.2,4.95,336.0,1.3951,85.34,97.14
IT-Calabria,2015-10-23,38.91,16.59,14.61,17.04,12.04,7.43,7.88,353.0,2.1528,77.87,97.85
IT-Calabria,2015-10-24,38.91,16.59,15.43,18.67,12.43,0.0,6.42,8.1,4.0416,72.34,98.64
IT-Calabria,2015-10-25,38.91,16.59,15.72,21.16,11.55,0.02,2.72,348.9,3.9533,67.75,99.04
IT-Calabria,2015-10-26,38.91,16.59,15.95,19.92,12.23,0.0,1.61,341.6,3.5429,73.22,98.96
IT-Calabria,2015-10-27,38.91,16.59,16.46,20.17,14.58,0.0,1.24,87.1,3.5383,68.23,98.86
IT-Calabria,2015-10-28,38.91,16.59,16.55,19.63,14.78,0.42,1.81,204.1,1.6666,83.77,98.77
IT-Calabria,2015-10-29,38.91,16.59,17.05,20.43,15.05,9.2,2.47,242.0,2.7221,84.64,98.47
IT-Calabria,2015-10-30,38.91,16.59,16.18,18.89,14.0,11.93,4.01,98.4,2.7175,88.36,98.45
IT-Calabria,2015-10-31,38.91,16.59,15.18,16.39,14.46,16.49,9.81,94.5,1.2336,88.68,99.0
IT-Calabria,2015-11-01,38.91,16.59,15.09,16.68,13.92,7.26,8.0,98.7,0.5606,86.27,99.5
IT-Calabria,2015-11-02,38.91,16.59,14.82,17.06,12.43,2.48,4.45,83.4,2.0705,83.92,99.75
IT-Calabria,2015-11-03,38.91,16.59,14.72,19.91,11.17,0.0,2.66,1.8,3.8066,70.7,99.58
IT-Calabria,2015-11-04,38.91,16.59,14.56,19.9,10.07,0.0,2.82,337.2,3.3785,79.86,99.11
IT-Calabria,2015-11-05,38.91,16.59,16.1,20.64,12.01,0.03,1.9,342.4,3.0103,79.05,98.9
IT-Calabria,2015-11-06,38.91,16.59,15.67,19.67,12.95,0.41,3.65,359.2,3.0034,87.03,99.08
IT-Calabria,2015-11-07,38.91,16.59,15.08,19.21,12.16,0.03,3.85,353.6,2.8649,83.44,99.33
IT-Calabria,2015-11-08,38.91,16.59,14.61,20.3,10.54,0.0,3.99,341.7,3.3516,78.38,99.62
IT-Calabria,2015-11-09,38.91,16.59,16.16,22.17,11.73,0.0,3.73,320.3,3.2503,77.51,99.49
IT-Calabria,2015-11-10,38.91,16.59,16.4,21.63,13.17,0.0,3.51,339.0,3.0492,71.32,99.26
IT-Calabria,2015-11-11,38.91,16.59,17.32,23.1,12.74,0.0,2.82,333.7,3.2174,66.24,99.19
IT-Calabria,2015-11-12,38.91,16.59,16.15,20.65,12.8,0.0,1.73,1.5,3.3252,78.82,99.37
IT-Calabria,2015-11-13,38.91,16.59,15.92,21.06,13.15,0.08,1.42,286.7,2.1653,84.02,99.55
IT-Calabria,2015-11-14,38.91,16.59,14.61,19.57,10.89,0.13,2.6,336.9,2.3969,83.5,99.3
IT-Calabria,2015-11-15,38.91,16.59,14.02,18.1,11.34,0.44,3.3,348.1,1.8994,81.96,98.88
IT-Calabria,2015-11-16,38.91,16.59,14.27,19.65,10.71,0.05,2.9,346.2,3.0482,78.76,98.73
IT-Calabria,2015-11-17,38.91,16.59,14.51,20.47,10.29,0.0,2.4,316.8,3.0338,80.98,98.89
IT-Calabria,2015-11-18,38.91,16.59,14.1,19.47,9.53,0.0,2.28,337.4,2.8054,81.75,99.0
IT-Calabria,2015-11-19,38.91,16.59,14.35,18.45,12.19,0.04,1.87,274.3,1.6795,83.19,99.16
IT-Calabria,2015-11-20,38.91,16.59,13.97,18.5,11.26,0.02,3.56,262.2,2.635,85.05,98.7
IT-Calabria,2015-11-21,38.91,16.59,15.78,17.88,12.83,0.82,7.63,235.1,1.5132,82.14,97.17
IT-Calabria,2015-11-22,38.91,16.59,13.36,15.95,10.0,5.92,6.11,259.1,0.8906,74.48,97.27
IT-Calabria,2015-11-23,38.91,16.59,12.57,14.56,10.28,1.47,2.09,124.1,1.5936,76.35,98.43
IT-Calabria,2015-11-24,38.91,16.59,14.4,17.59,11.8,6.95,2.37,138.6,2.1838,93.93,98.5
IT-Calabria,2015-11-25,38.91,16.59,13.5,16.82,9.54,14.48,4.71,271.3,0.8174,89.4,97.31
IT-Calabria,2015-11-26,38.91,16.59,11.1,13.48,9.38,15.22,5.04,220.9,1.7842,84.74,96.46
IT-Calabria,2015-11-27,38.91,16.59,11.08,12.83,10.08,21.59,5.47,244.4,1.2888,85.72,96.62
IT-Calabria,2015-11-28,38.91,16.59,10.73,14.27,8.26,1.51,4.63,291.3,1.968,82.16,97.92
IT-Calabria,2015-11-29,38.91,16.59,11.25,14.92,9.3,0.25,3.04,342.0,2.3678,75.71,98.99
IT-Calabria,2015-11-30,38.91,16.59,11.95,16.46,8.55,0.6,2.57,312.0,2.5306,75.67,99.47
IT-Calabria,2015-12-01,38.91,16.59,12.58,16.91,9.02,0.0,2.72,297.5,2.3393,79.44,99.4
IT-Calabria,2015-12-02,38.91,16.59,12.0,16.59,9.31,0.02,2.7,346.6,2.6208,87.25,99.66
IT-Calabria,2015-12-03,38.91,16.59,12.69,17.75,9.35,0.0,2.41,350.0,2.7166,82.73,99.87
IT-Calabria,2015-12-04,38.91,16.59,12.71,16.01,10.52,0.03,1.69,352.9,2.4732,84.11,100.03
IT-Calabria,2015-12-05,38.91,16.59,12.47,15.55,9.98,0.29,2.58,1.0,2.1048,85.85,100.2
IT-Calabria,2015-12-06,38.91,16.59,12.99,16.47,10.42,0.27,1.34,2.1,2.454,78.75,100.29
IT-Calabria,2015-12-07,38.91,16.59,11.93,15.16,9.68,0.03,2.24,357.6,2.459,82.38,100.24
IT-Calabria,2015-12-08,38.91,16.59,11.57,15.77,8.9,0.04,2.95,346.2,2.0566,83.25,100.07
IT-Calabria,2015-12-09,38.91,16.59,12.22,16.04,9.03,0.09,2.13,345.2,2.285,80.97,99.84
IT-Calabria,2015-12-10,38.91,16.59,11.18,13.04,8.99,3.16,3.8,2.6,1.3313,86.02,99.59
IT-Calabria,2015-12-11,38.91,16.59,9.85,12.74,8.28,0.09,5.69,348.1,2.0402,83.51,99.53
IT-Calabria,2015-12-12,38.91,16.59,9.58,14.46,6.68,0.0,4.38,337.6,2.5663,83.55,99.47
IT-Calabria,2015-12-13,38.91,16.59,9.29,14.0,5.52,0.0,2.31,309.8,2.4348,80.13,99.31
IT-Calabria,2015-12-14,38.91,16.59,9.43,12.54,7.18,0.0,2.2,6.4,1.8048,81.58,99.26
IT-Calabria,2015-12-15,38.91,16.59,9.47,13.87,6.99,0.16,3.43,352.0,2.2793,79.78,99.44
IT-Calabria,2015-12-16,38.91,16.59,9.57,13.64,6.48,0.54,4.59,345.8,1.7695,84.74,99.44
IT-Calabria,2015-12-17,38.91,16.59,9.94,12.91,7.81,0.2,6.01,8.2,2.1871,79.01,99.51
IT-Calabria,2015-12-18,38.91,16.59,8.63,13.12,5.41,0.0,4.01,346.1,2.6592,74.5,99.58
IT-Calabria,2015-12-19,38.91,16.59,9.86,14.7,4.84,0.32,2.55,333.9,2.142,77.44,99.47
IT-Calabria,2015-12-20,38.91,16.59,10.52,12.29,9.19,4.28,2.71,33.2,1.4954,89.6,99.64
IT-Calabria,2015-12-21,38.91,16.59,11.84,15.85,8.47,0.0,1.73,358.8,2.4766,82.79,100.03
IT-Calabria,2015-12-22,38.91,16.59,10.33,15.85,7.22,0.0,3.52,326.4,2.4372,85.49,100.19
IT-Calabria,2015-12-23,38.91,16.59,10.5,15.89,6.21,0.01,2.74,327.0,2.5181,83.15,100.12
IT-Calabria,2015-12-24,38.91,16.59,10.57,15.6,7.68,0.01,2.89,303.9,2.3119,85.61,100.02
IT-Calabria,2015-12-25,38.91,16.59,9.91,14.33,6.56,0.01,3.92,343.7,2.195,86.85,100.08
IT-Calabria,2015-12-26,38.91,16.59,10.99,13.54,9.6,0.05,4.42,1.6,2.1132,90.1,99.98
IT-Calabria,2015-12-27,38.91,16.59,10.73,13.52,7.72,0.24,3.61,17.7,1.506,90.15,100.03
IT-Calabria,2015-12-28,38.91,16.59,9.98,15.05,6.64,0.0,3.26,341.6,2.3909,83.84,99.86
IT-Calabria,2015-12-29,38.91,16.59,10.25,16.13,6.61,0.0,3.27,314.4,2.2138,85.62,99.45
IT-Calabria,2015-12-30,38.91,16.59,9.6,13.95,6.27,0.13,4.18,354.9,1.7549,84.12,99.19
IT-Calabria,2015-12-31,38.91,16.59,7.25,10.7,3.6,0.33,5.89,9.7,2.3796,71.64,99.26
IT-Calabria,2016-01-01,38.91,16.59,6.84,11.27,3.29,0.06,3.11,354.4,1.5425,72.34,99.31
IT-Calabria,2016-01-02,38.91,16.59,8.98,11.71,6.31,0.45,2.9,222.3,1.021,85.27,98.93
IT-Calabria,2016-01-03,38.91,16.59,11.61,14.07,9.8,12.84,6.77,257.5,1.7695,84.53,97.72
IT-Calabria,2016-01-04,38.91,16.59,11.91,14.41,8.87,13.56,6.59,249.1,0.683,86.96,97.1
IT-Calabria,2016-01-05,38.91,16.59,13.61,16.42,11.32,6.18,5.09,248.2,1.9042,88.65,97.03
IT-Calabria,2016-01-06,38.91,16.59,12.36,14.99,9.33,15.82,5.47,256.7,0.7392,89.35,97.03
IT-Calabria,2016-01-07,38.91,16.59,10.36,13.28,8.53,4.53,5.7,288.3,2.1761,82.24,97.26
IT-Calabria,2016-01-08,38.91,16.59,12.56,16.54,9.32,1.97,3.27,268.3,1.9754,89.99,97.95
IT-Calabria,2016-01-09,38.91,16.59,12.65,16.75,10.96,0.05,4.08,235.5,1.6392,92.01,98.21
IT-Calabria,2016-01-10,38.91,16.59,13.03,16.99,11.14,0.16,5.02,249.9,2.4274,87.49,98.06
IT-Calabria,2016-01-11,38.91,16.59,13.2,16.71,11.57,0.06,6.52,238.6,2.2834,85.34,98.11
IT-Calabria,2016-01-12,38.91,16.59,12.64,16.12,9.64,2.09,5.96,262.9,2.3242,82.02,97.81
IT-Calabria,2016-01-13,38.91,16.59,9.99,13.1,6.79,1.32,6.18,283.7,2.291,80.45,98.34
IT-Calabria,2016-01-14,38.91,16.59,8.68,13.04,5.6,0.08,3.75,264.0,2.3508,83.02,98.8
IT-Calabria,2016-01-15,38.91,16.59,10.9,14.18,7.91,3.29,6.04,239.5,1.3582,86.26,97.89
IT-Calabria,2016-01-16,38.91,16.59,7.32,9.14,5.88,15.46,3.65,325.6,0.3722,87.63,97.19
IT-Calabria,2016-01-17,38.91,16.59,5.26,7.26,3.3,2.66,8.28,341.7,1.787,76.78,97.3
IT-Calabria,2016-01-18,38.91,16.59,3.66,6.41,0.93,0.19,7.33,334.9,2.6568,70.27,98.13
IT-Calabria,2016-01-19,38.91,16.59,3.93,5.93,0.27,6.62,4.45,78.5,0.5436,77.07,98.34
IT-Calabria,2016-01-20,38.91,16.59,6.65,9.18,4.83,1.07,4.33,7.6,2.0246,79.24,98.46
IT-Calabria,2016-01-21,38.91,16.59,7.45,11.08,4.12,1.79,2.92,284.4,2.6561,81.85,98.83
IT-Calabria,2016-01-22,38.91,16.59,7.57,9.77,4.73,0.61,4.58,17.6,1.3181,84.32,99.5
IT-Calabria,2016-01-23,38.91,16.59,6.3,10.17,3.26,0.0,4.37,354.5,2.9002,71.57,99.83
IT-Calabria,2016-01-24,38.91,16.59,7.28,10.71,4.71,0.17,4.9,356.5,2.5505,79.03,99.99
IT-Calabria,2016-01-25,38.91,16.59,7.89,13.07,3.6,0.0,3.88,319.5,2.8274,78.76,99.99
IT-Calabria,2016-01-26,38.91,16.59,9.98,15.77,6.34,0.0,3.56,321.3,2.6693,86.75,99.78
IT-Calabria,2016-01-27,38.91,16.59,10.64,16.85,6.51,0.0,2.23,304.7,3.1106,85.72,99.81
IT-Calabria,2016-01-28,38.91,16.59,10.44,15.96,5.82,0.0,2.11,309.9,2.7886,85.11,99.74
IT-Calabria,2016-01-29,38.91,16.59,11.14,16.54,7.5,0.0,1.65,305.5,2.7893,83.2,99.9
IT-Calabria,2016-01-30,38.91,16.59,10.22,15.68,6.69,0.0,3.02,279.8,2.899,85.93,99.79
IT-Calabria,2016-01-31,38.91,16.59,9.93,14.65,7.12,0.0,5.08,275.9,2.6441,87.31,99.07
IT-Calabria,2016-02-01,38.91,16.59,12.11,17.33,8.2,0.0,2.25,301.2,2.8634,81.75,99.26
IT-Calabria,2016-02-02,38.91,16.59,12.59,17.19,9.79,0.0,2.99,235.7,3.6862,80.92,99.59
IT-Calabria,2016-02-03,38.91,16.59,11.58,16.42,8.67,0.18,4.55,241.7,2.867,90.01,98.86
IT-Calabria,2016-02-04,38.91,16.59,9.73,12.65,6.29,1.24,6.46,294.8,2.0045,80.05,98.31
IT-Calabria,2016-02-05,38.91,16.59,7.96,11.75,5.18,0.07,8.58,342.5,3.749,67.93,99.04
IT-Calabria,2016-02-06,38.91,16.59,8.08,12.15,4.92,0.0,3.92,349.5,3.9154,65.41,99.75
IT-Calabria,2016-02-07,38.91,16.59,8.96,12.77,4.52,0.02,4.09,216.6,2.9825,79.19,99.21
IT-Calabria,2016-02-08,38.91,16.59,11.27,14.52,9.35,4.87,4.44,198.8,2.2666,90.86,98.89
IT-Calabria,2016-02-09,38.91,16.59,11.18,15.09,8.9,0.36,4.4,239.7,2.5171,87.22,98.81
IT-Calabria,2016-02-10,38.91,16.59,11.85,15.39,9.21,3.88,7.67,245.8,1.6507,81.94,97.5
IT-Calabria,2016-02-11,38.91,16.59,11.55,16.09,8.11,3.1,5.54,249.4,1.8492,85.2,97.76
IT-Calabria,2016-02-12,38.91,16.59,11.7,14.88,9.39,3.03,4.51,237.6,1.8917,87.17,97.71
IT-Calabria,2016-02-13,38.91,16.59,13.81,16.96,11.49,7.22,7.49,243.5,2.1026,85.89,97.13
IT-Calabria,2016-02-14,38.91,16.59,13.15,14.67,11.94,9.28,4.99,224.0,1.044,93.9,97.24
IT-Calabria,2016-02-15,38.91,16.59,14.36,18.53,11.84,9.51,4.53,198.5,3.48,90.24,97.55
IT-Calabria,2016-02-16,38.91,16.59,13.84,17.06,11.1,0.09,5.33,174.5,2.3148,91.93,98.48
IT-Calabria,2016-02-17,38.91,16.59,13.77,16.68,11.15,0.63,3.4,163.3,2.664,93.43,98.66
IT-Calabria,2016-02-18,38.91,16.59,12.49,14.05,10.17,17.96,4.67,347.4,0.6281,94.24,97.83
IT-Calabria,2016-02-19,38.91,16.59,11.06,15.72,7.88,0.36,4.07,294.2,3.5189,81.24,98.68
IT-Calabria,2016-02-20,38.91,16.59,9.29,13.39,6.47,2.97,5.27,295.7,3.2251,81.54,98.98
IT-Calabria,2016-02-21,38.91,16.59,10.25,15.85,5.73,1.46,3.64,300.3,4.2576,82.02,99.25
IT-Calabria,2016-02-22,38.91,16.59,12.19,17.91,7.06,1.56,1.98,285.7,3.558,79.65,99.02
IT-Calabria,2016-02-23,38.91,16.59,13.29,18.1,10.39,0.45,4.38,246.3,2.6213,77.93,98.27
IT-Calabria,2016-02-24,38.91,16.59,12.2,15.88,9.3,2.19,3.77,293.8,3.5635,81.2,98.11
IT-Calabria,2016-02-25,38.91,16.59,11.34,15.69,8.4,0.14,3.83,227.8,4.5492,83.97,98.24
IT-Calabria,2016-02-26,38.91,16.59,11.1,14.48,8.78,2.87,5.09,263.2,3.3463,83.31,97.82
IT-Calabria,2016-02-27,38.91,16.59,11.5,14.82,8.67,1.53,4.06,190.3,3.7301,83.07,98.05
IT-Calabria,2016-02-28,38.91,16.59,13.14,15.08,11.54,3.18,9.14,144.2,2.4002,90.65,97.72
IT-Calabria,2016-02-29,38.91,16.59,12.14,15.36,7.93,0.42,3.19,234.8,2.3119,80.14,97.75
IT-Calabria,2016-03-01,38.91,16.59,10.16,13.07,7.3,14.21,4.44,237.9,3.108,82.81,97.95
IT-Calabria,2016-03-02,38.91,16.59,10.98,14.87,8.09,4.43,3.82,325.1,3.2952,80.65,97.82
IT-Calabria,2016-03-03,38.91,16.59,9.59,12.17,7.71,7.69,7.15,261.7,2.3194,80.79,96.95
IT-Calabria,2016-03-04,38.91,16.59,8.73,12.0,5.88,7.34,5.77,285.4,3.6533,78.19,97.21
IT-Calabria,2016-03-05,38.91,16.59,9.81,13.74,5.72,0.07,4.55,209.6,4.4256,81.22,97.97
IT-Calabria,2016-03-06,38.91,16.59,11.96,15.0,8.9,0.94,4.14,207.7,2.9813,90.64,97.33
IT-Calabria,2016-03-07,38.91,16.59,9.09,12.66,5.44,2.39,4.84,275.5,3.3218,80.07,97.29
IT-Calabria,2016-03-08,38.91,16.59,9.2,13.39,5.31,0.22,2.38,261.3,4.2252,76.86,97.85
IT-Calabria,2016-03-09,38.91,16.59,8.8,12.39,6.6,1.24,2.72,272.6,3.6358,78.77,97.49
IT-Calabria,2016-03-10,38.91,16.59,8.76,12.55,5.21,2.12,3.8,247.2,4.3584,78.58,97.48
IT-Calabria,2016-03-11,38.91,16.59,10.48,13.19,8.16,12.76,4.38,123.9,2.071,88.34,97.94
IT-Calabria,2016-03-12,38.91,16.59,11.07,14.51,8.51,19.02,4.64,128.2,3.251,83.69,97.6
IT-Calabria,2016-03-13,38.91,16.59,10.44,13.48,7.9,8.99,3.44,30.9,2.2757,83.8,97.61
IT-Calabria,2016-03-14,38.91,16.59,10.97,14.75,7.91,0.85,4.71,349.9,3.7896,80.63,98.24
IT-Calabria,2016-03-15,38.91,16.59,9.79,13.17,6.68,4.1,2.54,289.2,3.2484,81.48,98.44
IT-Calabria,2016-03-16,38.91,16.59,9.93,11.81,7.84,6.36,2.59,172.5,2.7557,85.56,98.62
IT-Calabria,2016-03-17,38.91,16.59,11.08,12.9,8.7,13.78,5.77,141.1,4.3704,92.19,98.6
IT-Calabria,2016-03-18,38.91,16.59,10.34,13.98,7.37,7.3,3.37,275.7,4.47,82.68,98.28
IT-Calabria,2016-03-19,38.91,16.59,11.46,16.54,7.26,0.29,3.18,311.2,5.1367,78.2,98.47
IT-Calabria,2016-03-20,38.91,16.59,12.19,17.54,7.17,0.01,2.9,265.3,5.9746,74.69,98.65
IT-Calabria,2016-03-21,38.91,16.59,13.05,17.72,9.57,0.02,4.17,207.1,5.4662,86.88,98.28
IT-Calabria,2016-03-22,38.91,16.59,13.95,18.55,10.2,0.16,3.19,174.7,3.0763,89.65,97.09
IT-Calabria,2016-03-23,38.91,16.59,12.97,14.76,11.16,10.29,6.34,230.0,2.7768,87.26,95.73
IT-Calabria,2016-03-24,38.91,16.59,11.09,13.88,8.15,4.97,4.91,286.3,3.0343,78.5,97.09
IT-Calabria,2016-03-25,38.91,16.59,10.2,13.86,7.56,1.28,4.12,358.6,3.4418,70.1,98.31
IT-Calabria,2016-03-26,38.91,16.59,10.1,14.79,5.84,2.32,2.32,303.6,3.7606,72.33,98.51
IT-Calabria,2016-03-27,38.91,16.59,11.32,15.88,6.71,0.61,3.48,326.2,5.6818,74.0,98.55
IT-Calabria,2016-03-28,38.91,16.59,12.08,17.06,6.93,0.16,3.31,254.3,4.7849,80.47,98.51
IT-Calabria,2016-03-29,38.91,16.59,13.21,18.64,9.0,3.89,3.27,278.1,5.3165,80.02,98.63
IT-Calabria,2016-03-30,38.91,16.59,14.03,20.04,8.76,0.39,3.09,253.1,6.521,74.52,98.99
IT-Calabria,2016-03-31,38.91,16.59,15.34,20.71,10.66,0.54,3.62,218.5,6.3588,80.11,98.9
IT-Calabria,2016-04-01,38.91,16.59,14.05,18.02,10.66,0.09,4.24,195.6,5.7456,87.73,98.68
IT-Calabria,2016-04-02,38.91,16.59,12.57,15.93,9.98,0.38,3.53,112.0,3.3535,92.55,98.65
IT-Calabria,2016-04-03,38.91,16.59,13.99,18.27,10.98,0.08,2.43,97.8,6.0624,79.89,98.76
IT-Calabria,2016-04-04,38.91,16.59,16.74,21.94,12.29,0.0,2.23,254.0,6.4094,54.13,98.45
IT-Calabria,2016-04-05,38.91,16.59,16.52,21.12,12.91,0.0,1.89,199.6,5.8272,65.31,98.1
IT-Calabria,2016-04-06,38.91,16.59,15.34,19.3,12.72,0.01,1.66,126.5,5.8512,63.4,98.0
IT-Calabria,2016-04-07,38.91,16.59,13.79,16.14,10.67,0.05,3.76,58.0,2.1358,83.68,97.55
IT-Calabria,2016-04-08,38.91,16.59,14.8,18.22,12.75,3.27,3.88,224.4,4.4688,84.96,96.88
