1983-11-13,12.7,11.0,15.0,Unnamed: 4,Unnamed: 5,Unnamed: 6,1.4,Unnamed: 8,Unnamed: 9,Unnamed: 10
1987-12-19,13.4,7.2,21.1,,,,9.2,,1017.4,
1987-12-20,14.4,10.0,22.2,,,,3.9,,1018.2,
1987-12-21,12.3,5.0,21.1,,,,3.3,,1021.9,
1987-12-22,11.0,3.9,21.1,,,328.0,5.6,,1020.8,
1987-12-23,12.1,7.2,20.0,,,261.0,5.1,,1021.3,
1987-12-24,9.4,2.8,17.2,,,243.0,6.2,,1022.1,
1987-12-25,7.8,2.2,16.1,,,271.0,6.5,,1026.3,
1987-12-26,7.9,1.1,17.2,,,,3.4,,1029.2,
1987-12-27,9.8,5.0,16.1,,,,2.6,,1033.4,
1987-12-28,8.8,2.2,17.8,,,,2.3,,1032.4,
1987-12-29,9.6,2.2,18.9,,,,1.9,,1030.1,
1987-12-30,10.3,3.9,17.8,,,,4.6,,1027.3,
1987-12-31,9.8,2.8,17.8,,,,3.7,,1018.9,
1988-01-01,11.2,10.0,12.8,,,,,,1007.9,
1988-01-02,12.7,8.9,17.8,,,,,,1014.1,
1988-01-03,11.9,7.2,17.8,,,,,,1014.6,
1988-01-04,11.9,8.9,16.1,,,,,,1009.9,
1988-01-05,12.3,6.1,21.1,,,,,,1020.6,
1988-01-06,10.7,3.9,20.0,,,,,,1024.2,
1988-01-07,11.4,7.2,17.8,,,,,,1019.6,
1988-01-08,11.4,7.8,17.8,,,,,,1014.6,
1988-01-10,12.2,10.0,17.2,,,,,,1016.0,
1988-01-11,10.9,6.1,17.8,,,,,,1019.4,
1988-01-12,8.2,2.2,13.9,,,,,,1021.5,
1988-01-13,9.7,7.2,13.9,,,,,,1021.3,
1988-01-14,12.2,8.9,18.9,,,,,,1021.8,
1988-01-16,11.7,6.1,18.9,,,,,,1027.9,
1988-01-17,11.2,6.1,17.2,,,,,,1028.1,
1988-01-18,10.8,6.1,16.1,,,,,,1022.0,
1988-01-19,14.3,11.1,17.8,,,,,,1015.6,
1988-01-20,11.5,6.1,17.8,,,,,,1015.2,
1988-01-22,10.7,7.2,16.1,,,,,,1008.8,
1988-01-24,11.3,6.1,17.2,,,286.0,12.5,,1011.7,
1988-01-25,9.0,2.2,16.1,,,,,,1015.9,
1988-01-26,14.2,7.8,22.2,,,,,,1014.6,
1988-01-27,14.3,7.8,23.9,,,,5.4,,1016.9,
1988-01-28,12.3,3.9,22.2,,,,,,1015.6,
1988-01-29,13.9,7.8,22.2,,,,,,1011.0,
1988-01-31,10.3,6.1,16.1,,,,,,1006.0,
1988-02-01,10.1,3.9,16.1,,,,9.0,,1016.7,
1988-02-02,9.8,1.1,17.8,,,280.0,10.3,,1018.9,
1988-02-03,12.1,7.2,17.2,,,,4.9,,,
1988-02-04,12.4,7.8,17.2,,,,6.6,,1017.8,
1988-02-05,13.8,7.8,18.9,,,,5.5,,1015.9,
1988-02-06,12.3,6.1,20.0,,,,4.2,,1017.4,
1988-02-07,12.7,6.1,21.1,,,,3.1,,1015.9,
1988-02-08,11.0,2.8,20.0,,,,4.4,,1016.2,
1988-02-09,12.7,7.8,20.0,,,282.0,15.5,,1012.5,
1988-02-10,11.9,7.8,20.0,,,,6.2,,1014.2,
1988-02-11,11.2,6.1,17.8,,,286.0,11.9,,1018.5,
1988-02-12,9.3,0.0,16.1,,,280.0,11.7,,1016.1,
1988-02-13,9.4,3.9,13.9,,,289.0,17.7,,1009.0,
1988-02-14,10.5,5.0,17.8,,,,4.3,,1017.2,
1988-02-15,9.4,2.2,17.8,,,,4.2,,1020.5,
1988-02-16,8.0,1.1,16.1,,,,4.5,,1021.0,
1988-02-17,8.2,1.1,17.8,,,,2.4,,1020.9,
1988-02-18,11.0,6.1,17.2,,,,3.2,,1015.3,
1988-02-19,10.0,2.2,17.2,,,,4.1,,,
1988-02-20,10.7,6.1,16.1,,,,6.3,,1013.3,
1988-02-21,8.8,3.9,16.1,,,,4.5,,1020.8,
1988-02-22,7.2,1.1,15.0,,,,4.8,,1024.2,
1988-02-23,7.6,-1.1,17.8,,,270.0,5.2,,1019.1,
1988-02-24,10.9,7.2,17.8,,,,5.6,,1004.8,
1988-02-25,10.0,6.1,16.1,,,267.0,10.5,,999.6,
1988-02-26,7.7,2.8,13.9,,,283.0,14.7,,1000.0,
1988-02-27,6.7,1.1,13.9,,,,7.3,,1007.6,
1988-02-28,8.2,2.2,16.1,,,295.0,11.3,,1011.4,
1988-02-29,8.5,3.9,15.0,,,287.0,11.9,,1007.6,
1988-03-01,8.4,3.9,13.9,,,273.0,16.7,,,
1988-03-02,7.3,2.2,13.9,,,282.0,10.4,,,
1988-03-03,7.6,1.1,16.1,,,,5.2,,,
1988-03-04,7.6,-1.1,16.1,,,,4.3,,,
1988-03-05,13.5,10.0,18.9,,,,6.0,,,
1988-03-06,11.7,7.8,15.0,,,,2.3,,,
1988-03-07,11.0,6.1,17.2,,,,5.3,,,
1988-03-08,9.9,7.2,15.0,,,283.0,20.1,,,
1988-03-09,7.2,2.8,12.2,,,289.0,14.8,,,
1988-03-10,7.3,2.2,12.8,,,282.0,12.2,,,
1988-03-11,8.7,5.0,13.9,,,287.0,9.2,,,
1988-03-12,10.2,3.9,17.8,,,,7.3,,,
1988-03-13,11.2,3.9,17.2,,,280.0,9.2,,,
1988-03-14,13.8,7.2,22.8,,,279.0,10.8,,,
1988-03-15,14.1,6.1,23.9,,,,4.5,,,
1988-03-16,13.8,6.1,22.8,,,,3.9,,,
1988-03-17,16.4,11.1,22.2,,,280.0,20.0,,,
1988-03-18,16.1,13.9,20.0,,,292.0,14.8,,,
1988-03-19,15.4,7.2,22.2,,,,10.2,,,
1988-03-20,11.7,3.9,18.9,,,,3.0,,,
1988-03-21,13.9,6.1,22.8,,,283.0,7.3,,,
1988-03-22,16.0,8.9,26.1,,,299.0,8.3,,,
1988-03-23,15.2,11.1,22.2,,,,9.5,,,
1988-03-24,14.9,7.8,23.9,,,282.0,13.1,,,
1988-03-25,15.6,8.9,25.0,,,,16.4,,,
1988-03-26,17.9,12.2,27.2,,,281.0,18.2,,,
1988-03-27,17.0,11.1,26.1,,,287.0,22.7,,,
1988-03-28,13.6,7.8,20.0,,,299.0,21.2,,,
1988-03-29,11.9,2.8,21.1,,,,9.4,,,
1988-03-30,14.3,7.2,22.2,,,290.0,9.8,,,
1988-03-31,15.1,10.0,22.8,,,,9.4,,,
1988-04-01,12.8,7.2,18.9,,,263.0,20.5,,,
1988-04-02,12.7,3.9,22.2,,,294.0,11.0,,1019.0,
1988-04-03,12.8,7.8,17.2,,,,17.8,,1017.9,
1988-04-04,15.0,12.8,17.2,,,,12.3,,1011.4,
1988-04-05,16.4,11.1,23.9,,,,9.4,,1007.8,
1988-04-06,16.4,11.1,23.9,,,,7.0,,,
1988-04-07,15.9,8.9,22.8,,,,6.6,,1014.0,
1988-04-08,15.8,8.9,27.2,,,326.0,10.6,,1015.7,
1988-04-09,15.3,6.1,25.0,,,,8.2,,1014.8,
1988-04-10,17.1,7.2,27.2,,,,8.8,,1014.4,
1988-04-11,15.9,7.8,22.8,,,84.0,10.2,,1017.6,
1988-04-12,15.9,7.8,25.0,,,,8.0,,1018.5,
1988-04-13,18.2,11.1,26.1,,,267.0,14.2,,1013.7,
1988-04-14,16.6,12.2,21.1,,,301.0,16.2,,,
1988-04-15,13.6,7.2,20.0,,,43.0,12.7,,1015.4,
1988-04-16,13.6,7.2,21.1,,,327.0,12.7,,1014.0,
1988-04-17,14.2,2.8,23.9,,,23.0,11.4,,1011.8,
1988-04-18,15.4,7.8,23.9,,,,8.9,,1013.9,
1988-04-19,14.9,5.0,25.0,,,,10.4,,1011.8,
1988-04-20,16.0,11.1,25.0,,,,7.7,,1011.1,
1988-04-21,15.7,12.2,22.2,,,,9.3,,1011.7,
1988-04-22,16.5,10.0,23.9,,,,6.5,,1013.9,
1988-04-23,17.8,10.0,26.1,,,277.0,10.6,,1012.7,
1988-04-24,15.3,12.2,18.9,,,,8.6,,1010.0,
1988-04-25,16.5,11.1,22.8,,,,8.7,,1009.6,
1988-04-26,17.5,11.1,23.9,,,,7.8,,1010.7,
1988-04-28,18.1,13.9,23.9,,,76.0,19.2,,1008.8,
1988-04-29,16.9,12.8,21.1,,,264.0,19.4,,1007.9,
1988-04-30,16.1,12.2,23.9,,,276.0,16.7,,1008.6,
1988-05-01,16.1,10.0,22.8,,,,10.2,,1012.7,
1988-05-02,16.3,8.9,23.9,,,,10.1,,1017.7,
1988-05-03,17.8,8.9,26.1,,,,12.4,,1018.7,
1988-05-04,17.5,11.1,23.9,,,71.0,12.0,,1018.4,
1988-05-05,20.6,15.0,28.9,,,,4.8,,1017.7,
1988-05-06,25.3,13.9,37.8,,,,10.5,,1015.5,
1988-05-07,19.8,16.1,25.0,,,,12.7,,1018.3,
1988-05-08,19.2,11.1,32.0,,,,10.1,,1016.8,
1988-05-09,20.0,12.2,27.8,,,,7.9,,1012.9,
1988-05-10,20.5,13.9,27.2,,,,12.5,,1012.3,
1988-05-11,19.4,12.8,27.2,,,72.0,18.2,,1008.6,
1988-05-12,21.2,17.8,27.8,,,94.0,15.1,,1004.1,
1988-05-13,19.1,16.1,23.9,,,,13.2,,1003.9,
1988-05-14,21.6,16.1,30.0,,,,11.2,,1005.2,
1988-05-15,20.4,12.8,27.2,,,259.0,18.3,,1010.6,
1988-05-16,20.2,15.0,27.2,,,351.0,11.6,,1012.6,
1988-05-17,19.7,12.8,27.2,,,32.0,10.3,,1012.8,
1988-05-18,20.9,13.9,28.9,,,6.0,12.8,,1013.3,
1988-05-19,20.6,12.2,30.0,,,8.0,10.9,,1014.9,
1988-05-20,20.6,15.0,27.8,,,,8.7,,1015.9,
1988-05-21,20.1,12.8,27.2,,,,9.4,,1016.9,
1988-05-22,19.0,11.1,27.2,,,40.0,11.5,,1017.3,
1988-05-23,18.6,11.1,25.0,,,,13.2,,1015.3,
1988-05-24,19.6,16.1,22.8,,,80.0,20.6,,1009.8,
1988-05-25,20.2,12.8,30.0,,,,13.7,,1011.2,
1988-05-26,20.6,12.8,28.9,,,,11.5,,1011.2,
1988-05-27,20.5,12.2,27.8,,,,10.7,,1008.9,
1988-05-28,20.7,12.8,27.8,,,,9.9,,1010.4,
1988-05-29,21.1,12.8,28.9,,,,10.0,,1013.5,
1988-05-30,21.3,12.2,31.1,,,,10.6,,1014.1,
1988-05-31,21.8,15.0,30.0,,,91.0,9.3,,1014.5,
1988-06-01,23.7,18.9,32.8,,,,11.0,,1009.3,
1988-06-02,23.4,18.9,28.9,,,40.0,16.0,,1010.9,
1988-06-03,21.8,12.2,30.0,,,,9.5,,1015.5,
1988-06-04,23.6,13.9,32.8,,,275.0,17.0,,1013.6,
1988-06-05,23.9,21.1,27.8,,,281.0,12.9,,1008.9,
1988-06-06,22.3,17.8,27.8,,,,10.8,,1009.2,
1988-06-07,20.0,12.2,27.2,,,,12.0,,1011.0,
1988-06-08,18.5,17.2,21.1,,,,7.4,,1011.4,
1988-06-09,20.8,15.0,27.8,,,,9.0,,1010.7,
1988-06-10,22.1,16.1,28.9,,,,9.4,,1012.3,
1988-06-11,22.9,13.9,33.9,,,34.0,10.3,,1011.0,
1988-06-12,25.1,16.1,37.2,,,,10.3,,1009.4,
1988-06-13,23.9,16.1,33.9,,,,6.5,,1011.9,
1988-06-14,25.6,20.0,33.9,,,,8.6,,1011.7,
1988-06-15,25.8,20.0,31.1,,,,12.3,,1012.4,
1988-06-16,24.6,17.2,31.1,,,,7.6,,1010.3,
1988-06-17,25.3,21.1,31.1,,,,11.4,,1009.4,
1988-06-18,23.4,20.0,28.9,,,,7.2,,1011.7,
1988-06-19,24.1,17.8,32.2,,,,9.7,,1011.7,
1988-06-20,22.3,13.9,30.0,,,,10.8,,1012.9,
1988-06-21,22.9,13.9,30.0,,,,11.2,,1013.3,
1988-06-22,23.8,16.1,31.1,,,,8.8,,1016.0,
1988-06-23,23.9,17.2,32.8,,,,10.4,,1016.8,
1988-06-24,24.9,17.2,32.2,,,,10.8,,1011.7,
1988-06-25,23.6,16.1,31.1,,,,9.9,,1008.1,
1988-06-26,25.0,17.8,32.2,,,,11.7,,1007.6,
1988-06-27,24.1,17.8,30.0,,,,10.3,,1011.2,
1988-06-28,25.2,18.9,31.1,,,,11.1,,1009.9,
1988-06-29,26.1,18.9,33.9,,,,14.0,,1012.7,
1988-06-30,26.0,17.8,32.8,,,,12.6,,1015.7,
1988-07-01,26.7,18.9,37.2,,,,,,1013.0,
1988-07-02,27.4,22.2,32.2,,,,13.8,,1007.5,
1988-07-03,26.0,17.8,32.8,,,,11.2,,1009.1,
1988-07-04,26.5,16.1,35.0,,,,11.1,,1012.1,
1988-07-05,28.9,18.9,41.1,,,,9.5,,1013.9,
1988-07-06,31.2,18.9,43.9,,,,8.5,,1015.8,
1988-07-07,32.6,22.2,42.8,,,,9.1,,1015.0,
1988-07-08,31.2,22.2,43.9,,,,7.6,,1013.4,
1988-07-09,30.6,22.8,42.2,,,,10.7,,1012.8,
1988-07-10,28.6,21.1,35.0,,,,10.5,,1014.8,
1988-07-11,27.5,18.9,36.1,,,,8.1,,1014.6,
1988-07-12,26.8,18.9,33.9,,,,9.8,,1012.9,
1988-07-13,28.7,21.1,37.2,,,,10.0,,1013.2,
1988-07-14,30.8,22.2,41.1,,,277.0,19.4,,1012.6,
1988-07-15,30.3,22.2,37.8,,,263.0,15.0,,1011.4,
1988-07-16,27.5,22.2,32.8,,,,12.9,,1010.4,
1988-07-17,25.6,18.9,32.2,,,,11.6,,1012.0,
1988-07-18,25.9,18.9,32.2,,,,10.2,,1013.5,
1988-07-19,25.7,17.2,32.8,,,,9.5,,1013.2,
1988-07-20,26.1,17.8,32.8,,,,9.6,,1013.2,
1988-07-21,26.8,18.9,36.1,,,,10.8,,1014.0,
1988-07-22,27.9,21.1,33.9,,,,9.6,,1014.4,
1988-07-23,27.3,18.9,35.0,,,,10.0,,1014.6,
1988-07-24,28.2,18.9,36.1,,,,9.8,,1013.5,
1988-07-25,28.4,21.1,36.1,,,,9.8,,1014.7,
1988-07-26,28.8,22.2,37.8,,,,8.9,,1014.1,
1988-07-27,29.5,21.1,37.2,,,,7.6,,1012.6,
1988-07-28,29.0,21.1,37.2,,,,9.8,,1012.7,
1988-07-29,28.2,18.9,37.8,,,,10.3,,1011.3,
1988-07-30,29.0,18.9,37.8,,,,9.1,,1011.1,
1988-07-31,28.6,20.0,37.2,,,,9.6,,1014.4,
1988-08-01,28.7,22.2,35.0,,,,7.7,,1017.1,
1988-08-02,29.1,21.1,37.8,,,77.0,10.5,,1016.2,
1988-08-03,28.3,18.9,37.8,,,,6.9,,1012.5,
1988-08-04,30.5,20.0,42.2,,,,10.2,,1008.5,
1988-08-05,28.3,21.1,35.0,,,,11.4,,1009.3,
1988-08-06,27.2,20.0,33.9,,,,11.1,,1011.8,
1988-08-07,27.7,21.1,35.0,,,62.0,12.1,,1012.2,
1988-08-08,26.3,20.0,32.8,,,,7.7,,1010.7,
1988-08-09,25.2,20.0,31.1,,,,8.7,,1010.2,
1988-08-10,27.2,20.0,35.0,,,,8.6,,1012.3,
1988-08-11,27.6,18.9,36.1,,,,7.6,,1013.7,
1988-08-12,28.4,21.1,36.1,,,,9.3,,1014.6,
1988-08-13,28.7,20.0,37.8,,,,9.3,,1013.9,
1988-08-14,28.9,17.8,37.8,,,,9.7,,1013.6,
1988-08-15,28.7,18.9,38.9,,,,9.3,,1012.9,
1988-08-16,29.4,21.1,38.9,,,,8.4,,1012.0,
1988-08-17,28.6,21.1,37.8,,,,9.2,,1010.6,
1988-08-18,27.8,21.1,35.0,,,,9.2,,1012.2,
1988-08-19,25.2,18.9,32.8,,,,7.3,,1013.0,
1988-08-20,24.4,21.1,32.2,,,,4.9,,1012.8,
1988-08-21,26.5,17.8,36.1,,,,6.3,,1012.1,
1988-08-22,28.2,21.1,36.1,,,,12.2,,1010.5,
1988-08-23,27.2,22.2,32.8,,,264.0,15.1,,1010.1,
1988-08-24,24.4,17.2,32.2,,,,9.1,,1011.5,
1988-08-25,25.5,17.8,33.9,,,,9.0,,1009.5,
1988-08-26,25.9,17.8,33.9,,,,13.6,,1010.9,
1988-08-27,25.6,18.9,32.2,,,,8.8,,1014.0,
1988-08-28,26.4,20.0,32.8,,,,8.6,,1015.1,
1988-08-29,27.8,21.1,36.1,,,,8.7,,1012.9,
1988-08-30,29.1,22.2,37.2,,,,16.6,,1012.2,
1988-08-31,28.2,21.1,36.1,,,,9.3,,1014.0,
1988-09-01,29.1,22.2,37.2,,,,5.8,,1012.5,
1988-09-02,31.4,22.2,42.2,,,,17.8,,1007.6,
1988-09-03,28.6,23.9,37.2,,,,15.7,,1010.8,
1988-09-04,25.2,17.8,32.2,,,,8.7,,1015.4,
1988-09-05,24.9,17.8,32.2,,,,7.3,,1018.2,
1988-09-06,25.4,17.2,32.8,,,,7.9,,1016.7,
1988-09-07,24.8,17.8,31.1,,,,11.3,,1012.6,
1988-09-08,24.2,21.1,27.2,,,,7.3,,1014.1,
1988-09-09,22.8,15.0,30.0,,,,7.1,,1016.6,
1988-09-10,23.0,17.2,27.8,,,257.0,9.9,,1020.9,
1988-09-11,23.6,17.2,30.0,,,,8.8,,1022.8,
1988-09-12,22.3,17.8,32.2,,,,5.7,,1019.2,
1988-09-13,22.6,17.8,27.8,,,,12.5,,1014.0,
1988-09-14,25.0,17.8,32.8,,,294.0,9.1,,1012.2,
1988-09-15,25.6,20.0,31.1,,,336.0,17.0,,1009.8,
1988-09-16,20.5,16.1,23.9,,,,10.5,,1012.9,
1988-09-17,21.2,17.2,27.2,,,274.0,21.0,,1009.0,
1988-09-18,20.6,13.9,27.8,,,287.0,14.2,,1015.1,
1988-09-19,20.3,12.8,27.8,,,,9.7,,1020.7,
1988-09-20,19.9,15.0,26.1,,,,10.1,,1021.0,
1988-09-21,21.0,17.2,23.9,,,153.0,12.4,,1013.1,
1988-09-22,21.3,17.2,27.2,,,316.0,14.8,,1012.6,
1988-09-23,20.6,12.8,28.9,,,,6.5,,1016.2,
1988-09-24,20.7,12.2,28.9,,,,7.4,,1018.8,
1988-09-25,21.0,13.9,30.0,,,,7.1,,1021.3,
1988-09-26,21.2,12.8,28.9,,,,7.6,,1022.5,
1988-09-27,21.6,13.9,28.9,,,116.0,9.8,,1021.3,
1988-09-28,21.6,13.9,28.9,,,166.0,9.7,,1019.4,
1988-09-29,21.1,15.0,27.8,,,,9.0,,1018.3,
1988-09-30,20.8,15.0,27.8,,,,6.5,,1017.7,
1988-10-01,20.4,12.8,28.9,,,231.0,7.9,,1020.7,
1988-10-02,21.1,12.8,30.0,,,322.0,9.3,,1022.3,
1988-10-03,21.1,12.8,28.9,,,296.0,9.6,,1020.9,
1988-10-04,21.2,15.0,28.9,,,353.0,10.1,,1018.8,
1988-10-05,21.9,12.8,30.0,,,,7.9,,1018.1,
1988-10-06,23.7,17.2,31.1,,,,14.8,,1016.1,
1988-10-07,23.4,17.2,31.1,,,285.0,14.5,,1014.4,
1988-10-08,25.3,18.9,32.2,,,274.0,22.5,,1013.9,
1988-10-09,21.3,13.9,27.8,,,,9.0,,1019.5,
1988-10-10,21.4,12.2,32.2,,,,6.6,,1019.1,
1988-10-11,21.1,13.9,27.2,,,,9.2,,1017.0,
1988-10-12,21.7,16.1,27.8,,,,11.5,,1016.3,
1988-10-13,21.9,16.1,27.8,,,71.0,11.5,,1017.9,
1988-10-14,23.1,20.0,27.8,,,,12.9,,1019.8,
1988-10-15,22.5,17.2,27.2,,,,8.8,,1021.6,
1988-10-16,22.3,17.8,27.8,,,,7.7,,1022.0,
1988-10-17,21.5,17.2,27.2,,,,7.8,,1021.6,
1988-10-18,21.8,17.2,28.9,,,,8.6,,1019.3,
1988-10-19,22.4,16.1,32.2,,,259.0,12.9,,1017.6,
1988-10-20,19.5,16.1,23.9,,,280.0,9.7,,1018.4,
1988-10-21,18.4,12.8,27.2,,,256.0,7.5,,1016.2,
1988-10-22,17.5,12.2,23.9,,,,8.7,,1014.3,
1988-10-23,17.8,12.8,25.0,,,301.0,9.2,,1014.1,
1988-10-24,17.9,12.2,25.0,,,259.0,8.5,,1017.0,
1988-10-25,18.5,12.8,27.2,,,,6.3,,1017.1,
1988-10-26,17.3,10.0,23.9,,,,6.0,,1018.8,
1988-10-27,16.3,8.9,22.8,,,229.0,9.2,,1022.7,
1988-10-28,15.9,8.9,25.0,,,,8.9,,1024.5,
1988-10-29,16.0,7.8,23.9,,,,7.6,,1022.2,
1988-10-30,16.8,8.9,26.1,,,,8.0,,1017.1,
1988-10-31,18.3,12.8,27.2,,,,9.2,,1011.6,
1988-11-01,17.2,12.8,22.8,,,,9.4,,1018.4,
1988-11-02,16.0,10.0,22.2,,,,5.1,,1023.0,
1988-11-03,15.2,11.1,17.8,,,,2.8,,1016.9,
1988-11-04,15.7,13.9,18.9,,,,12.0,,1016.6,
1988-11-05,14.0,12.2,16.1,,,85.0,11.9,,1017.6,
1988-11-06,12.2,7.2,17.8,,,,5.2,,1020.1,
1988-11-07,11.6,6.1,20.0,,,,7.2,,1021.1,
1988-11-08,11.5,3.9,21.1,,,,8.7,,1022.1,
1988-11-10,15.2,12.2,17.8,,,,4.0,,1022.1,
1988-11-11,16.5,13.9,21.1,,,,7.9,,1023.8,
1988-11-12,15.8,11.1,22.2,,,,6.1,,1026.7,
1988-11-13,16.8,12.8,22.2,,,,3.4,,1025.9,
1988-11-14,18.6,16.1,25.0,,,,9.7,,1017.9,
1988-11-15,13.8,11.1,17.2,,,70.0,13.6,,1016.7,
1988-11-16,11.7,6.1,17.8,,,,11.1,,1021.2,
1988-11-17,9.9,3.9,17.8,,,,6.1,,1024.5,
1988-11-18,9.4,1.1,17.8,,,,5.8,,1023.4,
1988-11-19,13.5,7.2,22.2,,,279.0,9.8,,1015.7,
1988-11-20,14.4,10.0,21.1,,,,14.7,,1010.2,
1988-11-21,15.0,10.0,21.1,,,288.0,16.5,,,
1988-11-22,12.9,10.0,17.2,,,,12.4,,1009.3,
1988-11-23,10.8,7.2,13.9,,,265.0,11.7,,1013.9,
1988-11-24,7.6,2.8,12.2,,,,9.1,,1014.2,
1988-11-25,7.7,1.1,15.0,,,,8.8,,,
1988-11-26,9.4,3.9,17.2,,,301.0,12.1,,1012.3,
1988-11-27,7.3,1.1,16.1,,,,6.4,,1018.2,
1988-11-28,10.0,6.1,12.8,,,,5.2,,1023.0,
1988-11-29,13.3,10.0,18.9,,,,8.2,,1021.6,
1988-11-30,13.5,8.9,21.1,,,275.0,13.4,,1018.1,
1988-12-01,13.3,11.1,16.1,,,,6.3,,1011.0,
1988-12-03,13.7,11.1,18.9,,,270.0,11.2,,1014.0,
1988-12-04,14.1,11.1,18.9,,,278.0,13.5,,1015.3,
1988-12-05,15.5,12.8,20.0,,,271.0,21.1,,1013.2,
1988-12-06,14.8,10.0,20.0,,,265.0,21.7,,1010.6,
1988-12-07,11.6,7.8,17.2,,,273.0,12.1,,1011.7,
1988-12-08,8.5,3.9,12.8,,,,12.8,,1009.9,
1988-12-09,11.0,8.9,12.8,,,286.0,13.5,,1004.4,
1988-12-10,9.3,5.0,15.0,,,,4.0,,1011.7,
1988-12-11,8.7,2.2,19.0,,,,4.0,,1020.2,
1988-12-12,8.5,1.1,17.8,,,295.0,5.7,,1019.8,
1988-12-13,8.4,2.2,17.2,,,,5.6,,1018.2,
1988-12-14,9.3,3.9,16.1,,,,4.8,,1020.4,
1988-12-15,7.5,2.2,16.1,,,277.0,6.6,,1010.9,
1988-12-16,4.1,0.0,7.8,,,307.0,13.3,,1006.7,
1988-12-17,4.8,1.1,8.9,,,307.0,19.0,,1012.6,
1988-12-18,6.8,2.8,12.2,,,295.0,9.6,,1019.4,
1988-12-19,6.3,0.0,13.9,,,,11.1,,1021.0,
1988-12-20,8.7,2.2,16.1,,,310.0,10.4,,1008.6,
1988-12-21,9.9,7.2,12.2,,,,12.5,,1016.1,
1988-12-22,10.7,6.1,13.9,,,,6.9,,1026.7,
1988-12-23,8.0,2.8,15.0,,,,3.4,,1026.4,
1988-12-24,7.8,0.0,17.2,,,,5.2,,1022.7,
1988-12-25,9.7,2.2,18.9,,,,4.3,,1023.8,
1988-12-26,9.6,2.2,17.8,,,,4.3,,1029.4,
1988-12-27,10.2,6.1,17.2,,,,4.0,,1028.3,
1988-12-28,8.2,2.8,17.2,,,,4.9,,1028.6,
1988-12-29,8.5,2.2,17.2,,,,5.2,,1030.5,
1988-12-30,8.3,2.8,17.2,,,,5.7,,1032.0,
1988-12-31,7.8,1.1,17.2,,,,4.5,,1029.4,
1989-01-01,7.7,1.1,17.2,,,,3.7,,1026.5,
1989-01-02,7.8,0.0,17.2,,,,3.9,,,
1989-01-03,9.2,6.1,12.8,,,,4.5,,1032.0,
1989-01-04,9.3,7.2,12.2,,,39.0,10.9,,1035.0,
1989-01-05,9.7,7.8,12.2,,,,1.5,,1031.1,
1989-01-06,10.1,5.0,16.1,,,,4.3,,1020.9,
1989-01-07,9.2,2.2,16.1,,,,9.6,,1017.1,
1989-01-08,11.5,7.2,17.2,,,267.0,7.6,,1016.6,
1989-01-09,10.9,5.0,18.9,,,263.0,7.2,,1022.8,
1989-01-10,8.6,2.2,17.2,,,,3.7,,1025.5,
1989-01-11,9.9,2.8,20.0,,,,6.5,,1025.4,
1989-01-12,10.5,6.1,17.2,,,,4.6,,1028.8,
1989-01-13,10.5,6.1,16.1,,,,8.9,,1032.3,
1989-01-14,9.5,2.8,17.2,,,,4.7,,1033.7,
1989-01-15,9.1,2.2,17.2,,,,4.4,,1034.6,
1989-01-16,7.9,1.1,17.2,,,,4.1,,1034.5,
1989-01-17,7.8,0.0,17.8,,,,3.7,,1033.1,
1989-01-18,7.9,2.2,16.1,,,,5.0,,1030.0,
1989-01-19,8.6,2.8,17.2,,,,4.9,,1029.8,
1989-01-20,11.3,6.1,17.2,,,,4.3,,1031.1,
1989-01-21,9.7,5.0,13.9,,,,2.2,,1029.0,
1989-01-22,10.8,6.1,15.0,,,,4.1,,1021.5,
1989-01-23,8.9,2.8,15.0,,,287.0,5.0,,1020.2,
1989-01-24,9.1,6.1,12.2,,,8.0,10.0,,1021.6,
1989-01-25,9.4,3.9,13.9,,,,5.5,,1026.2,
1989-01-26,8.0,3.9,12.8,,,,4.7,,1027.3,
1989-01-27,8.0,2.8,12.8,,,,5.3,,1032.4,
1989-01-28,7.8,2.2,13.9,,,,3.6,,1033.5,
1989-01-29,7.7,2.8,15.0,,,,4.8,,1031.9,
1989-01-30,9.3,3.9,16.1,,,,3.5,,1034.0,
1989-01-31,7.3,0.0,17.2,,,,3.7,,1035.2,
1989-02-01,7.3,0.0,17.2,,,,4.1,,1033.4,
1989-02-02,8.1,1.1,17.2,,,,4.6,,1033.0,
1989-02-03,10.0,3.9,17.2,,,,4.4,,1032.1,
1989-02-04,11.2,5.0,17.2,,,,3.8,,1030.6,
1989-02-05,9.6,3.9,16.1,,,,3.6,,1029.7,
1989-02-06,9.4,2.8,17.2,,,,4.6,,1030.5,
1989-02-07,9.3,2.8,17.2,,,,5.2,,1029.3,
1989-02-08,9.3,3.9,16.1,,,,4.6,,1027.3,
1989-02-09,6.4,0.0,15.0,,,,4.9,,1023.7,
1989-02-10,8.0,3.9,12.2,,,,9.6,,1025.6,
1989-02-11,12.1,10.0,16.1,,,72.0,9.5,,,
1989-02-12,9.8,5.0,16.1,,,,4.2,,,
1989-02-13,8.8,2.8,17.2,,,,6.5,,1027.9,
1989-02-14,10.7,5.0,16.1,,,287.0,9.6,,1017.3,
1989-02-15,8.6,7.8,10.0,,,70.0,10.6,,,
1989-02-16,10.3,7.2,13.9,,,48.0,10.5,,1017.9,
