time,time_label,geo,geo_label,unit,unit_label,siec,siec_label,nrg_bal,nrg_bal_label,freq,freq_label,OBS_VALUE
2018,2018,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,40207.201
2019,2019,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,31926.527
2020,2020,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,28577.614
2021,2021,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,27097.633
2022,2022,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,22438.617
2023,2023,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,19499.261
2024,2024,IT,Italy,TJ,Terajoule,O4671,Gas oil and diesel oil,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,15013.585
2010,2010,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,254137.37
2016,2016,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,245241.043
2017,2017,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,268785.061
2018,2018,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,248332.107
2019,2019,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,247890.677
2020,2020,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,238288.739
2021,2021,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,264096.812
2022,2022,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,220466.806
2023,2023,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,196317.966
2024,2024,IT,Italy,TJ,Terajoule,R5110-5150_W6000RI,Primary solid biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,185915.464
2010,2010,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,68.085
2022,2022,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,76.166
2023,2023,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,83.587
2024,2024,IT,Italy,TJ,Terajoule,R5300,Biogases,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,49.17
2010,2010,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,254518.745
2016,2016,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,245701.402
2017,2017,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,273509.507
2018,2018,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,252949.267
2019,2019,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,252376.366
2020,2020,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,242765.113
2021,2021,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,288238.403
2022,2022,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,247289.946
2023,2023,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,224108.296
2024,2024,IT,Italy,TJ,Terajoule,RA000,Renewables and biofuels,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,214328.905
2010,2010,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,345.375
2016,2016,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,423.36
2017,2017,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,428.817
2018,2018,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,403.235
2019,2019,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,421.165
2020,2020,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,449.042
2021,2021,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,551.068
2022,2022,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,564.823
2023,2023,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,583.656
2024,2024,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,561.849
2010,2010,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,4258.769
2018,2018,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,4172.727
2019,2019,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,4024.649
2020,2020,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,3990.586
2021,2021,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,23487.344
2022,2022,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,26148.778
2023,2023,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,27090.88
2024,2024,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,27771.421
2010,2010,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2016,2016,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2017,2017,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2018,2018,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2019,2019,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2020,2020,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2021,2021,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2022,2022,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2023,2023,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2024,2024,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2022,2022,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2023,2023,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2024,2024,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,919472.223
2016,2016,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,912200.729
2017,2017,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,931635.584
2018,2018,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,887712.293
2019,2019,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,864618.613
2020,2020,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,840053.163
2021,2021,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,961338.953
2022,2022,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,823636.587
2023,2023,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,724310.712
2024,2024,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SH,Final consumption - other sectors - households - energy use - space heating,A,Annual,718667.053
2010,2010,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,6642.801
2016,2016,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,6486.004
2017,2017,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,6345.137
2018,2018,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,6190.684
2019,2019,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,6029.814
2020,2020,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,5682.633
2021,2021,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,5350.524
2022,2022,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,5007.038
2023,2023,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,4769.798
2024,2024,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,4561.623
2010,2010,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,23914.084
2016,2016,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,23349.614
2017,2017,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,22842.493
2018,2018,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,22286.462
2019,2019,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,21707.332
2020,2020,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,20457.477
2021,2021,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,19261.887
2022,2022,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,18025.335
2023,2023,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,17171.274
2024,2024,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,16421.843
2010,2010,IT,Italy,TJ,Terajoule,G3000,Natural gas,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,A,Annual,0.0
