year,region,province,activity,class,consumption_GWh
2015,Emilia-Romagna,Parma,Energia ed acqua,Estrazione combustibili,0.356441
2015,Emilia-Romagna,Parma,Energia ed acqua,Elettricità e gas,10.706538
2015,Emilia-Romagna,Parma,Manifatturiera non di base,Mezzi di trasporto,4.099126
2015,Emilia-Romagna,Parma,Energia ed acqua,Acquedotti,85.546183
2015,Emilia-Romagna,Parma,Manifatturiera non di base,Lavorazione plastica e gomma,133.792786
2015,Emilia-Romagna,Parma,Manifatturiera non di base,"Tessile, abbigl. e calzature",15.496045
2015,Emilia-Romagna,Parma,,,0.0
2015,Emilia-Romagna,Parma,Manifatturiera di base,Materiali da costruzione,167.134318
2015,Emilia-Romagna,Parma,Manifatturiera non di base,Alimentare,732.672883
2015,Emilia-Romagna,Parma,Manifatturiera di base,Siderurgica,0.949593
2015,Emilia-Romagna,Piacenza,Energia ed acqua,Elettricità e gas,6.460833
2015,Emilia-Romagna,Piacenza,Energia ed acqua,Estrazione combustibili,1.463708
2015,Emilia-Romagna,Piacenza,Manifatturiera non di base,Lavorazione plastica e gomma,53.050227
2015,Emilia-Romagna,Piacenza,,,0.0
2015,Emilia-Romagna,Piacenza,Manifatturiera non di base,Mezzi di trasporto,18.27364
2015,Emilia-Romagna,Piacenza,Manifatturiera di base,Metalli non ferrosi,0.164903
2015,Emilia-Romagna,Piacenza,Manifatturiera non di base,"Tessile, abbigl. e calzature",5.199069
2015,Emilia-Romagna,Piacenza,Manifatturiera di base,Materiali da costruzione,166.747829
2015,Emilia-Romagna,Piacenza,Manifatturiera di base,Siderurgica,4.605215
2015,Emilia-Romagna,Piacenza,Manifatturiera non di base,Legno e mobilio,52.533618
2015,Emilia-Romagna,Piacenza,Manifatturiera non di base,Altre manifatturiere,2.484948
2015,Emilia-Romagna,Piacenza,,,7.52514
2015,Emilia-Romagna,Piacenza,Manifatturiera di base,Chimica,16.522787
2015,Emilia-Romagna,Piacenza,Energia ed acqua,Acquedotti,24.36861
2015,Emilia-Romagna,Piacenza,Manifatturiera non di base,Alimentare,89.313022
2015,Emilia-Romagna,Piacenza,Energia ed acqua,Raffinazione e cokerie,2.389227
2015,Emilia-Romagna,Piacenza,Manifatturiera di base,Cartaria,10.195586
2015,Emilia-Romagna,Piacenza,Manifatturiera non di base,Meccanica,131.553952
2015,Emilia-Romagna,Ravenna,Manifatturiera di base,Siderurgica,5.800169
2015,Emilia-Romagna,Ravenna,Manifatturiera non di base,"Tessile, abbigl. e calzature",6.379644
2015,Emilia-Romagna,Ravenna,Energia ed acqua,Elettricità e gas,17.979441
2015,Emilia-Romagna,Ravenna,Energia ed acqua,Estrazione combustibili,0.112547
2015,Emilia-Romagna,Ravenna,Manifatturiera di base,Materiali da costruzione,112.551177
2015,Emilia-Romagna,Ravenna,Manifatturiera non di base,Mezzi di trasporto,8.852111
2015,Emilia-Romagna,Ravenna,Manifatturiera di base,Chimica,570.424824
2015,Emilia-Romagna,Ravenna,Manifatturiera non di base,Meccanica,446.727818
2015,Emilia-Romagna,Ravenna,Manifatturiera non di base,Alimentare,342.928901
2015,Emilia-Romagna,Ravenna,Energia ed acqua,Acquedotti,64.412868
2015,Emilia-Romagna,Ravenna,Energia ed acqua,Raffinazione e cokerie,15.599402
2015,Emilia-Romagna,Ravenna,Manifatturiera non di base,Lavorazione plastica e gomma,95.165126
2015,Emilia-Romagna,Ravenna,Manifatturiera non di base,Legno e mobilio,11.814653
2015,Emilia-Romagna,Ravenna,,,12.014821
2015,Emilia-Romagna,Ravenna,Manifatturiera non di base,Altre manifatturiere,6.874834
2015,Emilia-Romagna,Ravenna,Manifatturiera di base,Metalli non ferrosi,0.529532
2015,Emilia-Romagna,Ravenna,Manifatturiera di base,Cartaria,15.707974
2015,Emilia-Romagna,Ravenna,,,0.0
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera non di base,"Tessile, abbigl. e calzature",26.158496
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera di base,Cartaria,137.724633
2015,Emilia-Romagna,Reggio Nell'Emilia,Energia ed acqua,Raffinazione e cokerie,0.037003
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera non di base,Altre manifatturiere,9.964948
2015,Emilia-Romagna,Reggio Nell'Emilia,Energia ed acqua,Acquedotti,45.113944
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera non di base,Lavorazione plastica e gomma,93.821463
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera non di base,Mezzi di trasporto,11.236991
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera non di base,Alimentare,184.497004
2015,Emilia-Romagna,Reggio Nell'Emilia,Energia ed acqua,Elettricità e gas,14.044293
2015,Emilia-Romagna,Reggio Nell'Emilia,,,25.519584
2015,Emilia-Romagna,Reggio Nell'Emilia,Energia ed acqua,Estrazione combustibili,0.497055
2015,Emilia-Romagna,Reggio Nell'Emilia,,,0.0
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera di base,Metalli non ferrosi,4.368605
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera non di base,Legno e mobilio,27.433046
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera non di base,Meccanica,427.628133
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera di base,Siderurgica,96.201199
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera di base,Materiali da costruzione,532.182672
2015,Emilia-Romagna,Reggio Nell'Emilia,Manifatturiera di base,Chimica,44.987596
2015,Emilia-Romagna,Rimini,,,0.0
2015,Emilia-Romagna,Rimini,Manifatturiera non di base,Legno e mobilio,18.062497
2015,Emilia-Romagna,Rimini,Manifatturiera non di base,Mezzi di trasporto,2.668171
2015,Emilia-Romagna,Rimini,Energia ed acqua,Acquedotti,48.705758
2015,Emilia-Romagna,Rimini,Manifatturiera di base,Siderurgica,0.735636
2015,Emilia-Romagna,Rimini,Energia ed acqua,Raffinazione e cokerie,0.122163
2015,Emilia-Romagna,Rimini,Manifatturiera di base,Cartaria,47.116399
2015,Emilia-Romagna,Rimini,Manifatturiera non di base,"Tessile, abbigl. e calzature",13.008462
2015,Emilia-Romagna,Rimini,Manifatturiera non di base,Alimentare,46.086101
2015,Emilia-Romagna,Rimini,Manifatturiera di base,Chimica,19.815185
2015,Emilia-Romagna,Rimini,Manifatturiera di base,Metalli non ferrosi,4.023034
2015,Emilia-Romagna,Rimini,Manifatturiera di base,Materiali da costruzione,50.844951
2015,Emilia-Romagna,Rimini,Manifatturiera non di base,Lavorazione plastica e gomma,15.778679
2015,Emilia-Romagna,Rimini,,,7.732299
2015,Emilia-Romagna,Rimini,Manifatturiera non di base,Meccanica,93.539443
2015,Emilia-Romagna,Rimini,Energia ed acqua,Estrazione combustibili,0.06852
2015,Emilia-Romagna,Rimini,Manifatturiera non di base,Altre manifatturiere,6.149575
2015,Emilia-Romagna,Rimini,Energia ed acqua,Elettricità e gas,17.737713
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera di base,Metalli non ferrosi,0.066904
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera di base,Materiali da costruzione,9.386026
2015,Friuli-Venezia Giulia,Gorizia,,,0.0
2015,Friuli-Venezia Giulia,Gorizia,Energia ed acqua,Raffinazione e cokerie,0.341202
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera non di base,Altre manifatturiere,0.848702
2015,Friuli-Venezia Giulia,Gorizia,Energia ed acqua,Elettricità e gas,5.776338
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera non di base,Alimentare,16.517077
2015,Friuli-Venezia Giulia,Gorizia,Energia ed acqua,Estrazione combustibili,0.071987
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera non di base,Lavorazione plastica e gomma,23.329162
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera non di base,Meccanica,64.2082
2015,Friuli-Venezia Giulia,Gorizia,Energia ed acqua,Acquedotti,18.043803
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera non di base,Mezzi di trasporto,62.689893
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera di base,Chimica,9.08434
2015,Friuli-Venezia Giulia,Gorizia,,,2.060707
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera non di base,Legno e mobilio,4.628455
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera di base,Cartaria,47.434052
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera non di base,"Tessile, abbigl. e calzature",18.308292
2015,Friuli-Venezia Giulia,Gorizia,Manifatturiera di base,Siderurgica,9.288707
2015,Friuli-Venezia Giulia,Pordenone,Energia ed acqua,Raffinazione e cokerie,0.01251
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera non di base,Legno e mobilio,139.236355
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera di base,Cartaria,34.040362
2015,Friuli-Venezia Giulia,Pordenone,Energia ed acqua,Estrazione combustibili,0.173524
2015,Friuli-Venezia Giulia,Pordenone,Energia ed acqua,Acquedotti,19.936069
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera non di base,Lavorazione plastica e gomma,83.136105
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera di base,Chimica,37.165335
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera non di base,Meccanica,336.583232
2015,Friuli-Venezia Giulia,Pordenone,Energia ed acqua,Elettricità e gas,41.362401
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera non di base,"Tessile, abbigl. e calzature",15.961155
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera di base,Materiali da costruzione,175.881386
2015,Friuli-Venezia Giulia,Pordenone,,,0.0
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera non di base,Mezzi di trasporto,1.617745
2015,Friuli-Venezia Giulia,Pordenone,,,8.360075
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera di base,Metalli non ferrosi,1.958938
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera non di base,Alimentare,53.236822
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera non di base,Altre manifatturiere,14.111452
2015,Friuli-Venezia Giulia,Pordenone,Manifatturiera di base,Siderurgica,29.10268
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera non di base,"Tessile, abbigl. e calzature",0.685798
2015,Friuli-Venezia Giulia,Trieste,,,4.087378
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera non di base,Meccanica,14.234408
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera di base,Metalli non ferrosi,0.001238
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera non di base,Altre manifatturiere,86.401388
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera non di base,Legno e mobilio,1.060014
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera non di base,Alimentare,34.791027
2015,Friuli-Venezia Giulia,Trieste,Energia ed acqua,Estrazione combustibili,0.041855
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera non di base,Mezzi di trasporto,23.455555
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera non di base,Lavorazione plastica e gomma,5.603287
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera di base,Chimica,61.521703
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera di base,Materiali da costruzione,9.174383
2015,Friuli-Venezia Giulia,Trieste,Energia ed acqua,Acquedotti,19.495906
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera di base,Siderurgica,52.200464
2015,Friuli-Venezia Giulia,Trieste,Manifatturiera di base,Cartaria,417.607701
2015,Friuli-Venezia Giulia,Trieste,Energia ed acqua,Elettricità e gas,54.96786
2015,Friuli-Venezia Giulia,Trieste,,,0.0
2015,Friuli-Venezia Giulia,Trieste,Energia ed acqua,Raffinazione e cokerie,0.003932
2015,Friuli-Venezia Giulia,Udine,Energia ed acqua,Estrazione combustibili,0.952074
2015,Friuli-Venezia Giulia,Udine,Manifatturiera di base,Chimica,131.332341
2015,Friuli-Venezia Giulia,Udine,Manifatturiera non di base,Legno e mobilio,514.693657
2015,Friuli-Venezia Giulia,Udine,Manifatturiera di base,Materiali da costruzione,49.149755
2015,Friuli-Venezia Giulia,Udine,Manifatturiera non di base,"Tessile, abbigl. e calzature",15.77342
2015,Friuli-Venezia Giulia,Udine,Energia ed acqua,Acquedotti,34.777338
2015,Friuli-Venezia Giulia,Udine,Manifatturiera non di base,Alimentare,116.105679
2015,Friuli-Venezia Giulia,Udine,Manifatturiera di base,Cartaria,236.865002
2015,Friuli-Venezia Giulia,Udine,Manifatturiera di base,Siderurgica,1903.97891
2015,Friuli-Venezia Giulia,Udine,Energia ed acqua,Raffinazione e cokerie,4.132449
2015,Friuli-Venezia Giulia,Udine,Manifatturiera non di base,Lavorazione plastica e gomma,126.909664
2015,Friuli-Venezia Giulia,Udine,,,17.017718
2015,Friuli-Venezia Giulia,Udine,Energia ed acqua,Elettricità e gas,48.422934
2015,Friuli-Venezia Giulia,Udine,Manifatturiera non di base,Mezzi di trasporto,26.946515
2015,Friuli-Venezia Giulia,Udine,Manifatturiera non di base,Altre manifatturiere,3.921778
2015,Friuli-Venezia Giulia,Udine,Manifatturiera di base,Metalli non ferrosi,3.323138
2015,Friuli-Venezia Giulia,Udine,Manifatturiera non di base,Meccanica,277.33124
2015,Friuli-Venezia Giulia,Udine,,,0.0
2015,Lazio,Frosinone,Manifatturiera non di base,Altre manifatturiere,11.231465
2015,Lazio,Frosinone,Manifatturiera di base,Siderurgica,32.646106
2015,Lazio,Frosinone,Manifatturiera non di base,Mezzi di trasporto,144.42137
2015,Lazio,Frosinone,Manifatturiera non di base,Alimentare,53.268723
2015,Lazio,Frosinone,Manifatturiera non di base,"Tessile, abbigl. e calzature",27.216164
2015,Lazio,Frosinone,Manifatturiera non di base,Legno e mobilio,9.332014
2015,Lazio,Frosinone,Manifatturiera di base,Metalli non ferrosi,6.701137
2015,Lazio,Frosinone,,,9.978075
2015,Lazio,Frosinone,Energia ed acqua,Estrazione combustibili,0.17938
2015,Lazio,Frosinone,Manifatturiera di base,Cartaria,453.363803
2015,Lazio,Frosinone,Energia ed acqua,Raffinazione e cokerie,0.507667
2015,Lazio,Frosinone,Manifatturiera di base,Materiali da costruzione,77.115672
2015,Lazio,Frosinone,,,0.0
2015,Lazio,Frosinone,Manifatturiera di base,Chimica,181.417171
2015,Lazio,Frosinone,Energia ed acqua,Acquedotti,149.140688
2015,Lazio,Frosinone,Manifatturiera non di base,Meccanica,106.480848
2015,Lazio,Frosinone,Energia ed acqua,Elettricità e gas,7.224236
2015,Lazio,Frosinone,Manifatturiera non di base,Lavorazione plastica e gomma,98.021282
2015,Lazio,Latina,Energia ed acqua,Raffinazione e cokerie,5.530309
2015,Lazio,Latina,,,0.0
2015,Lazio,Latina,Manifatturiera non di base,Alimentare,121.32426
2015,Lazio,Latina,Energia ed acqua,Estrazione combustibili,6.540413
2015,Lazio,Latina,Manifatturiera di base,Chimica,295.071861
2015,Lazio,Latina,Manifatturiera di base,Materiali da costruzione,82.718038
2015,Lazio,Latina,,,7.510029
2015,Lazio,Latina,Manifatturiera di base,Metalli non ferrosi,79.416953
2015,Lazio,Latina,Manifatturiera non di base,"Tessile, abbigl. e calzature",9.873253
2015,Lazio,Latina,Energia ed acqua,Acquedotti,124.758638
2015,Lazio,Latina,Manifatturiera non di base,Altre manifatturiere,7.28376
2015,Lazio,Latina,Manifatturiera di base,Cartaria,45.869838
2015,Lazio,Latina,Manifatturiera non di base,Mezzi di trasporto,8.879753
2015,Lazio,Latina,Manifatturiera non di base,Meccanica,71.140693
2015,Lazio,Latina,Manifatturiera di base,Siderurgica,1.032089
2015,Lazio,Latina,Energia ed acqua,Elettricità e gas,4.122064
2015,Lazio,Latina,Manifatturiera non di base,Lavorazione plastica e gomma,14.915105
2015,Lazio,Latina,Manifatturiera non di base,Legno e mobilio,11.741818
2015,Lazio,Rieti,Energia ed acqua,Raffinazione e cokerie,0.0
2015,Lazio,Rieti,Manifatturiera di base,Metalli non ferrosi,0.150671
2015,Lazio,Rieti,,,0.0
2015,Lazio,Rieti,Energia ed acqua,Acquedotti,28.265365
2015,Lazio,Rieti,Manifatturiera non di base,"Tessile, abbigl. e calzature",0.429859
2015,Lazio,Rieti,Manifatturiera non di base,Lavorazione plastica e gomma,2.463924
2015,Lazio,Rieti,Energia ed acqua,Estrazione combustibili,0.093314
2015,Lazio,Rieti,Manifatturiera di base,Materiali da costruzione,1.358762
2015,Lazio,Rieti,Manifatturiera di base,Chimica,2.60377
2015,Lazio,Rieti,,,3.601291
2015,Lazio,Rieti,Manifatturiera non di base,Alimentare,21.633379
2015,Lazio,Rieti,Manifatturiera non di base,Mezzi di trasporto,0.606936
2015,Lazio,Rieti,Manifatturiera di base,Siderurgica,0.656969
2015,Lazio,Rieti,Manifatturiera non di base,Meccanica,11.629194
2015,Lazio,Rieti,Manifatturiera di base,Cartaria,1.589291
2015,Lazio,Rieti,Manifatturiera non di base,Legno e mobilio,1.857572
2015,Lazio,Rieti,Energia ed acqua,Elettricità e gas,1.46701
2015,Lazio,Rieti,Manifatturiera non di base,Altre manifatturiere,0.160749
2015,Lazio,Roma,Energia ed acqua,Elettricità e gas,89.065618
2015,Lazio,Roma,Manifatturiera non di base,Alimentare,168.775708
2015,Lazio,Roma,Energia ed acqua,Estrazione combustibili,12.153815
2015,Lazio,Roma,,,0.0
2015,Lazio,Roma,Manifatturiera di base,Chimica,207.235667
2015,Lazio,Roma,Manifatturiera di base,Metalli non ferrosi,4.273462
2015,Lazio,Roma,,,62.889129
2015,Lazio,Roma,Manifatturiera non di base,Legno e mobilio,17.35829
2015,Lazio,Roma,Energia ed acqua,Acquedotti,216.876682
2015,Lazio,Roma,Manifatturiera di base,Siderurgica,6.908214
2015,Lazio,Roma,Manifatturiera non di base,Meccanica,100.869167
2015,Lazio,Roma,Manifatturiera non di base,"Tessile, abbigl. e calzature",30.079396
2015,Lazio,Roma,Manifatturiera di base,Cartaria,192.340452
2015,Lazio,Roma,Energia ed acqua,Raffinazione e cokerie,22.305483
2015,Lazio,Roma,Manifatturiera non di base,Altre manifatturiere,14.793911
2015,Lazio,Roma,Manifatturiera non di base,Lavorazione plastica e gomma,48.979477
2015,Lazio,Roma,Manifatturiera non di base,Mezzi di trasporto,29.141748
2015,Lazio,Roma,Manifatturiera di base,Materiali da costruzione,263.215503
2015,Lazio,Viterbo,,,0.0
2015,Lazio,Viterbo,Energia ed acqua,Acquedotti,37.981147
2015,Lazio,Viterbo,Manifatturiera di base,Siderurgica,0.023552
2015,Lazio,Viterbo,Manifatturiera di base,Metalli non ferrosi,0.095919
2015,Lazio,Viterbo,,,3.787223
2015,Lazio,Viterbo,Energia ed acqua,Raffinazione e cokerie,0.018257
2015,Lazio,Viterbo,Manifatturiera non di base,"Tessile, abbigl. e calzature",1.82959
2015,Lazio,Viterbo,Energia ed acqua,Estrazione combustibili,0.110708
2015,Lazio,Viterbo,Manifatturiera non di base,Mezzi di trasporto,9.23458
2015,Lazio,Viterbo,Manifatturiera non di base,Meccanica,6.62366
2015,Lazio,Viterbo,Energia ed acqua,Elettricità e gas,3.257258
2015,Lazio,Viterbo,Manifatturiera di base,Chimica,2.623186
2015,Lazio,Viterbo,Manifatturiera non di base,Legno e mobilio,5.359698
2015,Lazio,Viterbo,Manifatturiera di base,Cartaria,12.027766
2015,Lazio,Viterbo,Manifatturiera non di base,Alimentare,26.904145
2015,Lazio,Viterbo,Manifatturiera non di base,Altre manifatturiere,6.625949
2015,Lazio,Viterbo,Manifatturiera non di base,Lavorazione plastica e gomma,2.455751
2015,Lazio,Viterbo,Manifatturiera di base,Materiali da costruzione,50.049307
2015,Liguria,Genova,Manifatturiera di base,Chimica,28.726669
2015,Liguria,Genova,,,22.22044
2015,Liguria,Genova,Manifatturiera di base,Cartaria,28.573492
2015,Liguria,Genova,Energia ed acqua,Elettricità e gas,103.23916
2015,Liguria,Genova,Energia ed acqua,Estrazione combustibili,0.070183
2015,Liguria,Genova,,,0.0
2015,Liguria,Genova,Manifatturiera non di base,Alimentare,33.089155
2015,Liguria,Genova,Manifatturiera non di base,Lavorazione plastica e gomma,38.807017
2015,Liguria,Genova,Energia ed acqua,Acquedotti,45.239342
2015,Liguria,Genova,Manifatturiera non di base,Mezzi di trasporto,47.954867
2015,Liguria,Genova,Manifatturiera non di base,Altre manifatturiere,2.073096
2015,Liguria,Genova,Manifatturiera di base,Materiali da costruzione,10.38394
2015,Liguria,Genova,Manifatturiera di base,Siderurgica,176.175245
2015,Liguria,Genova,Manifatturiera non di base,"Tessile, abbigl. e calzature",3.988568
2015,Liguria,Genova,Manifatturiera non di base,Legno e mobilio,3.013548
2015,Liguria,Genova,Manifatturiera di base,Metalli non ferrosi,3.813978
2015,Liguria,Genova,Manifatturiera non di base,Meccanica,113.262835
