zone,eic,datetime,price_eur_mwh
IT-North,10Y1001A1001A73I,2026-04-28 20:30:00+02:00,171.62
IT-North,10Y1001A1001A73I,2026-04-28 20:45:00+02:00,168.71
IT-North,10Y1001A1001A73I,2026-04-28 21:00:00+02:00,161.0
IT-North,10Y1001A1001A73I,2026-04-28 21:15:00+02:00,159.65
IT-North,10Y1001A1001A73I,2026-04-28 21:30:00+02:00,147.16
IT-North,10Y1001A1001A73I,2026-04-28 21:45:00+02:00,142.79
IT-North,10Y1001A1001A73I,2026-04-28 22:00:00+02:00,142.79
IT-North,10Y1001A1001A73I,2026-04-28 22:15:00+02:00,141.62
IT-North,10Y1001A1001A73I,2026-04-28 22:30:00+02:00,141.32
IT-North,10Y1001A1001A73I,2026-04-28 22:45:00+02:00,134.27
IT-North,10Y1001A1001A73I,2026-04-28 23:00:00+02:00,141.62
IT-North,10Y1001A1001A73I,2026-04-28 23:15:00+02:00,141.32
IT-North,10Y1001A1001A73I,2026-04-28 23:30:00+02:00,129.34
IT-North,10Y1001A1001A73I,2026-04-28 23:45:00+02:00,124.1
IT-North,10Y1001A1001A73I,2026-04-29 00:00:00+02:00,130.44
IT-North,10Y1001A1001A73I,2026-04-29 00:15:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 00:30:00+02:00,119.23
IT-North,10Y1001A1001A73I,2026-04-29 00:45:00+02:00,119.54
IT-North,10Y1001A1001A73I,2026-04-29 01:00:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 01:15:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 01:30:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 01:45:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 02:00:00+02:00,116.28
IT-North,10Y1001A1001A73I,2026-04-29 02:15:00+02:00,115.23
IT-North,10Y1001A1001A73I,2026-04-29 02:30:00+02:00,117.75
IT-North,10Y1001A1001A73I,2026-04-29 02:45:00+02:00,117.48
IT-North,10Y1001A1001A73I,2026-04-29 03:00:00+02:00,115.52
IT-North,10Y1001A1001A73I,2026-04-29 03:15:00+02:00,116.0
IT-North,10Y1001A1001A73I,2026-04-29 03:30:00+02:00,115.76
IT-North,10Y1001A1001A73I,2026-04-29 03:45:00+02:00,116.9
IT-North,10Y1001A1001A73I,2026-04-29 04:00:00+02:00,115.84
IT-North,10Y1001A1001A73I,2026-04-29 04:15:00+02:00,115.81
IT-North,10Y1001A1001A73I,2026-04-29 04:30:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 04:45:00+02:00,122.12
IT-North,10Y1001A1001A73I,2026-04-29 05:00:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 05:15:00+02:00,119.0
IT-North,10Y1001A1001A73I,2026-04-29 05:30:00+02:00,121.91
IT-North,10Y1001A1001A73I,2026-04-29 05:45:00+02:00,125.91
IT-North,10Y1001A1001A73I,2026-04-29 06:00:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 06:15:00+02:00,123.02
IT-North,10Y1001A1001A73I,2026-04-29 06:30:00+02:00,138.06
IT-North,10Y1001A1001A73I,2026-04-29 06:45:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 07:00:00+02:00,141.4
IT-North,10Y1001A1001A73I,2026-04-29 07:15:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 07:30:00+02:00,135.18
IT-North,10Y1001A1001A73I,2026-04-29 07:45:00+02:00,137.06
IT-North,10Y1001A1001A73I,2026-04-29 08:00:00+02:00,147.68
IT-North,10Y1001A1001A73I,2026-04-29 08:15:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 08:30:00+02:00,129.83
IT-North,10Y1001A1001A73I,2026-04-29 08:45:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 09:00:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 09:15:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 09:30:00+02:00,116.72
IT-North,10Y1001A1001A73I,2026-04-29 09:45:00+02:00,113.25
IT-North,10Y1001A1001A73I,2026-04-29 10:00:00+02:00,126.51
IT-North,10Y1001A1001A73I,2026-04-29 10:15:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 10:30:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 10:45:00+02:00,103.51
IT-North,10Y1001A1001A73I,2026-04-29 11:00:00+02:00,80.0
IT-North,10Y1001A1001A73I,2026-04-29 11:15:00+02:00,79.82
IT-North,10Y1001A1001A73I,2026-04-29 11:30:00+02:00,56.17
IT-North,10Y1001A1001A73I,2026-04-29 11:45:00+02:00,56.17
IT-North,10Y1001A1001A73I,2026-04-29 12:00:00+02:00,57.62
IT-North,10Y1001A1001A73I,2026-04-29 12:15:00+02:00,54.17
IT-North,10Y1001A1001A73I,2026-04-29 12:30:00+02:00,51.0
IT-North,10Y1001A1001A73I,2026-04-29 12:45:00+02:00,56.17
IT-North,10Y1001A1001A73I,2026-04-29 13:00:00+02:00,56.17
IT-North,10Y1001A1001A73I,2026-04-29 13:15:00+02:00,55.17
IT-North,10Y1001A1001A73I,2026-04-29 13:30:00+02:00,56.17
IT-North,10Y1001A1001A73I,2026-04-29 13:45:00+02:00,58.24
IT-North,10Y1001A1001A73I,2026-04-29 14:00:00+02:00,60.0
IT-North,10Y1001A1001A73I,2026-04-29 14:15:00+02:00,56.59
IT-North,10Y1001A1001A73I,2026-04-29 14:30:00+02:00,60.0
IT-North,10Y1001A1001A73I,2026-04-29 14:45:00+02:00,65.0
IT-North,10Y1001A1001A73I,2026-04-29 15:00:00+02:00,85.0
IT-North,10Y1001A1001A73I,2026-04-29 15:15:00+02:00,86.7
IT-North,10Y1001A1001A73I,2026-04-29 15:30:00+02:00,95.0
IT-North,10Y1001A1001A73I,2026-04-29 15:45:00+02:00,99.99
IT-North,10Y1001A1001A73I,2026-04-29 16:00:00+02:00,91.63
IT-North,10Y1001A1001A73I,2026-04-29 16:15:00+02:00,101.9
IT-North,10Y1001A1001A73I,2026-04-29 16:30:00+02:00,113.74
IT-North,10Y1001A1001A73I,2026-04-29 16:45:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 17:00:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 17:15:00+02:00,119.5
IT-North,10Y1001A1001A73I,2026-04-29 17:30:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 17:45:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 18:00:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-29 18:15:00+02:00,129.99
IT-North,10Y1001A1001A73I,2026-04-29 18:30:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 18:45:00+02:00,152.7
IT-North,10Y1001A1001A73I,2026-04-29 19:00:00+02:00,141.3
IT-North,10Y1001A1001A73I,2026-04-29 19:15:00+02:00,144.82
IT-North,10Y1001A1001A73I,2026-04-29 19:30:00+02:00,148.05
IT-North,10Y1001A1001A73I,2026-04-29 19:45:00+02:00,173.48
IT-North,10Y1001A1001A73I,2026-04-29 20:00:00+02:00,152.82
IT-North,10Y1001A1001A73I,2026-04-29 20:15:00+02:00,154.35
IT-North,10Y1001A1001A73I,2026-04-29 20:30:00+02:00,154.03
IT-North,10Y1001A1001A73I,2026-04-29 20:45:00+02:00,152.82
IT-North,10Y1001A1001A73I,2026-04-29 21:00:00+02:00,144.91
IT-North,10Y1001A1001A73I,2026-04-29 21:15:00+02:00,149.56
IT-North,10Y1001A1001A73I,2026-04-29 21:30:00+02:00,147.68
IT-North,10Y1001A1001A73I,2026-04-29 21:45:00+02:00,137.85
IT-North,10Y1001A1001A73I,2026-04-29 22:00:00+02:00,144.91
IT-North,10Y1001A1001A73I,2026-04-29 22:15:00+02:00,144.91
IT-North,10Y1001A1001A73I,2026-04-29 22:30:00+02:00,140.2
IT-North,10Y1001A1001A73I,2026-04-29 22:45:00+02:00,122.15
IT-North,10Y1001A1001A73I,2026-04-29 23:00:00+02:00,144.63
IT-North,10Y1001A1001A73I,2026-04-29 23:15:00+02:00,136.94
IT-North,10Y1001A1001A73I,2026-04-29 23:30:00+02:00,121.72
IT-North,10Y1001A1001A73I,2026-04-29 23:45:00+02:00,117.11
IT-North,10Y1001A1001A73I,2026-04-30 00:00:00+02:00,126.67
IT-North,10Y1001A1001A73I,2026-04-30 00:15:00+02:00,127.75
IT-North,10Y1001A1001A73I,2026-04-30 00:30:00+02:00,129.31
IT-North,10Y1001A1001A73I,2026-04-30 00:45:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 01:00:00+02:00,127.02
IT-North,10Y1001A1001A73I,2026-04-30 01:15:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 01:30:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 01:45:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 02:00:00+02:00,113.12
IT-North,10Y1001A1001A73I,2026-04-30 02:15:00+02:00,128.76
IT-North,10Y1001A1001A73I,2026-04-30 02:30:00+02:00,119.32
IT-North,10Y1001A1001A73I,2026-04-30 02:45:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-04-30 03:00:00+02:00,131.26
IT-North,10Y1001A1001A73I,2026-04-30 03:15:00+02:00,129.36
IT-North,10Y1001A1001A73I,2026-04-30 03:30:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 03:45:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 04:00:00+02:00,129.33
IT-North,10Y1001A1001A73I,2026-04-30 04:15:00+02:00,130.3
IT-North,10Y1001A1001A73I,2026-04-30 04:30:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-04-30 04:45:00+02:00,129.24
IT-North,10Y1001A1001A73I,2026-04-30 05:00:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 05:15:00+02:00,124.07
IT-North,10Y1001A1001A73I,2026-04-30 05:30:00+02:00,131.1
IT-North,10Y1001A1001A73I,2026-04-30 05:45:00+02:00,138.03
IT-North,10Y1001A1001A73I,2026-04-30 06:00:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-04-30 06:15:00+02:00,136.02
IT-North,10Y1001A1001A73I,2026-04-30 06:30:00+02:00,137.2
IT-North,10Y1001A1001A73I,2026-04-30 06:45:00+02:00,142.26
IT-North,10Y1001A1001A73I,2026-04-30 07:00:00+02:00,139.97
IT-North,10Y1001A1001A73I,2026-04-30 07:15:00+02:00,142.26
IT-North,10Y1001A1001A73I,2026-04-30 07:30:00+02:00,141.86
IT-North,10Y1001A1001A73I,2026-04-30 07:45:00+02:00,140.0
IT-North,10Y1001A1001A73I,2026-04-30 08:00:00+02:00,147.05
IT-North,10Y1001A1001A73I,2026-04-30 08:15:00+02:00,142.26
IT-North,10Y1001A1001A73I,2026-04-30 08:30:00+02:00,131.84
IT-North,10Y1001A1001A73I,2026-04-30 08:45:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 09:00:00+02:00,157.93
IT-North,10Y1001A1001A73I,2026-04-30 09:15:00+02:00,147.11
IT-North,10Y1001A1001A73I,2026-04-30 09:30:00+02:00,120.38
IT-North,10Y1001A1001A73I,2026-04-30 09:45:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 10:00:00+02:00,142.68
IT-North,10Y1001A1001A73I,2026-04-30 10:15:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 10:30:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 10:45:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 11:00:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 11:15:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 11:30:00+02:00,110.48
IT-North,10Y1001A1001A73I,2026-04-30 11:45:00+02:00,80.0
IT-North,10Y1001A1001A73I,2026-04-30 12:00:00+02:00,48.96
IT-North,10Y1001A1001A73I,2026-04-30 12:15:00+02:00,48.96
IT-North,10Y1001A1001A73I,2026-04-30 12:30:00+02:00,47.96
IT-North,10Y1001A1001A73I,2026-04-30 12:45:00+02:00,47.96
IT-North,10Y1001A1001A73I,2026-04-30 13:00:00+02:00,36.17
IT-North,10Y1001A1001A73I,2026-04-30 13:15:00+02:00,24.08
IT-North,10Y1001A1001A73I,2026-04-30 13:30:00+02:00,30.0
IT-North,10Y1001A1001A73I,2026-04-30 13:45:00+02:00,28.03
IT-North,10Y1001A1001A73I,2026-04-30 14:00:00+02:00,47.96
IT-North,10Y1001A1001A73I,2026-04-30 14:15:00+02:00,47.96
IT-North,10Y1001A1001A73I,2026-04-30 14:30:00+02:00,47.96
IT-North,10Y1001A1001A73I,2026-04-30 14:45:00+02:00,47.96
IT-North,10Y1001A1001A73I,2026-04-30 15:00:00+02:00,30.0
IT-North,10Y1001A1001A73I,2026-04-30 15:15:00+02:00,37.52
IT-North,10Y1001A1001A73I,2026-04-30 15:30:00+02:00,30.0
IT-North,10Y1001A1001A73I,2026-04-30 15:45:00+02:00,30.0
IT-North,10Y1001A1001A73I,2026-04-30 16:00:00+02:00,10.0
IT-North,10Y1001A1001A73I,2026-04-30 16:15:00+02:00,10.0
IT-North,10Y1001A1001A73I,2026-04-30 16:30:00+02:00,10.0
IT-North,10Y1001A1001A73I,2026-04-30 16:45:00+02:00,30.0
IT-North,10Y1001A1001A73I,2026-04-30 17:00:00+02:00,25.0
IT-North,10Y1001A1001A73I,2026-04-30 17:15:00+02:00,38.36
IT-North,10Y1001A1001A73I,2026-04-30 17:30:00+02:00,104.74
IT-North,10Y1001A1001A73I,2026-04-30 17:45:00+02:00,116.3
IT-North,10Y1001A1001A73I,2026-04-30 18:00:00+02:00,97.11
IT-North,10Y1001A1001A73I,2026-04-30 18:15:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 18:30:00+02:00,127.82
IT-North,10Y1001A1001A73I,2026-04-30 18:45:00+02:00,148.58
IT-North,10Y1001A1001A73I,2026-04-30 19:00:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-04-30 19:15:00+02:00,143.34
IT-North,10Y1001A1001A73I,2026-04-30 19:30:00+02:00,149.74
IT-North,10Y1001A1001A73I,2026-04-30 19:45:00+02:00,160.0
IT-North,10Y1001A1001A73I,2026-04-30 20:00:00+02:00,150.77
IT-North,10Y1001A1001A73I,2026-04-30 20:15:00+02:00,157.93
IT-North,10Y1001A1001A73I,2026-04-30 20:30:00+02:00,157.93
IT-North,10Y1001A1001A73I,2026-04-30 20:45:00+02:00,151.68
IT-North,10Y1001A1001A73I,2026-04-30 21:00:00+02:00,156.24
IT-North,10Y1001A1001A73I,2026-04-30 21:15:00+02:00,149.12
IT-North,10Y1001A1001A73I,2026-04-30 21:30:00+02:00,142.68
IT-North,10Y1001A1001A73I,2026-04-30 21:45:00+02:00,131.32
IT-North,10Y1001A1001A73I,2026-04-30 22:00:00+02:00,140.0
IT-North,10Y1001A1001A73I,2026-04-30 22:15:00+02:00,128.51
IT-North,10Y1001A1001A73I,2026-04-30 22:30:00+02:00,120.0
IT-North,10Y1001A1001A73I,2026-04-30 22:45:00+02:00,118.21
IT-North,10Y1001A1001A73I,2026-04-30 23:00:00+02:00,130.37
IT-North,10Y1001A1001A73I,2026-04-30 23:15:00+02:00,123.35
IT-North,10Y1001A1001A73I,2026-04-30 23:30:00+02:00,118.85
IT-North,10Y1001A1001A73I,2026-04-30 23:45:00+02:00,111.67
IT-North,10Y1001A1001A73I,2026-05-01 00:00:00+02:00,132.0
IT-North,10Y1001A1001A73I,2026-05-01 00:15:00+02:00,121.96
IT-North,10Y1001A1001A73I,2026-05-01 00:30:00+02:00,118.8
IT-North,10Y1001A1001A73I,2026-05-01 00:45:00+02:00,116.84
IT-North,10Y1001A1001A73I,2026-05-01 01:00:00+02:00,116.84
IT-North,10Y1001A1001A73I,2026-05-01 01:15:00+02:00,116.84
IT-North,10Y1001A1001A73I,2026-05-01 01:30:00+02:00,115.36
IT-North,10Y1001A1001A73I,2026-05-01 01:45:00+02:00,110.96
IT-North,10Y1001A1001A73I,2026-05-01 02:00:00+02:00,119.98
IT-North,10Y1001A1001A73I,2026-05-01 02:15:00+02:00,121.99
IT-North,10Y1001A1001A73I,2026-05-01 02:30:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-05-01 02:45:00+02:00,119.71
IT-North,10Y1001A1001A73I,2026-05-01 03:00:00+02:00,125.99
IT-North,10Y1001A1001A73I,2026-05-01 03:15:00+02:00,132.68
IT-North,10Y1001A1001A73I,2026-05-01 03:30:00+02:00,129.57
IT-North,10Y1001A1001A73I,2026-05-01 03:45:00+02:00,130.0
IT-North,10Y1001A1001A73I,2026-05-01 04:00:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 04:15:00+02:00,136.1
IT-North,10Y1001A1001A73I,2026-05-01 04:30:00+02:00,135.0
IT-North,10Y1001A1001A73I,2026-05-01 04:45:00+02:00,132.68
IT-North,10Y1001A1001A73I,2026-05-01 05:00:00+02:00,141.51
IT-North,10Y1001A1001A73I,2026-05-01 05:15:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 05:30:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 05:45:00+02:00,135.71
IT-North,10Y1001A1001A73I,2026-05-01 06:00:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 06:15:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 06:30:00+02:00,140.36
IT-North,10Y1001A1001A73I,2026-05-01 06:45:00+02:00,132.68
IT-North,10Y1001A1001A73I,2026-05-01 07:00:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 07:15:00+02:00,138.06
IT-North,10Y1001A1001A73I,2026-05-01 07:30:00+02:00,118.08
IT-North,10Y1001A1001A73I,2026-05-01 07:45:00+02:00,116.84
IT-North,10Y1001A1001A73I,2026-05-01 08:00:00+02:00,122.39
IT-North,10Y1001A1001A73I,2026-05-01 08:15:00+02:00,116.84
IT-North,10Y1001A1001A73I,2026-05-01 08:30:00+02:00,108.37
IT-North,10Y1001A1001A73I,2026-05-01 08:45:00+02:00,52.4
IT-North,10Y1001A1001A73I,2026-05-01 09:00:00+02:00,6.0
IT-North,10Y1001A1001A73I,2026-05-01 09:15:00+02:00,2.55
IT-North,10Y1001A1001A73I,2026-05-01 09:30:00+02:00,1.0
IT-North,10Y1001A1001A73I,2026-05-01 09:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 10:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 10:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 10:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 10:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 11:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 11:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 11:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 11:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 12:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 12:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 12:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 12:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 13:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 13:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 13:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 13:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 14:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 14:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 14:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 14:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 15:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 15:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 15:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 15:45:00+02:00,0.5
IT-North,10Y1001A1001A73I,2026-05-01 16:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 16:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 16:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 16:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-01 17:00:00+02:00,5.0
IT-North,10Y1001A1001A73I,2026-05-01 17:15:00+02:00,13.0
IT-North,10Y1001A1001A73I,2026-05-01 17:30:00+02:00,6.0
IT-North,10Y1001A1001A73I,2026-05-01 17:45:00+02:00,16.0
IT-North,10Y1001A1001A73I,2026-05-01 18:00:00+02:00,77.11
IT-North,10Y1001A1001A73I,2026-05-01 18:15:00+02:00,121.0
IT-North,10Y1001A1001A73I,2026-05-01 18:30:00+02:00,144.96
IT-North,10Y1001A1001A73I,2026-05-01 18:45:00+02:00,161.05
IT-North,10Y1001A1001A73I,2026-05-01 19:00:00+02:00,124.01
IT-North,10Y1001A1001A73I,2026-05-01 19:15:00+02:00,134.5
IT-North,10Y1001A1001A73I,2026-05-01 19:30:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 19:45:00+02:00,161.83
IT-North,10Y1001A1001A73I,2026-05-01 20:00:00+02:00,144.26
IT-North,10Y1001A1001A73I,2026-05-01 20:15:00+02:00,144.96
IT-North,10Y1001A1001A73I,2026-05-01 20:30:00+02:00,144.96
IT-North,10Y1001A1001A73I,2026-05-01 20:45:00+02:00,145.82
IT-North,10Y1001A1001A73I,2026-05-01 21:00:00+02:00,141.98
IT-North,10Y1001A1001A73I,2026-05-01 21:15:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 21:30:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 21:45:00+02:00,135.24
IT-North,10Y1001A1001A73I,2026-05-01 22:00:00+02:00,144.96
IT-North,10Y1001A1001A73I,2026-05-01 22:15:00+02:00,161.05
IT-North,10Y1001A1001A73I,2026-05-01 22:30:00+02:00,150.0
IT-North,10Y1001A1001A73I,2026-05-01 22:45:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 23:00:00+02:00,144.96
IT-North,10Y1001A1001A73I,2026-05-01 23:15:00+02:00,141.39
IT-North,10Y1001A1001A73I,2026-05-01 23:30:00+02:00,138.06
IT-North,10Y1001A1001A73I,2026-05-01 23:45:00+02:00,135.59
IT-North,10Y1001A1001A73I,2026-05-02 00:00:00+02:00,132.68
IT-North,10Y1001A1001A73I,2026-05-02 00:15:00+02:00,130.0
IT-North,10Y1001A1001A73I,2026-05-02 00:30:00+02:00,128.8
IT-North,10Y1001A1001A73I,2026-05-02 00:45:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-05-02 01:00:00+02:00,126.84
IT-North,10Y1001A1001A73I,2026-05-02 01:15:00+02:00,126.84
IT-North,10Y1001A1001A73I,2026-05-02 01:30:00+02:00,118.27
IT-North,10Y1001A1001A73I,2026-05-02 01:45:00+02:00,119.01
IT-North,10Y1001A1001A73I,2026-05-02 02:00:00+02:00,121.7
IT-North,10Y1001A1001A73I,2026-05-02 02:15:00+02:00,120.5
IT-North,10Y1001A1001A73I,2026-05-02 02:30:00+02:00,124.38
IT-North,10Y1001A1001A73I,2026-05-02 02:45:00+02:00,124.7
IT-North,10Y1001A1001A73I,2026-05-02 03:00:00+02:00,120.27
IT-North,10Y1001A1001A73I,2026-05-02 03:15:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-05-02 03:30:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-05-02 03:45:00+02:00,120.85
IT-North,10Y1001A1001A73I,2026-05-02 04:00:00+02:00,132.68
IT-North,10Y1001A1001A73I,2026-05-02 04:15:00+02:00,125.0
IT-North,10Y1001A1001A73I,2026-05-02 04:30:00+02:00,132.68
IT-North,10Y1001A1001A73I,2026-05-02 04:45:00+02:00,126.68
IT-North,10Y1001A1001A73I,2026-05-02 05:00:00+02:00,151.18
IT-North,10Y1001A1001A73I,2026-05-02 05:15:00+02:00,151.18
IT-North,10Y1001A1001A73I,2026-05-02 05:30:00+02:00,146.61
IT-North,10Y1001A1001A73I,2026-05-02 05:45:00+02:00,146.61
IT-North,10Y1001A1001A73I,2026-05-02 06:00:00+02:00,164.27
IT-North,10Y1001A1001A73I,2026-05-02 06:15:00+02:00,164.27
IT-North,10Y1001A1001A73I,2026-05-02 06:30:00+02:00,160.28
IT-North,10Y1001A1001A73I,2026-05-02 06:45:00+02:00,151.18
IT-North,10Y1001A1001A73I,2026-05-02 07:00:00+02:00,177.66
IT-North,10Y1001A1001A73I,2026-05-02 07:15:00+02:00,165.05
IT-North,10Y1001A1001A73I,2026-05-02 07:30:00+02:00,160.0
IT-North,10Y1001A1001A73I,2026-05-02 07:45:00+02:00,151.18
IT-North,10Y1001A1001A73I,2026-05-02 08:00:00+02:00,151.18
IT-North,10Y1001A1001A73I,2026-05-02 08:15:00+02:00,146.61
IT-North,10Y1001A1001A73I,2026-05-02 08:30:00+02:00,136.6
IT-North,10Y1001A1001A73I,2026-05-02 08:45:00+02:00,132.68
IT-North,10Y1001A1001A73I,2026-05-02 09:00:00+02:00,125.2
IT-North,10Y1001A1001A73I,2026-05-02 09:15:00+02:00,121.35
IT-North,10Y1001A1001A73I,2026-05-02 09:30:00+02:00,118.5
IT-North,10Y1001A1001A73I,2026-05-02 09:45:00+02:00,63.07
IT-North,10Y1001A1001A73I,2026-05-02 10:00:00+02:00,13.0
IT-North,10Y1001A1001A73I,2026-05-02 10:15:00+02:00,11.0
IT-North,10Y1001A1001A73I,2026-05-02 10:30:00+02:00,5.0
IT-North,10Y1001A1001A73I,2026-05-02 10:45:00+02:00,1.02
IT-North,10Y1001A1001A73I,2026-05-02 11:00:00+02:00,11.0
IT-North,10Y1001A1001A73I,2026-05-02 11:15:00+02:00,11.0
IT-North,10Y1001A1001A73I,2026-05-02 11:30:00+02:00,11.0
IT-North,10Y1001A1001A73I,2026-05-02 11:45:00+02:00,11.0
IT-North,10Y1001A1001A73I,2026-05-02 12:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 12:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 12:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 12:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 13:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 13:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 13:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 13:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 14:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 14:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 14:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 14:45:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 15:00:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 15:15:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 15:30:00+02:00,0.0
IT-North,10Y1001A1001A73I,2026-05-02 15:45:00+02:00,0.5
IT-North,10Y1001A1001A73I,2026-05-02 16:00:00+02:00,0.0
