year,month,region,sector,tension_type,monthly_imcei,consumption_Gwh
2018,2,Marche,MECCANICA,AT,0.276702,0.53
2018,2,Umbria,METALLI NON FERROSI,AT,0.269911,0.59
2018,2,Puglia,SIDERURGIA,AT,0.234869,2.92
2018,2,Marche,CEMENTO CALCE E GESSO,AT,0.013716,0.02
2018,2,Abruzzo,MEZZI DI TRASPORTO,AT,14.477578,13.78
2018,2,Toscana,CEMENTO CALCE E GESSO,AT,3.764937,5.49
2018,2,Toscana,MEZZI DI TRASPORTO,AT,4.212996,4.01
2018,2,Molise,ALTRI,AT,1.093257,3.23
2018,2,Emilia-Romagna,MEZZI DI TRASPORTO,AT,0.819486,0.78
2018,2,Sicilia,MECCANICA,AT,10.535567,20.18
2018,2,Basilicata,SIDERURGIA,AT,2.653536,32.99
2018,2,Sicilia,MEZZI DI TRASPORTO,AT,1.071635,1.02
2018,2,Sicilia,SIDERURGIA,AT,1.710843,21.27
2018,3,Toscana,CARTARIA,MT,78.974702,41.772691
2018,3,Emilia-Romagna,MECCANICA,MT,43.7403,19.5581
2018,3,Friuli-Venezia Giulia,METALLI NON FERROSI,MT,0.989386,0.706569
2018,3,Friuli-Venezia Giulia,CHIMICA,MT,9.682829,5.26407
2018,3,Piemonte,METALLI NON FERROSI,MT,2.560697,1.828718
2018,3,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,4.971912,7.25
2018,3,Liguria,CERAMICHE E VETRARIE,AT,9.713643,7.05
2018,3,Emilia-Romagna,CHIMICA,AT,3.24995,9.01
2018,3,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.507635,1.82
2018,3,Valle D'Aosta,ALTRI,AT,1.688963,4.99
2018,3,Abruzzo,MECCANICA,AT,0.005221,0.01
2018,3,Emilia-Romagna,MEZZI DI TRASPORTO,AT,1.134672,1.08
2018,3,Umbria,CEMENTO CALCE E GESSO,AT,5.54111,8.08
2018,3,Basilicata,ALTRI,AT,0.463703,1.37
2018,3,Sicilia,MEZZI DI TRASPORTO,AT,1.103154,1.05
2018,3,Basilicata,CEMENTO CALCE E GESSO,AT,0,0
2018,3,Veneto,SIDERURGIA,MT,24.067281,1.69261
2018,3,Piemonte,CERAMICHE E VETRARIE,AT,5.814407,4.22
2018,3,Trentino-Alto Adige,MECCANICA,MT,5.56884,2.490059
2018,3,Lombardia,ALTRI,MT,23.299812,46.217271
2018,3,Marche,CARTARIA,MT,0,0
2018,3,Puglia,ALIMENTARE,MT,10.386918,6.508822
2018,3,Piemonte,CEMENTO CALCE E GESSO,AT,6.960676,10.15
2018,3,Veneto,METALLI NON FERROSI,AT,8.710338,19.04
2018,3,Veneto,ALTRI,AT,1.452035,4.29
2018,3,Friuli-Venezia Giulia,CARTARIA,AT,5.5793,1.61
2018,3,Piemonte,ALIMENTARE,AT,1.443961,0.21
2018,3,Molise,CEMENTO CALCE E GESSO,AT,5.746844,8.38
2018,3,Sardegna,ALTRI,AT,0.456934,1.35
2018,3,Veneto,ALTRI,MT,17.793405,35.29482
2018,3,Veneto,ALIMENTARE,MT,7.240629,4.537242
2018,3,Umbria,CARTARIA,MT,1.045997,0.553267
2018,3,Umbria,METALLI NON FERROSI,MT,2.282194,1.629826
2018,3,Veneto,CHIMICA,MT,3.494738,1.899914
2018,3,Abruzzo,ALTRI,MT,2.4669,4.893318
2018,3,Campania,ALIMENTARE,MT,6.921957,4.337551
2018,3,Emilia-Romagna,ALIMENTARE,MT,3.115847,1.952504
2018,3,Lombardia,MEZZI DI TRASPORTO,MT,138.396586,5.090471
2018,3,Lombardia,CARTARIA,MT,11.328467,5.992052
2018,3,Piemonte,CARTARIA,MT,7.929536,4.19423
2018,3,Puglia,ALTRI,MT,5.346675,10.605611
2018,3,Puglia,METALLI NON FERROSI,MT,0.840407,0.600176
2018,3,Sardegna,ALTRI,MT,2.226391,4.416247
2018,3,Emilia-Romagna,MECCANICA,AT,22.668697,43.42
2018,3,Toscana,METALLI NON FERROSI,AT,3.033064,6.63
2018,3,Marche,CEMENTO CALCE E GESSO,AT,0.013716,0.02
2018,3,Abruzzo,CEMENTO CALCE E GESSO,AT,0,0
2018,3,Lazio,CEMENTO CALCE E GESSO,AT,9.875245,14.4
2018,3,Toscana,MEZZI DI TRASPORTO,AT,4.580714,4.36
2018,3,Trentino-Alto Adige,MEZZI DI TRASPORTO,AT,1.523403,1.45
2018,3,Lazio,SIDERURGIA,AT,0.007239,0.09
2018,3,Marche,ALTRI,AT,6.870933,20.3
2018,3,Umbria,CHIMICA,AT,1.179505,3.27
2018,3,Sardegna,METALLI NON FERROSI,AT,29.122905,63.66
2018,3,Basilicata,MEZZI DI TRASPORTO,AT,0.672398,0.64
2018,3,Veneto,METALLI NON FERROSI,MT,27.760696,19.825262
2018,3,Sicilia,ALIMENTARE,MT,5.12468,3.211312
2018,3,Umbria,CHIMICA,MT,1.360311,0.739533
2018,3,Umbria,SIDERURGIA,MT,21.885524,1.539171
2018,3,Abruzzo,ALIMENTARE,MT,9.05313,5.673022
2018,3,Calabria,CHIMICA,MT,3.039363,1.65235
2018,3,Campania,ALTRI,MT,1.438495,2.853385
2018,3,Campania,MECCANICA,MT,0,0
2018,3,Friuli-Venezia Giulia,ALIMENTARE,MT,4.75193,2.977733
2018,3,Liguria,METALLI NON FERROSI,MT,2.738643,1.955798
2018,3,Marche,ALTRI,MT,0.695656,1.379897
2018,3,Piemonte,CHIMICA,MT,1.149656,0.62501
2018,3,Sardegna,CHIMICA,MT,0,0
2018,3,Lombardia,CHIMICA,AT,44.363085,122.99
2018,3,Friuli-Venezia Giulia,SIDERURGIA,AT,15.622805,194.23
2018,3,Liguria,ALTRI,AT,3.472698,10.26
2018,3,Veneto,CERAMICHE E VETRARIE,AT,23.326521,16.93
2018,3,Campania,ALTRI,AT,2.007125,5.93
2018,3,Puglia,ALTRI,AT,5.378282,15.89
2018,3,Marche,MECCANICA,AT,0.281923,0.54
2018,3,Campania,MEZZI DI TRASPORTO,AT,29.24933,27.84
2018,3,Lazio,CERAMICHE E VETRARIE,AT,5.855742,4.25
2018,3,Emilia-Romagna,ALIMENTARE,AT,23.240889,3.38
2018,3,Trentino-Alto Adige,ALTRI,AT,4.1801,12.35
2018,3,Trentino-Alto Adige,SIDERURGIA,AT,1.538713,19.13
2018,3,Sardegna,CHIMICA,AT,12.960124,35.93
2018,3,Toscana,MECCANICA,AT,5.591473,10.71
2018,3,Sicilia,CHIMICA,AT,10.994283,30.48
2018,3,Umbria,ALIMENTARE,AT,0.82512,0.12
2018,3,Veneto,MECCANICA,MT,9.647009,4.313577
2018,3,Puglia,ALIMENTARE,AT,31.079532,4.52
2018,3,Piemonte,MECCANICA,AT,24.386339,46.71
2018,3,Sicilia,ALTRI,MT,6.236204,12.370071
2018,3,Sicilia,CHIMICA,MT,13.663824,7.428338
2018,3,Toscana,METALLI NON FERROSI,MT,2.666248,1.904097
2018,3,Abruzzo,CARTARIA,MT,0.997408,0.527566
2018,3,Campania,CHIMICA,MT,3.873178,2.105653
2018,3,Emilia-Romagna,ALTRI,MT,24.808115,49.209127
2018,3,Emilia-Romagna,METALLI NON FERROSI,MT,5.037004,3.59717
2018,3,Friuli-Venezia Giulia,CARTARIA,MT,2.730738,1.44439
2018,3,Friuli-Venezia Giulia,ALTRI,MT,2.485717,4.930643
2018,3,Lombardia,ALIMENTARE,MT,14.511447,9.093403
2018,3,Marche,MECCANICA,MT,1.367417,0.611429
2018,3,Marche,METALLI NON FERROSI,MT,5.635398,4.024512
2018,3,Piemonte,MECCANICA,MT,6.316737,2.824475
2018,3,Puglia,MECCANICA,MT,1.400957,0.626426
2018,3,Sardegna,ALIMENTARE,MT,5.285065,3.311814
2018,3,Lombardia,MECCANICA,AT,26.344137,50.46
2018,3,Lombardia,METALLI NON FERROSI,AT,50.157639,109.64
2018,3,Lombardia,CARTARIA,AT,11.193254,3.23
2018,3,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,5.480559,11.98
2018,3,Veneto,ALIMENTARE,AT,14.439606,2.1
2018,3,Lombardia,MEZZI DI TRASPORTO,AT,8.362955,7.96
2018,3,Campania,CHIMICA,AT,4.927228,13.66
2018,3,Lazio,ALTRI,AT,5.933372,17.53
2018,3,Toscana,CARTARIA,AT,33.510454,9.67
2018,3,Toscana,CHIMICA,AT,3.556549,9.86
2018,3,Toscana,ALTRI,AT,1.560345,4.61
2018,3,Umbria,ALTRI,AT,5.872448,17.35
2018,3,Puglia,SIDERURGIA,AT,0.49789,6.19
2018,3,Toscana,SIDERURGIA,AT,0.723911,9
2018,3,Abruzzo,MEZZI DI TRASPORTO,AT,15.916931,15.15
2018,3,Campania,METALLI NON FERROSI,AT,3.531713,7.72
2018,3,Lazio,CHIMICA,AT,3.552942,9.85
2018,3,Molise,ALTRI,AT,1.208337,3.57
2018,3,Puglia,CEMENTO CALCE E GESSO,AT,8.037352,11.72
2018,3,Sicilia,ALTRI,AT,11.653509,34.43
2018,3,Sardegna,MECCANICA,AT,2.354579,4.51
2018,3,Sardegna,CEMENTO CALCE E GESSO,AT,4.923907,7.18
2018,3,Umbria,SIDERURGIA,AT,6.923807,86.08
2018,3,Lombardia,ALTRI,AT,21.530052,63.61
2018,3,Toscana,CHIMICA,MT,11.553942,6.281301
2018,3,Toscana,MECCANICA,MT,7.561325,3.380982
2018,3,Umbria,ALTRI,MT,2.339537,4.640681
2018,3,Campania,METALLI NON FERROSI,MT,10.374958,7.409262
2018,3,Emilia-Romagna,SIDERURGIA,MT,56.651493,3.984201
2018,3,Friuli-Venezia Giulia,MECCANICA,MT,7.478264,3.343842
2018,3,Lazio,CARTARIA,MT,0,0
2018,3,Molise,ALIMENTARE,MT,1.897963,1.189333
2018,3,Lombardia,CERAMICHE E VETRARIE,AT,18.242359,13.24
2018,3,Piemonte,MEZZI DI TRASPORTO,AT,20.581695,19.59
2018,3,Veneto,MECCANICA,AT,9.971721,19.1
2018,3,Friuli-Venezia Giulia,ALTRI,AT,10.52302,31.09
2018,3,Friuli-Venezia Giulia,MECCANICA,AT,1.634109,3.13
2018,3,Friuli-Venezia Giulia,CHIMICA,AT,3.852327,10.68
2018,3,Liguria,MEZZI DI TRASPORTO,AT,5.841461,5.56
2018,3,Emilia-Romagna,SIDERURGIA,AT,0.851802,10.59
2018,3,Liguria,MECCANICA,AT,0.120078,0.23
2018,3,Piemonte,METALLI NON FERROSI,AT,3.362447,7.35
2018,3,Valle D'Aosta,MECCANICA,AT,0.140961,0.27
2018,3,Campania,CERAMICHE E VETRARIE,AT,0.013778,0.01
2018,3,Puglia,CERAMICHE E VETRARIE,AT,0.068891,0.05
2018,3,Sicilia,SIDERURGIA,AT,1.977082,24.58
2018,3,Marche,METALLI NON FERROSI,AT,1.861926,4.07
2018,3,Piemonte,SIDERURGIA,AT,3.2946,40.96
2018,3,Piemonte,ALTRI,AT,10.665177,31.51
2018,3,Piemonte,CHIMICA,AT,2.037982,5.65
2018,3,Trentino-Alto Adige,CARTARIA,MT,1.689593,0.89369
2018,3,Umbria,ALIMENTARE,MT,1.406709,0.881495
2018,3,Abruzzo,MECCANICA,MT,7.84979,3.509966
2018,3,Abruzzo,CHIMICA,MT,2.65612,1.444
2018,3,Abruzzo,METALLI NON FERROSI,MT,1.309005,0.934824
2018,3,Basilicata,ALIMENTARE,MT,2.750778,1.723738
2018,3,Basilicata,CARTARIA,MT,2.986824,1.579844
2018,3,Calabria,ALTRI,MT,1.968487,3.904672
2018,3,Campania,CARTARIA,MT,3.206618,1.696101
2018,3,Emilia-Romagna,CHIMICA,MT,1.652642,0.898459
2018,3,Lazio,ALTRI,MT,7.369377,14.617822
2018,3,Liguria,CARTARIA,MT,0.69248,0.366278
2018,3,Lombardia,METALLI NON FERROSI,MT,44.422227,31.724072
2018,3,Lombardia,MECCANICA,MT,29.497299,13.189464
2018,3,Lombardia,CHIMICA,MT,35.899671,19.516857
2018,3,Piemonte,ALIMENTARE,MT,11.678665,7.318278
2018,3,Puglia,CHIMICA,MT,10.893295,5.92214
2018,3,Lombardia,SIDERURGIA,AT,54.453394,676.99
2018,3,Lombardia,CEMENTO CALCE E GESSO,AT,17.610854,25.68
2018,3,Lombardia,ALIMENTARE,AT,16.433647,2.39
2018,3,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,7.322839,6.97
2018,3,Emilia-Romagna,ALTRI,AT,7.300789,21.57
2018,3,Emilia-Romagna,CEMENTO CALCE E GESSO,AT,6.953818,10.14
2018,3,Emilia-Romagna,CERAMICHE E VETRARIE,AT,12.786185,9.28
2018,3,Abruzzo,ALTRI,AT,2.575754,7.61
2018,3,Lazio,CARTARIA,AT,6.930807,2
2018,3,Abruzzo,CARTARIA,AT,29.455932,8.5
2018,3,Umbria,METALLI NON FERROSI,AT,0.320233,0.7
2018,3,Campania,SIDERURGIA,AT,0.086869,1.08
2018,3,Campania,CEMENTO CALCE E GESSO,AT,3.140877,4.58
2018,3,Lazio,MEZZI DI TRASPORTO,AT,15.685794,14.93
2018,3,Lazio,METALLI NON FERROSI,AT,2.543565,5.56
2018,3,Trentino-Alto Adige,METALLI NON FERROSI,AT,2.140986,4.68
2018,3,Sicilia,MECCANICA,AT,11.919078,22.83
2018,3,Sicilia,METALLI NON FERROSI,AT,1.454773,3.18
2018,3,Basilicata,SIDERURGIA,AT,2.466928,30.67
2018,3,Calabria,CHIMICA,AT,0.090176,0.25
2018,3,Veneto,CARTARIA,MT,8.522145,4.507683
2018,3,Piemonte,CARTARIA,AT,6.203073,1.79
2018,3,Toscana,ALTRI,MT,6.388333,12.671833
2018,3,Toscana,ALIMENTARE,MT,3.671534,2.300717
2018,3,Trentino-Alto Adige,ALTRI,MT,0.62806,1.245813
2018,3,Umbria,MECCANICA,MT,3.748378,1.676055
2018,3,Emilia-Romagna,CARTARIA,MT,0,0
2018,3,Lazio,CHIMICA,MT,0.533824,0.290213
2018,3,Lazio,ALIMENTARE,MT,0,0
2018,3,Piemonte,ALTRI,MT,5.383636,10.678926
2018,3,Liguria,SIDERURGIA,AT,1.619952,20.14
2018,3,Veneto,SIDERURGIA,AT,15.559262,193.44
2018,3,Veneto,CHIMICA,AT,8.19882,22.73
2018,3,Liguria,METALLI NON FERROSI,AT,0.114369,0.25
2018,3,Veneto,CARTARIA,AT,30.980709,8.94
2018,3,Valle D'Aosta,SIDERURGIA,AT,2.087277,25.95
2018,3,Puglia,CHIMICA,AT,1.554638,4.31
2018,3,Toscana,CERAMICHE E VETRARIE,AT,9.396744,6.82
2018,3,Marche,SIDERURGIA,AT,0.815606,10.14
2018,3,Puglia,MEZZI DI TRASPORTO,AT,21.201562,20.18
2018,3,Toscana,CEMENTO CALCE E GESSO,AT,3.860946,5.63
2018,3,Lazio,MECCANICA,AT,1.038938,1.99
2018,3,Veneto,CEMENTO CALCE E GESSO,AT,7.365287,10.74
2018,3,Umbria,MECCANICA,AT,3.169023,6.07
2018,3,Sicilia,CEMENTO CALCE E GESSO,AT,7.289851,10.63
2018,3,Calabria,CEMENTO CALCE E GESSO,AT,5.712555,8.33
2018,3,Puglia,MECCANICA,AT,0.991951,1.9
2018,4,Veneto,SIDERURGIA,MT,18.577629,1.306532
2018,4,Abruzzo,METALLI NON FERROSI,MT,1.137838,0.812585
2018,4,Abruzzo,CARTARIA,MT,0.83927,0.443921
2018,4,Calabria,ALTRI,MT,2.308684,4.579483
2018,4,Lombardia,CHIMICA,MT,32.80147,17.832519
2018,4,Liguria,CERAMICHE E VETRARIE,AT,9.823868,7.13
2018,4,Emilia-Romagna,CHIMICA,AT,2.885639,8
2018,4,Liguria,ALTRI,AT,2.640063,7.8
2018,4,Veneto,ALIMENTARE,AT,16.364887,2.38
2018,4,Campania,ALTRI,AT,1.996971,5.9
2018,4,Abruzzo,MECCANICA,AT,0.005221,0.01
2018,4,Puglia,SIDERURGIA,AT,0.276695,3.44
2018,4,Toscana,SIDERURGIA,AT,0.659563,8.2
2018,4,Sicilia,CEMENTO CALCE E GESSO,AT,9.54607,13.92
2018,4,Umbria,CEMENTO CALCE E GESSO,AT,8.380243,12.22
2018,4,Sardegna,MECCANICA,AT,2.255384,4.32
2018,4,Basilicata,MEZZI DI TRASPORTO,AT,1.281759,1.22
2018,4,Puglia,MECCANICA,AT,0.871873,1.67
2018,4,Campania,ALTRI,MT,1.383055,2.743414
2018,4,Emilia-Romagna,CHIMICA,MT,1.347269,0.732443
2018,4,Piemonte,ALTRI,AT,11.284577,33.34
2018,4,Friuli-Venezia Giulia,CHIMICA,MT,8.506303,4.624452
2018,4,Lazio,CHIMICA,MT,0.431016,0.234322
2018,4,Piemonte,CHIMICA,AT,1.936985,5.37
2018,4,Marche,ALTRI,MT,0.647063,1.283507
2018,4,Puglia,MECCANICA,MT,1.232624,0.551157
2018,4,Sardegna,CHIMICA,MT,0,0
2018,4,Sicilia,ALIMENTARE,MT,4.788576,3.000697
2018,4,Trentino-Alto Adige,MECCANICA,MT,5.527069,2.471381
2018,4,Lombardia,SIDERURGIA,AT,47.211066,586.95
2018,4,Veneto,METALLI NON FERROSI,AT,7.845709,17.15
2018,4,Emilia-Romagna,ALTRI,AT,6.887857,20.35
2018,4,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.094289,1.52
2018,4,Valle D'Aosta,MECCANICA,AT,0.146182,0.28
2018,4,Campania,CERAMICHE E VETRARIE,AT,0.013778,0.01
2018,4,Toscana,ALTRI,AT,0.863098,2.55
2018,4,Abruzzo,MEZZI DI TRASPORTO,AT,13.763155,13.1
2018,4,Campania,METALLI NON FERROSI,AT,3.257227,7.12
2018,4,Lazio,CEMENTO CALCE E GESSO,AT,7.859049,11.46
2018,4,Trentino-Alto Adige,ALTRI,AT,3.929632,11.61
2018,4,Sicilia,SIDERURGIA,AT,1.726126,21.46
2018,4,Umbria,SIDERURGIA,AT,6.96885,86.64
2018,4,Veneto,MECCANICA,MT,8.377267,3.745823
2018,4,Abruzzo,MECCANICA,MT,7.134828,3.190277
2018,4,Abruzzo,CHIMICA,MT,2.864391,1.557226
2018,4,Basilicata,CARTARIA,MT,2.853241,1.509186
2018,4,Calabria,CHIMICA,MT,2.815337,1.530558
2018,4,Campania,METALLI NON FERROSI,MT,9.963843,7.115665
2018,4,Emilia-Romagna,CARTARIA,MT,0,0
2018,4,Lazio,ALIMENTARE,MT,0,0
2018,4,Marche,MECCANICA,MT,1.09858,0.49122
2018,4,Piemonte,ALTRI,MT,4.805703,9.532545
2018,4,Piemonte,CHIMICA,MT,1.123422,0.610748
2018,4,Sardegna,ALIMENTARE,MT,5.111913,3.203312
2018,4,Toscana,CARTARIA,MT,74.666073,39.493695
2018,4,Liguria,SIDERURGIA,AT,1.750256,21.76
2018,4,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,5.725893,5.45
2018,4,Emilia-Romagna,MECCANICA,AT,21.650642,41.47
2018,4,Puglia,CHIMICA,AT,1.331001,3.69
2018,4,Toscana,CHIMICA,AT,3.390625,9.4
2018,4,Puglia,MEZZI DI TRASPORTO,AT,19.457529,18.52
2018,4,Toscana,MEZZI DI TRASPORTO,AT,3.887303,3.7
2018,4,Lazio,MECCANICA,AT,0.897977,1.72
2018,4,Lazio,SIDERURGIA,AT,0.00563,0.07
2018,4,Emilia-Romagna,MEZZI DI TRASPORTO,AT,0.977079,0.93
2018,4,Umbria,CHIMICA,AT,0.63484,1.76
2018,4,Sardegna,CEMENTO CALCE E GESSO,AT,2.859706,4.17
2018,4,Veneto,METALLI NON FERROSI,MT,24.853551,17.749129
2018,4,Abruzzo,ALIMENTARE,MT,9.11483,5.711686
2018,4,Campania,ALIMENTARE,MT,6.80225,4.262538
2018,4,Campania,CHIMICA,MT,3.952355,2.148698
2018,4,Friuli-Venezia Giulia,MECCANICA,MT,3.988271,1.783321
2018,4,Lazio,ALTRI,MT,6.881728,13.650526
2018,4,Liguria,METALLI NON FERROSI,MT,2.304769,1.645948
2018,4,Lombardia,METALLI NON FERROSI,MT,37.449775,26.744705
2018,4,Piemonte,CARTARIA,MT,6.22071,3.290367
2018,4,Piemonte,ALIMENTARE,MT,11.810087,7.400632
2018,4,Sardegna,ALTRI,MT,1.813632,3.597502
2018,4,Sicilia,ALTRI,MT,6.588184,13.068255
2018,4,Trentino-Alto Adige,CARTARIA,MT,1.36026,0.719493
2018,4,Lombardia,ALIMENTARE,AT,33.142333,4.82
2018,4,Lombardia,CARTARIA,AT,10.950676,3.16
2018,4,Friuli-Venezia Giulia,ALTRI,AT,10.512866,31.06
2018,4,Liguria,MEZZI DI TRASPORTO,AT,4.958938,4.72
2018,4,Emilia-Romagna,SIDERURGIA,AT,0.744824,9.26
2018,4,Campania,CHIMICA,AT,4.775732,13.24
2018,4,Puglia,ALTRI,AT,5.642288,16.67
2018,4,Marche,MECCANICA,AT,0.229715,0.44
2018,4,Abruzzo,CEMENTO CALCE E GESSO,AT,0,0
2018,4,Molise,CEMENTO CALCE E GESSO,AT,1.275552,1.86
2018,4,Marche,ALTRI,AT,6.34969,18.76
2018,4,Sicilia,MECCANICA,AT,11.892974,22.78
2018,4,Basilicata,ALTRI,AT,0.358778,1.06
2018,4,Sicilia,MEZZI DI TRASPORTO,AT,0.935054,0.89
2018,4,Calabria,CEMENTO CALCE E GESSO,AT,5.726271,8.35
2018,4,Umbria,ALTRI,MT,2.166583,4.297613
2018,4,Veneto,CHIMICA,MT,2.784499,1.513793
2018,4,Abruzzo,ALTRI,MT,3.28426,6.514625
2018,4,Basilicata,ALIMENTARE,MT,4.404067,2.759749
2018,4,Campania,MECCANICA,MT,0.225058,0.100633
2018,4,Friuli-Venezia Giulia,ALTRI,MT,2.177102,4.318477
2018,4,Lombardia,MEZZI DI TRASPORTO,MT,119.219379,4.385099
2018,4,Piemonte,CARTARIA,AT,11.470486,3.31
2018,4,Marche,METALLI NON FERROSI,MT,5.719577,4.084628
2018,4,Molise,ALIMENTARE,MT,2.273379,1.424582
2018,4,Piemonte,MECCANICA,MT,5.447212,2.435674
2018,4,Piemonte,METALLI NON FERROSI,MT,2.339361,1.670652
2018,4,Puglia,ALIMENTARE,MT,9.319953,5.840223
2018,4,Puglia,ALTRI,MT,5.270647,10.454803
2018,4,Puglia,CHIMICA,MT,13.376167,7.271954
2018,4,Umbria,CARTARIA,MT,1.404561,0.742925
2018,4,Lombardia,MECCANICA,AT,24.65782,47.23
2018,4,Lombardia,METALLI NON FERROSI,AT,42.847176,93.66
2018,4,Piemonte,CEMENTO CALCE E GESSO,AT,6.850951,9.99
2018,4,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,2.681403,3.91
2018,4,Veneto,MECCANICA,AT,8.201871,15.71
2018,4,Liguria,METALLI NON FERROSI,AT,0.054897,0.12
2018,4,Veneto,CERAMICHE E VETRARIE,AT,22.665166,16.45
2018,4,Piemonte,ALIMENTARE,AT,4.400642,0.64
2018,4,Toscana,METALLI NON FERROSI,AT,2.813476,6.15
2018,4,Toscana,CERAMICHE E VETRARIE,AT,9.562082,6.94
2018,4,Marche,SIDERURGIA,AT,0.772976,9.61
2018,4,Umbria,ALTRI,AT,5.659212,16.72
2018,4,Sicilia,METALLI NON FERROSI,AT,1.409025,3.08
2018,4,Basilicata,SIDERURGIA,AT,2.385689,29.66
2018,4,Basilicata,CEMENTO CALCE E GESSO,AT,0,0
2018,4,Umbria,ALIMENTARE,AT,3.300481,0.48
2018,4,Umbria,CHIMICA,MT,1.322831,0.719157
2018,4,Veneto,ALIMENTARE,MT,5.581504,3.497574
2018,4,Emilia-Romagna,METALLI NON FERROSI,MT,4.910516,3.506838
2018,4,Lombardia,ALTRI,AT,22.575923,66.7
2018,4,Liguria,CARTARIA,MT,0.473938,0.250684
2018,4,Lombardia,ALTRI,MT,18.966396,37.621553
2018,4,Lombardia,MECCANICA,MT,25.210683,11.272741
2018,4,Lombardia,SIDERURGIA,MT,14.334501,1.008121
2018,4,Marche,CARTARIA,MT,0,0
2018,4,Piemonte,MECCANICA,AT,23.195997,44.43
2018,4,Piemonte,CERAMICHE E VETRARIE,AT,5.841964,4.24
2018,4,Sicilia,CHIMICA,MT,13.195271,7.173609
2018,4,Toscana,ALTRI,MT,6.087808,12.075714
2018,4,Toscana,METALLI NON FERROSI,MT,2.448712,1.748744
2018,4,Umbria,ALIMENTARE,MT,1.170317,0.733363
2018,4,Umbria,METALLI NON FERROSI,MT,2.585065,1.846121
2018,4,Lombardia,CEMENTO CALCE E GESSO,AT,14.380826,20.97
2018,4,Piemonte,MEZZI DI TRASPORTO,AT,17.850076,16.99
2018,4,Veneto,CHIMICA,AT,7.260988,20.13
2018,4,Friuli-Venezia Giulia,CHIMICA,AT,3.697224,10.25
2018,4,Liguria,MECCANICA,AT,0.083533,0.16
2018,4,Lombardia,MEZZI DI TRASPORTO,AT,7.070689,6.73
2018,4,Lazio,ALTRI,AT,5.297049,15.65
2018,4,Puglia,CERAMICHE E VETRARIE,AT,0.055113,0.04
2018,4,Lazio,CARTARIA,AT,7.104078,2.05
2018,4,Abruzzo,CARTARIA,AT,12.891302,3.72
2018,4,Umbria,METALLI NON FERROSI,AT,0.260761,0.57
2018,4,Campania,SIDERURGIA,AT,0.030565,0.38
2018,4,Lazio,CERAMICHE E VETRARIE,AT,6.530875,4.74
2018,4,Lazio,CHIMICA,AT,3.892005,10.79
2018,4,Lazio,METALLI NON FERROSI,AT,2.264505,4.95
2018,4,Trentino-Alto Adige,METALLI NON FERROSI,AT,2.040342,4.46
2018,4,Sicilia,ALTRI,AT,15.352981,45.36
2018,4,Toscana,MECCANICA,AT,5.429628,10.4
2018,4,Sardegna,METALLI NON FERROSI,AT,27.79165,60.75
2018,4,Umbria,MECCANICA,MT,3.537354,1.581697
2018,4,Umbria,SIDERURGIA,MT,16.792888,1.181015
2018,4,Veneto,CARTARIA,MT,6.517152,3.447167
2018,4,Piemonte,SIDERURGIA,AT,2.458885,30.57
2018,4,Emilia-Romagna,ALTRI,MT,23.507166,46.628577
2018,4,Emilia-Romagna,MECCANICA,MT,40.627996,18.16646
2018,4,Emilia-Romagna,SIDERURGIA,MT,48.230705,3.391982
2018,4,Friuli-Venezia Giulia,CARTARIA,MT,0.993854,0.525687
2018,4,Friuli-Venezia Giulia,ALIMENTARE,MT,4.48395,2.809807
2018,4,Lombardia,CARTARIA,MT,10.040604,5.310853
2018,4,Lombardia,ALIMENTARE,MT,12.838144,8.04485
2018,4,Toscana,ALIMENTARE,MT,3.158457,1.979205
2018,4,Toscana,MECCANICA,MT,7.310671,3.268904
2018,4,Trentino-Alto Adige,ALTRI,MT,0.592487,1.175251
2018,4,Friuli-Venezia Giulia,MECCANICA,AT,1.414836,2.71
2018,4,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,4.739449,10.36
2018,4,Friuli-Venezia Giulia,CARTARIA,AT,5.302068,1.53
2018,4,Emilia-Romagna,CERAMICHE E VETRARIE,AT,12.689738,9.21
