zone,lat,lon,time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration
IT-North,45.46,9.19,2024-04-14,3,26.8,12.3,19.5,29.2,12.2,19.9,0.0,0.0,0.0,0.0,15.0,24.5,254,22.01,4.51,46800.0
IT-North,45.46,9.19,2024-04-15,3,22.4,13.7,17.4,20.9,11.9,15.7,0.0,0.0,0.0,0.0,20.6,37.8,259,18.21,3.81,42501.94
IT-North,45.46,9.19,2024-04-16,3,19.2,9.8,15.3,14.3,6.3,11.1,0.0,0.0,0.0,0.0,43.7,78.5,329,22.69,5.0,46800.0
IT-North,45.46,9.19,2024-04-17,51,17.7,6.3,12.2,13.9,4.2,8.7,0.2,0.2,0.0,2.0,22.7,43.9,331,22.06,4.2,44875.7
IT-North,45.46,9.19,2024-04-18,51,12.8,5.9,9.5,10.0,3.2,6.6,0.4,0.4,0.0,4.0,16.2,31.3,61,14.5,2.39,30384.4
IT-North,45.46,9.19,2024-04-19,3,17.2,3.6,10.7,14.8,0.3,7.6,0.0,0.0,0.0,0.0,14.0,27.4,278,22.5,3.9,46425.71
IT-North,45.46,9.19,2024-04-20,51,17.9,7.3,12.6,13.1,3.7,7.6,0.3,0.3,0.0,1.0,31.7,57.6,346,23.79,5.15,46800.0
IT-North,45.46,9.19,2024-04-21,51,15.6,4.7,10.4,12.3,1.6,6.7,0.2,0.2,0.0,2.0,25.2,43.6,31,16.5,3.19,37872.52
IT-North,45.46,9.19,2024-04-22,63,7.2,5.0,6.4,5.3,1.9,3.9,23.3,23.3,0.0,24.0,18.2,38.2,5,3.98,0.78,0.0
IT-North,45.46,9.19,2024-04-23,61,12.4,5.2,7.0,10.2,2.8,4.9,10.1,10.1,0.0,15.0,15.3,31.0,234,10.84,1.55,12909.27
IT-North,45.46,9.19,2024-04-24,51,15.7,3.3,9.3,14.3,0.6,7.1,0.2,0.2,0.0,2.0,21.4,35.6,267,21.78,3.27,42981.66
IT-North,45.46,9.19,2024-04-25,51,14.4,5.1,9.6,13.2,2.5,7.3,0.2,0.2,0.0,2.0,11.4,25.6,101,21.64,3.04,46800.0
IT-North,45.46,9.19,2024-04-26,53,15.0,5.9,10.2,13.2,2.8,7.9,3.3,3.3,0.0,8.0,18.3,35.3,81,15.81,2.37,32227.58
IT-North,45.46,9.19,2024-04-27,51,16.6,7.7,12.0,14.9,6.1,10.7,1.0,1.0,0.0,7.0,12.6,26.6,83,13.53,2.18,25415.65
IT-North,45.46,9.19,2024-04-28,53,16.1,10.7,13.0,15.5,9.1,11.5,2.5,2.5,0.0,10.0,16.4,28.1,56,8.0,1.5,11637.59
IT-North,45.46,9.19,2024-04-29,3,21.5,8.0,15.3,23.0,6.2,15.0,0.0,0.0,0.0,0.0,8.6,19.4,6,22.2,3.67,47305.47
IT-North,45.46,9.19,2024-04-30,3,23.4,10.1,17.5,23.3,8.8,17.2,0.0,0.0,0.0,0.0,8.4,19.4,59,22.44,4.06,43769.75
IT-North,45.46,9.19,2024-05-01,61,17.3,13.5,15.3,16.9,12.8,15.1,12.3,12.3,0.0,12.0,12.2,24.5,47,6.2,1.3,3712.73
IT-North,45.46,9.19,2024-05-02,65,16.0,11.0,13.2,14.9,10.0,12.3,51.5,51.5,0.0,24.0,18.5,36.0,109,8.19,1.36,5013.45
IT-North,45.46,9.19,2024-05-03,63,20.1,9.6,13.5,20.1,8.3,12.9,4.9,4.9,0.0,7.0,12.3,27.4,276,20.52,3.22,32335.31
IT-North,45.46,9.19,2024-05-04,51,19.5,10.4,15.0,19.5,9.5,14.6,0.9,0.9,0.0,6.0,10.5,19.1,197,20.24,3.33,40501.25
IT-North,45.46,9.19,2024-05-05,3,21.4,10.2,15.8,21.3,8.7,14.6,0.0,0.0,0.0,0.0,18.1,33.5,241,21.7,3.87,45544.29
IT-North,45.46,9.19,2024-05-06,55,19.6,11.9,15.3,18.5,11.3,14.6,1.2,1.2,0.0,2.0,12.0,24.5,25,13.31,2.38,21185.59
IT-North,45.46,9.19,2024-05-07,61,16.8,12.6,14.2,17.2,11.1,13.9,15.8,15.8,0.0,18.0,11.3,19.4,12,8.8,1.57,4593.15
IT-North,45.46,9.19,2024-05-08,65,20.9,10.8,15.7,23.2,10.2,15.9,20.1,20.1,0.0,5.0,16.4,28.4,325,23.75,3.84,48366.85
IT-North,45.46,9.19,2024-05-09,63,22.0,12.1,16.9,23.7,11.7,17.2,4.2,4.2,0.0,3.0,11.4,23.8,34,20.52,3.48,45340.01
IT-North,45.46,9.19,2024-05-10,2,23.4,12.5,17.9,25.0,11.6,18.1,0.0,0.0,0.0,0.0,14.4,24.5,99,24.64,4.38,49368.78
IT-North,45.46,9.19,2024-05-11,1,24.5,13.1,19.3,25.6,12.7,19.4,0.0,0.0,0.0,0.0,11.2,19.4,103,24.32,4.54,49341.99
IT-North,45.46,9.19,2024-05-12,51,25.6,13.8,19.6,26.5,13.2,20.0,0.1,0.1,0.0,1.0,8.6,19.8,94,23.95,4.52,45050.69
IT-North,45.46,9.19,2024-05-13,63,21.5,15.3,17.7,22.9,15.5,18.1,10.1,10.1,0.0,11.0,11.4,23.0,48,18.06,3.12,34088.95
IT-North,45.46,9.19,2024-05-14,63,21.9,13.5,16.9,22.7,13.4,17.0,9.3,9.3,0.0,9.0,15.6,32.8,68,19.72,3.29,36635.45
IT-North,45.46,9.19,2024-05-15,63,15.6,13.1,14.7,15.4,11.8,13.9,87.7,87.7,0.0,24.0,20.9,35.3,75,3.66,0.83,0.0
IT-North,45.46,9.19,2024-05-16,65,17.9,12.1,14.4,18.4,11.1,14.0,42.9,42.9,0.0,18.0,14.8,34.6,31,8.17,1.45,6374.62
IT-North,45.46,9.19,2024-05-17,51,20.7,9.6,15.2,20.7,8.5,14.8,0.9,0.9,0.0,5.0,13.9,28.4,223,23.83,3.98,49231.72
IT-North,45.46,9.19,2024-05-18,63,21.9,11.3,16.4,23.0,10.2,16.3,6.0,6.0,0.0,5.0,20.7,44.3,351,22.4,3.84,47114.43
IT-North,45.46,9.19,2024-05-19,3,22.7,12.4,17.5,23.7,11.5,17.9,0.0,0.0,0.0,0.0,8.0,18.0,4,23.99,4.14,50222.28
IT-North,45.46,9.19,2024-05-20,63,22.9,12.5,17.5,25.4,12.1,18.0,14.6,14.6,0.0,8.0,18.2,34.2,63,19.74,3.42,36282.29
IT-North,45.46,9.19,2024-05-21,63,22.8,14.4,17.4,23.1,13.2,17.2,19.1,19.1,0.0,13.0,14.1,26.3,290,17.2,3.2,29540.0
IT-North,45.46,9.19,2024-05-22,53,20.7,14.2,17.0,22.1,14.0,17.4,3.7,3.7,0.0,11.0,10.5,26.6,223,17.26,2.87,34555.02
IT-North,45.46,9.19,2024-05-23,63,18.1,13.3,15.1,18.4,13.3,15.3,9.8,9.8,0.0,13.0,10.3,25.6,183,14.26,2.31,24793.56
IT-North,45.46,9.19,2024-05-24,63,20.2,11.2,15.6,22.0,10.7,16.1,10.7,10.7,0.0,10.0,8.7,20.5,270,20.69,3.42,39948.85
IT-North,45.46,9.19,2024-05-25,63,19.8,13.1,16.2,20.3,13.4,16.6,9.8,9.8,0.0,16.0,7.4,18.4,114,17.92,2.97,35319.63
IT-North,45.46,9.19,2024-05-26,3,24.2,11.2,18.3,25.6,10.4,18.8,0.0,0.0,0.0,0.0,9.0,23.0,255,26.75,4.74,51010.01
IT-North,45.46,9.19,2024-05-27,63,24.3,14.2,19.1,26.0,14.3,19.9,6.3,6.3,0.0,4.0,11.2,23.8,358,21.99,4.01,40328.77
IT-North,45.46,9.19,2024-05-28,51,23.7,14.4,19.3,26.9,15.0,20.8,0.6,0.6,0.0,4.0,12.1,20.5,198,25.18,4.48,51350.21
IT-North,45.46,9.19,2024-05-29,61,23.7,16.3,19.8,25.4,15.1,20.6,3.5,3.5,0.0,5.0,17.6,29.9,52,20.89,3.8,45228.83
IT-North,45.46,9.19,2024-05-30,63,21.6,16.1,18.3,23.0,16.3,19.1,11.1,11.1,0.0,14.0,14.0,23.8,71,16.16,2.89,29898.15
IT-North,45.46,9.19,2024-05-31,63,18.8,14.6,16.8,17.4,11.9,15.3,14.9,14.9,0.0,12.0,20.5,34.2,326,11.75,2.87,20839.13
IT-North,45.46,9.19,2024-06-01,53,24.2,11.9,18.6,24.8,10.3,17.7,0.8,0.8,0.0,2.0,16.8,27.0,267,26.5,5.15,53125.19
IT-North,45.46,9.19,2024-06-02,63,22.9,13.4,17.6,26.3,12.8,18.1,3.1,3.1,0.0,1.0,9.7,27.4,265,23.52,4.05,43200.0
IT-North,45.46,9.19,2024-06-03,53,22.6,13.9,17.9,23.7,13.7,18.5,2.0,2.0,0.0,8.0,11.4,22.3,260,19.65,3.55,32611.63
IT-North,45.46,9.19,2024-06-04,51,22.7,14.2,18.4,24.2,14.4,19.3,1.1,1.1,0.0,6.0,11.8,24.8,272,20.9,3.64,39349.24
IT-North,45.46,9.19,2024-06-05,51,24.9,14.7,19.6,27.1,14.7,20.6,0.1,0.1,0.0,1.0,15.8,27.0,245,25.97,4.79,52762.87
IT-North,45.46,9.19,2024-06-06,51,26.4,15.7,20.7,29.0,16.1,22.1,0.3,0.3,0.0,3.0,10.9,20.2,254,24.71,4.67,42449.25
IT-North,45.46,9.19,2024-06-07,3,26.2,17.2,21.9,29.0,17.4,23.5,0.0,0.0,0.0,0.0,12.6,20.9,249,20.34,4.03,40721.67
IT-North,45.46,9.19,2024-06-08,3,26.7,17.5,22.2,30.4,18.3,24.3,0.0,0.0,0.0,0.0,10.1,19.4,252,23.31,4.53,46882.31
IT-North,45.46,9.19,2024-06-09,63,26.7,18.2,21.1,29.9,20.2,23.2,15.1,15.1,0.0,8.0,14.8,33.1,278,20.21,3.9,28466.65
IT-North,45.46,9.19,2024-06-10,63,26.1,17.3,21.0,28.7,18.6,22.6,9.8,9.8,0.0,10.0,12.1,24.1,266,23.46,4.42,42803.21
IT-North,45.46,9.19,2024-06-11,65,22.4,16.8,19.1,25.6,16.9,20.2,39.9,39.9,0.0,20.0,16.9,31.3,59,19.08,3.34,41454.81
IT-North,45.46,9.19,2024-06-12,63,21.8,15.3,18.0,24.4,15.9,18.8,22.8,22.8,0.0,17.0,14.6,29.9,62,22.0,3.75,39662.95
IT-North,45.46,9.19,2024-06-13,63,22.2,14.1,17.9,23.7,13.9,18.2,12.7,12.7,0.0,8.0,13.9,25.2,107,25.94,4.45,51118.71
IT-North,45.46,9.19,2024-06-14,51,22.5,14.8,18.6,22.7,14.6,18.6,0.1,0.1,0.0,1.0,16.1,31.0,167,19.16,3.6,42628.65
IT-North,45.46,9.19,2024-06-15,61,22.4,16.6,19.4,24.9,17.7,20.5,2.9,2.9,0.0,12.0,10.5,23.0,56,15.87,2.97,29357.84
IT-North,45.46,9.19,2024-06-16,51,24.4,16.3,20.4,27.0,16.4,21.6,0.7,0.7,0.0,6.0,12.3,20.9,300,23.91,4.47,48749.74
IT-North,45.46,9.19,2024-06-17,3,26.4,15.9,21.5,29.0,16.2,22.8,0.0,0.0,0.0,0.0,10.0,19.8,254,26.7,5.02,53011.26
IT-North,45.46,9.19,2024-06-18,3,28.5,17.9,23.4,32.0,18.9,25.5,0.0,0.0,0.0,0.0,8.4,15.5,308,25.26,4.99,49959.75
IT-North,45.46,9.19,2024-06-19,3,29.4,18.7,24.3,33.6,20.4,27.1,0.0,0.0,0.0,0.0,10.6,24.8,315,23.86,4.86,40899.02
IT-North,45.46,9.19,2024-06-20,51,29.3,21.3,25.0,31.9,23.4,27.4,0.1,0.1,0.0,1.0,14.9,28.4,303,20.05,4.33,36236.95
IT-North,45.46,9.19,2024-06-21,63,26.5,18.6,22.4,30.4,20.5,25.0,20.4,20.4,0.0,11.0,16.1,36.0,327,19.68,3.8,38778.4
IT-North,45.46,9.19,2024-06-22,51,27.7,16.4,21.7,29.8,17.0,22.7,0.1,0.1,0.0,1.0,15.9,29.9,265,24.96,5.01,45791.97
IT-North,45.46,9.19,2024-06-23,63,19.9,16.4,17.4,19.8,15.9,17.4,32.8,32.8,0.0,17.0,17.3,32.4,349,5.86,1.42,412.58
IT-North,45.46,9.19,2024-06-24,61,24.0,16.0,19.9,25.9,16.6,21.0,1.9,1.9,0.0,5.0,13.4,26.6,293,16.95,3.18,34415.31
IT-North,45.46,9.19,2024-06-25,63,23.5,16.9,20.2,26.2,18.7,22.1,6.0,6.0,0.0,6.0,10.3,32.8,232,20.01,3.47,45059.08
IT-North,45.46,9.19,2024-06-26,51,25.4,15.9,20.9,29.4,17.0,23.3,0.7,0.7,0.0,3.0,5.5,14.4,257,22.99,4.21,50730.63
IT-North,45.46,9.19,2024-06-27,3,29.1,17.1,23.2,34.0,18.8,25.8,0.0,0.0,0.0,0.0,13.1,22.7,241,27.27,5.31,53704.27
IT-North,45.46,9.19,2024-06-28,3,30.2,18.5,24.6,35.6,19.8,27.7,0.0,0.0,0.0,0.0,10.5,21.2,235,26.76,5.36,53425.13
IT-North,45.46,9.19,2024-06-29,65,28.9,20.8,24.6,34.0,21.6,27.9,17.8,17.8,0.0,9.0,20.2,43.6,52,18.25,3.71,35750.09
IT-North,45.46,9.19,2024-06-30,51,27.0,20.0,23.3,30.3,20.2,25.1,1.4,1.4,0.0,7.0,23.2,42.1,231,24.25,4.76,50185.57
IT-North,45.46,9.19,2024-07-01,53,25.8,19.4,22.3,28.7,21.1,24.4,1.0,1.0,0.0,4.0,15.3,29.9,249,20.4,3.84,44846.73
IT-North,45.46,9.19,2024-07-02,53,27.0,17.9,22.4,30.8,19.7,24.9,1.0,1.0,0.0,4.0,10.7,22.3,70,25.85,4.92,50059.65
IT-North,45.46,9.19,2024-07-03,63,22.1,17.8,19.7,23.2,18.3,20.4,11.0,11.0,0.0,13.0,19.4,32.0,57,12.93,2.5,12865.69
IT-North,45.46,9.19,2024-07-04,51,25.2,14.5,20.4,27.8,15.0,21.8,0.8,0.8,0.0,4.0,8.4,18.7,94,26.15,4.76,54000.0
IT-North,45.46,9.19,2024-07-05,3,27.8,16.2,22.3,30.9,16.8,24.2,0.0,0.0,0.0,0.0,8.6,16.6,90,24.92,4.86,49289.2
IT-North,45.46,9.19,2024-07-06,61,26.7,19.8,22.8,29.7,21.5,24.8,3.2,3.2,0.0,5.0,13.1,24.1,4,20.77,4.14,39134.55
IT-North,45.46,9.19,2024-07-07,63,25.6,18.7,21.5,28.9,19.1,23.8,12.8,12.8,0.0,15.0,17.8,29.2,7,18.01,3.42,29927.13
IT-North,45.46,9.19,2024-07-08,61,27.4,18.9,22.9,31.7,20.7,25.9,3.9,3.9,0.0,10.0,9.8,24.8,328,22.56,4.35,48994.65
IT-North,45.46,9.19,2024-07-09,3,30.1,19.2,25.3,35.2,22.0,29.1,0.0,0.0,0.0,0.0,5.0,13.3,285,25.89,5.19,53479.89
IT-North,45.46,9.19,2024-07-10,2,30.9,20.7,26.3,35.7,23.4,30.1,0.0,0.0,0.0,0.0,8.3,18.4,278,25.81,5.35,53853.19
IT-North,45.46,9.19,2024-07-11,1,31.6,20.8,26.3,36.8,22.4,29.8,0.0,0.0,0.0,0.0,10.5,18.4,262,25.07,5.36,53615.96
IT-North,45.46,9.19,2024-07-12,65,26.9,19.6,23.4,32.4,21.0,26.4,57.8,57.8,0.0,10.0,14.0,32.8,285,17.88,3.68,36207.98
IT-North,45.46,9.19,2024-07-13,51,27.6,18.3,22.7,31.4,20.5,25.9,1.2,1.2,0.0,8.0,9.7,27.7,200,21.46,4.03,52867.73
IT-North,45.46,9.19,2024-07-14,3,28.8,18.7,24.2,32.2,19.9,26.6,0.0,0.0,0.0,0.0,11.5,22.7,251,25.79,5.18,54000.0
IT-North,45.46,9.19,2024-07-15,1,30.8,19.1,25.3,34.8,20.8,28.3,0.0,0.0,0.0,0.0,7.6,17.6,227,26.61,5.41,53360.9
IT-North,45.46,9.19,2024-07-16,3,30.7,20.7,25.6,35.8,23.3,29.0,0.0,0.0,0.0,0.0,12.2,22.0,258,24.66,5.14,53602.14
IT-North,45.46,9.19,2024-07-17,51,30.3,20.8,25.7,35.8,23.6,29.2,0.1,0.1,0.0,1.0,14.4,29.5,326,24.03,4.94,52168.01
IT-North,45.46,9.19,2024-07-18,1,31.1,21.9,26.8,35.9,25.6,31.0,0.0,0.0,0.0,0.0,10.3,23.0,57,24.13,5.08,54000.0
IT-North,45.46,9.19,2024-07-19,3,30.9,22.6,26.8,36.8,26.0,31.2,0.0,0.0,0.0,0.0,13.4,27.0,25,22.51,4.73,47397.07
IT-North,45.46,9.19,2024-07-20,53,30.4,20.4,25.7,35.2,22.8,29.2,0.6,0.6,0.0,1.0,10.2,22.7,270,26.24,5.29,53918.37
IT-North,45.46,9.19,2024-07-21,55,29.4,21.2,24.6,34.1,22.9,27.5,1.4,1.4,0.0,3.0,11.8,27.0,53,20.82,4.31,38017.33
IT-North,45.46,9.19,2024-07-22,3,31.7,19.9,25.8,36.8,22.4,29.3,0.0,0.0,0.0,0.0,12.4,31.0,269,25.51,5.28,52838.21
IT-North,45.46,9.19,2024-07-23,2,30.7,22.8,26.5,35.4,24.7,29.9,0.0,0.0,0.0,0.0,13.2,23.0,64,22.95,4.82,52514.46
IT-North,45.46,9.19,2024-07-24,3,31.2,21.9,26.5,35.2,25.3,29.8,0.0,0.0,0.0,0.0,12.8,22.3,79,24.41,5.21,49508.17
IT-North,45.46,9.19,2024-07-25,53,30.4,21.5,25.8,33.9,23.0,28.2,2.4,2.4,0.0,5.0,16.9,34.9,60,23.53,5.16,50789.0
IT-North,45.46,9.19,2024-07-26,2,31.1,22.6,26.7,34.7,23.6,29.1,0.0,0.0,0.0,0.0,13.4,23.8,67,23.75,5.31,49393.26
IT-North,45.46,9.19,2024-07-27,61,31.4,22.3,26.8,36.1,24.7,30.4,1.5,1.5,0.0,3.0,16.0,27.4,359,24.59,5.12,50166.05
IT-North,45.46,9.19,2024-07-28,53,33.8,22.9,28.5,39.0,26.5,32.6,0.5,0.5,0.0,1.0,15.7,22.7,263,25.03,5.52,50937.31
IT-North,45.46,9.19,2024-07-29,63,32.2,22.4,27.3,37.0,23.9,30.7,12.3,12.3,0.0,4.0,16.6,36.0,75,24.42,5.38,50271.28
IT-North,45.46,9.19,2024-07-30,3,32.5,23.4,27.6,36.8,26.0,30.9,0.0,0.0,0.0,0.0,12.7,24.5,73,23.9,5.29,47224.06
IT-North,45.46,9.19,2024-07-31,3,32.7,23.7,27.9,38.2,25.7,31.7,0.0,0.0,0.0,0.0,11.2,19.1,55,24.06,5.3,48952.07
IT-North,45.46,9.19,2024-08-01,51,31.9,22.7,27.4,38.1,26.1,32.1,0.1,0.1,0.0,1.0,8.1,30.2,264,22.21,4.62,48656.02
IT-North,45.46,9.19,2024-08-02,53,31.4,22.7,26.7,36.5,25.4,30.4,0.8,0.8,0.0,1.0,15.9,28.1,96,21.95,4.65,48361.76
IT-North,45.46,9.19,2024-08-03,51,32.0,21.4,26.3,35.2,24.7,29.3,0.5,0.5,0.0,2.0,19.0,38.5,90,23.48,5.21,48779.92
IT-North,45.46,9.19,2024-08-04,3,31.4,22.6,27.0,34.5,24.2,29.2,0.0,0.0,0.0,0.0,10.2,18.7,65,22.84,5.21,47783.64
IT-North,45.46,9.19,2024-08-05,3,31.9,23.6,27.7,35.2,24.9,29.8,0.0,0.0,0.0,0.0,14.4,28.1,79,23.95,5.5,47498.78
IT-North,45.46,9.19,2024-08-06,61,31.9,23.3,26.8,35.8,25.5,29.7,2.3,2.3,0.0,1.0,10.6,23.4,87,21.58,4.85,40135.0
IT-North,45.46,9.19,2024-08-07,65,29.5,22.2,24.6,33.9,25.4,28.5,17.4,17.4,0.0,7.0,13.8,28.8,281,16.23,3.24,30763.94
IT-North,45.46,9.19,2024-08-08,3,30.6,18.8,25.0,34.9,21.1,28.2,0.0,0.0,0.0,0.0,8.1,15.5,303,24.28,4.87,47711.67
IT-North,45.46,9.19,2024-08-09,2,32.1,22.0,27.2,36.8,24.7,30.6,0.0,0.0,0.0,0.0,7.4,17.3,78,23.54,5.06,47086.23
IT-North,45.46,9.19,2024-08-10,0,33.6,23.2,28.5,38.4,26.4,32.5,0.0,0.0,0.0,0.0,7.6,19.8,75,23.3,5.12,47161.5
IT-North,45.46,9.19,2024-08-11,3,33.9,23.7,29.0,39.4,27.3,33.1,0.0,0.0,0.0,0.0,8.1,16.6,56,21.71,4.83,46800.0
IT-North,45.46,9.19,2024-08-12,51,33.7,24.4,28.7,39.3,27.8,32.9,0.3,0.3,0.0,1.0,7.6,19.1,21,20.71,4.41,46800.0
IT-North,45.46,9.19,2024-08-13,51,33.4,23.8,28.4,37.9,27.2,32.2,0.2,0.2,0.0,2.0,8.1,20.9,37,20.56,4.62,46852.63
IT-North,45.46,9.19,2024-08-14,55,32.6,22.2,27.0,36.4,23.3,29.5,1.2,1.2,0.0,2.0,17.3,31.7,311,19.99,4.57,42882.63
IT-North,45.46,9.19,2024-08-15,3,31.7,19.8,25.0,34.3,22.2,27.0,0.0,0.0,0.0,0.0,13.5,27.7,268,19.22,4.19,45572.29
IT-North,45.46,9.19,2024-08-16,3,32.2,20.7,26.3,34.7,22.8,28.3,0.0,0.0,0.0,0.0,10.7,24.8,251,22.13,4.98,46800.0
IT-North,45.46,9.19,2024-08-17,1,32.0,20.6,26.4,33.4,22.7,27.9,0.0,0.0,0.0,0.0,15.1,29.2,235,22.02,5.3,46800.0
IT-North,45.46,9.19,2024-08-18,63,25.9,20.4,22.7,29.0,22.6,25.4,28.2,28.2,0.0,18.0,14.5,25.6,173,13.41,2.69,26711.72
IT-North,45.46,9.19,2024-08-19,53,28.0,19.7,23.1,31.4,22.0,25.8,0.7,0.7,0.0,3.0,14.8,31.7,170,15.25,3.15,26285.75
IT-North,45.46,9.19,2024-08-20,3,29.6,19.9,24.5,33.7,21.8,27.5,0.0,0.0,0.0,0.0,8.4,19.1,175,22.14,4.44,46800.0
IT-North,45.46,9.19,2024-08-21,2,31.5,21.1,26.2,35.2,23.1,29.2,0.0,0.0,0.0,0.0,9.4,21.2,305,21.98,4.63,46800.0
IT-North,45.46,9.19,2024-08-22,51,29.8,22.6,25.8,32.9,23.4,28.1,0.1,0.1,0.0,1.0,16.3,32.4,83,19.2,4.38,46800.0
IT-North,45.46,9.19,2024-08-23,61,30.7,21.2,25.8,34.6,23.8,29.0,3.7,3.7,0.0,4.0,15.9,29.9,42,19.93,4.14,46800.0
IT-North,45.46,9.19,2024-08-24,0,31.3,21.1,26.3,34.6,22.6,28.3,0.0,0.0,0.0,0.0,12.6,23.4,263,21.48,4.76,46800.0
IT-North,45.46,9.19,2024-08-25,53,30.5,20.6,26.0,34.5,22.8,28.7,0.7,0.7,0.0,1.0,11.3,24.1,275,19.76,4.22,46800.0
IT-North,45.46,9.19,2024-08-26,63,28.2,20.9,23.3,30.1,21.0,25.5,12.5,12.5,0.0,7.0,26.5,49.3,352,16.44,3.25,44793.5
IT-North,45.46,9.19,2024-08-27,51,28.8,19.6,23.6,32.9,21.2,26.0,0.3,0.3,0.0,1.0,15.9,32.0,13,17.04,3.51,35856.33
IT-North,45.46,9.19,2024-08-28,3,30.3,19.6,24.8,34.1,20.9,27.5,0.0,0.0,0.0,0.0,8.6,16.9,326,20.39,4.13,46800.0
IT-North,45.46,9.19,2024-08-29,0,31.6,20.4,25.8,34.8,22.4,28.4,0.0,0.0,0.0,0.0,8.7,16.9,277,20.94,4.41,46800.0
IT-North,45.46,9.19,2024-08-30,3,32.1,20.0,26.1,35.5,21.7,28.7,0.0,0.0,0.0,0.0,8.4,15.1,314,20.97,4.4,46748.28
IT-North,45.46,9.19,2024-08-31,3,32.0,21.4,26.6,35.3,23.5,29.2,0.0,0.0,0.0,0.0,8.0,15.1,55,18.74,4.08,44132.39
IT-North,45.46,9.19,2024-09-01,65,30.8,20.6,25.1,34.3,21.1,27.7,15.9,15.9,0.0,2.0,18.9,54.0,4,16.17,3.47,35763.04
IT-North,45.46,9.19,2024-09-02,3,28.4,20.3,23.8,32.0,21.6,25.8,0.0,0.0,0.0,0.0,17.0,32.0,291,19.23,3.94,46220.83
IT-North,45.46,9.19,2024-09-03,51,28.6,19.2,23.8,32.7,20.8,26.4,0.3,0.3,0.0,3.0,9.3,25.9,292,18.48,3.62,45941.39
IT-North,45.46,9.19,2024-09-04,63,27.7,19.9,23.8,31.4,21.2,26.1,4.7,4.7,0.0,3.0,17.5,37.8,20,16.16,3.33,35486.43
IT-North,45.46,9.19,2024-09-05,65,21.3,18.2,20.0,22.8,19.6,21.3,49.6,49.6,0.0,23.0,17.8,40.3,68,5.95,1.28,10383.95
IT-North,45.46,9.19,2024-09-06,51,24.7,17.7,20.7,27.6,18.8,22.8,1.1,1.1,0.0,9.0,10.8,22.3,45,14.59,2.69,42802.03
IT-North,45.46,9.19,2024-09-07,51,26.3,17.4,21.9,28.8,19.0,24.0,0.7,0.7,0.0,7.0,9.1,19.8,59,18.08,3.39,43846.58
IT-North,45.46,9.19,2024-09-08,63,22.1,19.2,20.9,24.5,20.6,23.1,36.6,36.6,0.0,15.0,23.4,43.6,65,3.65,0.92,0.0
IT-North,45.46,9.19,2024-09-09,65,27.0,17.4,21.6,26.3,17.9,22.0,19.2,19.2,0.0,5.0,19.6,38.9,278,18.76,4.1,43563.36
IT-North,45.46,9.19,2024-09-10,3,27.9,15.3,21.8,28.9,15.3,22.3,0.0,0.0,0.0,0.0,17.6,28.8,7,19.01,4.08,44283.47
IT-North,45.46,9.19,2024-09-11,61,24.7,16.7,19.6,26.6,17.3,20.6,2.9,2.9,0.0,4.0,13.6,28.8,71,12.39,2.35,26388.64
IT-North,45.46,9.19,2024-09-12,61,21.8,12.7,17.7,22.0,10.3,17.5,3.2,3.2,0.0,7.0,17.1,31.0,52,11.39,2.33,35329.0
IT-North,45.46,9.19,2024-09-13,3,20.5,11.1,15.5,14.9,7.8,10.8,0.0,0.0,0.0,0.0,32.2,55.4,335,17.7,5.02,42928.11
IT-North,45.46,9.19,2024-09-14,3,20.7,14.6,17.1,16.4,9.8,11.7,0.0,0.0,0.0,0.0,35.9,62.3,330,18.14,5.88,40975.79
IT-North,45.46,9.19,2024-09-15,1,25.9,12.1,17.7,25.2,8.8,15.5,0.0,0.0,0.0,0.0,17.8,28.8,340,18.95,4.27,42894.05
IT-North,45.46,9.19,2024-09-16,3,22.6,12.3,17.6,21.1,10.4,15.2,0.0,0.0,0.0,0.0,23.8,40.3,2,15.34,3.96,32083.89
IT-North,45.46,9.19,2024-09-17,63,19.5,13.5,16.1,19.5,10.7,14.9,8.0,8.0,0.0,4.0,17.0,32.4,52,13.52,2.63,40193.31
IT-North,45.46,9.19,2024-09-18,53,19.1,12.4,15.6,19.0,11.8,14.8,4.1,4.1,0.0,9.0,15.6,25.9,310,7.34,1.53,17134.57
IT-North,45.46,9.19,2024-09-19,51,23.2,12.2,16.8,23.1,11.4,16.6,0.2,0.2,0.0,1.0,10.5,19.8,304,15.67,2.79,39600.0
IT-North,45.46,9.19,2024-09-20,3,24.0,13.3,18.1,23.9,12.4,17.6,0.0,0.0,0.0,0.0,15.0,23.0,332,12.64,2.63,29599.64
IT-North,45.46,9.19,2024-09-21,51,23.1,13.8,18.1,23.2,13.6,18.2,0.8,0.8,0.0,5.0,7.9,18.7,56,15.81,2.86,41176.61
IT-North,45.46,9.19,2024-09-22,3,22.6,13.4,18.1,23.2,13.4,18.6,0.0,0.0,0.0,0.0,7.2,16.6,43,12.35,2.22,29010.61
