country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
ITA,Italy,PIACENZA,WRI1002918,806.0,45.0543,9.7086,Gas,,,,2006.0,Edipower,Edipower,https://web.archive.org/web/20110909235820/http://www.edipower.org/centrali/piacenza.asp,GEODB,1016092,,,,1068.744,788.737,1702.595,,,JRC-PPDB-OPEN,,,,,3068.56,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PIANACCE,WRI1021725,18.0,43.2108,11.0308,Geothermal,,,,1987.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1055294,,,,,,,,,,,,,,117.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PIANCASTAGNAIO 3,WRI1021667,20.0,42.8333,11.7004,Geothermal,,,,1990.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016093,,,,,,,,,,,,,,131.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PIANCASTAGNAIO 4,WRI1021669,20.0,42.8578,11.705,Geothermal,,,,1991.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016093,,,,,,,,,,,,,,131.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PIANCASTAGNAIO 5,WRI1021665,20.0,42.8568,11.7028,Geothermal,,,,1996.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016093,,,,,,,,,,,,,,131.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PIETRAFITTA,WRI1002919,365.0,42.9954,12.1995,Gas,,,,,ENEL,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Dpietrafitta-ita.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864753429&ssbinary=true,GEODB,1081954,,,,14.102,52.135,83.062,,,JRC-PPDB-OPEN,,,,,1389.6,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PIOMBINO TERMICA,WRI1002920,1280.0,42.9565,10.6034,Oil,,,,,ENEL,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Dpiombino-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757443&ssbinary=true,GEODB,,,,,,,,,,,,,,,1893.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,POMIGLIANO D'ARCO,WRI1002921,105.0,40.9507,14.3762,Other,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1016982,,,,1.5,,,,,ENTSOE,,,,,389.2,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PONT VENTOUX,WRI1002922,150.0,45.0253,6.8573,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1009740,,,,,,,,,,432.15,453.63,387.23,505.96,229.72,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,PONTE MORASCO,WRI1021299,92.0,44.9121,9.3444,Hydro,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1081767|1081775,,,,,,,,,,259.92,300.19,232.43,251.37,127.83,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,PORCARI,WRI1002923,100.0,43.8235,10.6023,Gas,,,,1996.0,Edison,Edison,http://www.edison.it/sites/default/files/Fact%20sheet%20ita%202015_0.pdf,GEODB,1029316,,,,401.446,318.039,457.279,,,JRC-PPDB-OPEN,,,,,380.71,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PORTO CORSINI,WRI1002924,750.0,44.4836,12.2652,Gas,,,,2002.0,ENEL,ENEL,https://www.enel.it/it-it/documents/azienda/ambiente/dichiarazioni_ambientali/portocorsini_da2008_2008.pdf,GEODB,1016114,,,,98.965,1073.097,1028.985,,,JRC-PPDB-OPEN,,,,,2855.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PORTO EMPEDOCLE C.LE,WRI1002925,140.0,37.3123,13.5071,Oil,,,,,ENEL,Power Plants at Risk of Shutting Down,http://www.italy24.ilsole24ore.com/pdf2010/Editrice/ILSOLE24ORE/QUOTIDIANO_INSIDE_ITALY/Online/_Oggetti_Correlati/Documenti/2014/10/23/20141023_Power.pdf,CARMA,1016115,,,,0.0,,,,,ENTSOE,,,,,207.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PORTO TOLLE,WRI1002927,2640.0,44.9569,12.4883,Oil,,,,,ENEL,Reuters,http://uk.reuters.com/article/enel-portotolle-conversion-idUKLDE7661B620110707,GEODB,1015944,,,,,,,,,,,,,,3906.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PORTO VIRO,WRI1002928,125.0,45.0178,12.2408,Gas,,,,,Edison,Power Plants at Risk of Shutting Down,http://www.italy24.ilsole24ore.com/pdf2010/Editrice/ILSOLE24ORE/QUOTIDIANO_INSIDE_ITALY/Online/_Oggetti_Correlati/Documenti/2014/10/23/20141023_Power.pdf,CARMA,1042090,,,,0.0,,,,,ENTSOE,,,,,475.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PRESENZANO,WRI1002929,1005.0,41.3816,14.0903,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,GEODB,1016121,,,,620.946,703.98,672.549,,,JRC-PPDB-OPEN,2304.59,3043.99,2729.89,3718.15,1640.01,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,PRIOLO C.LE,WRI1002930,750.0,37.14,15.2159,Gas,,,,,ENEL,ENEL,https://www.enel.it/it-it/documents/azienda/ambiente/dichiarazioni_ambientali/priologargallo_da2009_2010.pdf,GEODB,,,,,3150.716,2021.698,1070.51,,,JRC-PPDB-OPEN,,,,,2855.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,PRIOLO GARGALLO,WRI1021869,13.0,37.1675,15.1644,Solar,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,Industry About,,,,,2203.325,2290.606,2022.002,,,JRC-PPDB-OPEN,26.44,28.11,25.9,25.91,29.7,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,PROVVIDENZA,WRI1002931,139.0,44.55,11.1,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1016125,,,,152.805,103.319,98.117,,,JRC-PPDB-OPEN,329.29,366.14,344.34,416.04,267.49,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,Palo 7,WKS0060229,7.0,41.0519,16.6324,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.82,11.64,11.69,11.66,12.4,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Panevino,WKS0061350,5.0,41.543,12.742,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.8,9.25,9.42,9.25,9.56,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Pedale Solar Power Plant,WRI1026423,2.99,41.0783,16.3564,Solar,,,,,,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,1095608,,,,,,,,,,4.99,4.93,4.91,4.85,5.26,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Petrosina,WKS0067973,5.0,40.521,17.84,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.56,9.26,9.47,9.26,9.59,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Piadena,WKS0067754,5.9,45.1212,10.3744,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.16,9.5,9.82,9.7,10.29,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Pian del Medico Solar Power Plant,WRI1026424,2.3,43.4876,13.2286,Solar,,,,,Solarig Holding,Solar Rig,http://solarig.com,Industry About,,,,,,,,,,,3.89,3.9,3.83,3.9,3.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Piano Corallo,WKS0067970,4.5,37.051,14.297,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.35,8.1,8.39,8.21,8.4,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Piccolo Carlo Solar Power Plant,WRI1026425,1.0,40.0366,18.3629,Solar,,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,,,1.62,1.62,1.5,1.47,1.77,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Pietrafitta,WKS0068598,15.0,41.4509,15.4692,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,25.63,25.35,25.23,26.5,27.32,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Pietro Vannucci power station,WRI1002853,150.0,42.8971,12.5381,Coal,,,,1990.0,Enel SpA,GCPT,https://endcoal.org/global-coal-plant-tracker/,GEODB,,,,,,,,,,,,,,,489.73,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Poggiorsini,WKS0060351,5.0,40.9277,16.2486,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.39,8.12,8.18,8.6,9.01,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Polesine,WKS0063518,4.6,44.9877,10.1006,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.18,7.42,7.76,7.63,8.0,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Portoscuso,WRI1002926,320.0,39.2047,8.3789,Oil,,,,1973.0,ENEL,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Dportoscuso-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757450&ssbinary=true,CARMA,1016058,,,,0.0,,,,,ENTSOE,,,,,473.49,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Pozzilli Solar Power Plant,WRI1026426,2.9,41.5051,14.0879,Solar,,,,,Solaer,Solar Rig,http://solarig.com,Industry About,,,,,,,,,,,4.8,4.84,4.82,4.83,5.06,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Pozzo d'Adda Solar Power Plant,WRI1026427,3.0,45.5738,9.4927,Solar,,,,,,Martifer Solar,http://www.martifersolar.com/powering.php,Industry About,,,,,,,,,,,4.33,4.38,4.52,4.39,4.65,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Pozzolo Formigaro Solar Power Plant,WRI1026428,4.1,44.8314,8.7734,Solar,,,,,Enel Green Power SpA,OPDE,http://www.opde.net/en/projects/,Industry About,1088825,,,,,,,,,,6.05,6.08,6.75,6.76,6.37,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Quattordio Solar Power Plant,WRI1026429,1.4,44.9055,8.4343,Solar,,,,,Carpevigo AG,OPDE,http://www.opde.net/en/projects/,Industry About,1079034,,,,,,,,,,1.95,1.9,2.06,2.06,1.91,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,RANCIA 1,WRI1021724,18.0,43.2141,11.0468,Geothermal,,,,1986.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016130,,,,,,,,,,,,,,117.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,RANCIA 2,WRI1021723,18.0,43.2101,11.0345,Geothermal,,,,1998.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016130,,,,,,,,,,,,,,117.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,RIVA DEL GARDA - NUOVO,WRI1002934,117.0,45.8858,10.8412,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1016132,,,,124.593,126.205,130.417,,,JRC-PPDB-OPEN,304.25,371.1,314.41,384.94,183.03,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,RIZZICONI,WRI1002935,760.0,38.4453,15.99,Gas,,,,,EGL Italia,Axpo,http://www.axpo.com/axpo/it/en/knowledge/power-production/assets-in-italy.html,GEODB,1061642,,,,3635.801,2861.126,3080.131,,,JRC-PPDB-OPEN,,,,,2893.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,RONCOVALGRANDE,WRI1002936,1000.0,46.0702,8.7339,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,GEODB,1016134,,,,508.595,865.161,844.912,,,JRC-PPDB-OPEN,2669.59,3245.29,3061.82,3841.77,1946.34,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,ROSONE,WRI1002938,135.0,45.4837,7.3693,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,WRI,1009741,,,,451.446,311.224,388.307,,,JRC-PPDB-OPEN,316.25,352.04,330.88,400.5,256.23,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,ROSSANO TE,WRI1002939,1200.0,39.6218,16.6084,Oil,,,,,,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Drossano-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757481&ssbinary=true,GEODB,,,,,0.0,3.288,4.584,,,JRC-PPDB-OPEN,,,,,1775.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Resinè,WKS0067995,9.5,36.913,14.479,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.0,17.22,17.54,17.61,19.93,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Rinaldone,WKS0061347,5.0,42.466,12.102,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.41,8.36,8.3,8.37,9.07,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Rovigo Solar Power Plant,WRI1026430,15.0,45.0374,11.5705,Solar,,,,,,Astronergy,http://www.astronergy.com/projects_plants.php,Industry About,1081012,,,,,,,,,,25.96,25.96,26.76,26.68,27.31,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,S.FIORANO,WRI1002942,544.0,46.0442,10.3521,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,GEODB,1016142,,,,366.741,231.695,198.142,,,JRC-PPDB-OPEN,1130.55,1296.31,1106.07,1741.36,529.08,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,S.GIACOMO,WRI1002944,490.0,42.785,13.5111,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,WRI,1016144,,,,424.0,,,,,ENTSOE,1104.2,1205.36,1157.27,1636.74,814.8,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,S.MASSENZA 1 (Molveno),WRI1002945,377.0,46.0677,10.9826,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,WRI,,,,,583.21,669.935,406.148,,,JRC-PPDB-OPEN,915.42,1094.28,931.12,1167.97,479.72,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,SAN FILIPPO DEL MELA,WRI1002947,866.0,38.2049,15.2818,Oil,,,,,Edipower,Edipower,https://web.archive.org/web/20150316075708/http://www.edipower.it/centrale_di_sanfilippo.htm,GEODB,1016154,,,,2181.092,1247.744,1300.073,,,JRC-PPDB-OPEN,,,,,1281.4,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SAN QUIRICO,WRI1002946,137.0,44.9167,10.25,Gas,,,,,Edison,Edison,http://www.edison.it/en/node/1505,CARMA,1037102,,,,1.0,,,,,ENTSOE,,,,,521.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SARLUX,WRI1002948,630.0,39.1037,9.0063,Gas,,,,2000.0,Saras SpA,Power and Technology Magazine,http://www.power-technology.com/projects/sarlux/,GEODB,1016535,,,,4429.482,4598.657,4089.159,,,JRC-PPDB-OPEN,,,,,2398.5,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SARMATO,WRI1002949,180.0,45.0522,9.5072,Gas,,,,1998.0,EON,Power Plants at Risk of Shutting Down,http://www.italy24.ilsole24ore.com/pdf2010/Editrice/ILSOLE24ORE/QUOTIDIANO_INSIDE_ITALY/Online/_Oggetti_Correlati/Documenti/2014/10/23/20141023_Power.pdf,GEODB,1039910,,,,0.0,,,,,JRC-PPDB-OPEN,,,,,685.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SASSO 2,WRI1021664,20.0,43.1753,10.8583,Geothermal,,,,2009.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016163,,,,,,,,,,,,,,131.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SELED GLORENZA,WRI1002950,101.6,46.6879,10.5466,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1023050,,,,201.0,,,,,ENTSOE,270.83,350.49,266.23,286.07,148.43,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,SELVA 1,WRI1021702,19.0,43.1805,10.8834,Geothermal,,,,1999.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016167,,,,,,,,,,,,,,124.49,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SERMIDE,WRI1002951,1151.0,45.0265,11.2522,Gas,,,,2004.0,Edipower,Edipower,http://www.edipower.it/edp/cms/edipower/attivita/impianti/centrale-termoelettrica-di-sermide/,GEODB,1016169,,,,938.936,,,,,JRC-PPDB-OPEN,,,,,4382.02,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SESTA 1,WRI1021722,18.0,43.2301,10.9471,Geothermal,,,,2002.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1076661,,,,,,,,,,,,,,117.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SESTO SAN GIOVANNI,WRI1002952,110.6,45.5417,9.2539,Other,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1029317,,,,160.369,171.775,112.949,,,JRC-PPDB-OPEN,,,,,409.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SIMERI CRICHI,WRI1002953,760.0,38.8759,16.6569,Gas,,,,,Edison,Edison,http://www.skemaq.it/uploads/case-studies/7cae243ca90d11d3755216b3b90bacdc.pdf,GEODB,1054059,,,,2621.364,3246.092,3887.511,,,JRC-PPDB-OPEN,,,,,2893.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SOMPLAGO,WRI1002954,220.0,46.3706,13.0436,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1016173,,,,302.0,,,,,ENTSOE,470.59,680.89,511.78,671.51,316.32,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,SONDRIO,WRI1002955,144.0,46.169,9.8691,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1016174,,,,392.158,236.179,,,,JRC-PPDB-OPEN,367.33,458.41,389.71,454.48,239.27,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,SORGENIA PUGLIA CENTRALE DI MODUGNO,WRI1002956,800.0,41.1025,16.756,Gas,,,,2010.0,Sorgenia,Sorgenia,https://www.sorgenia.it/produzione/impianti-ciclo-combinato/centrale-modugno.html,GEODB,1058464,,,,1774.931,1812.178,2761.231,,,JRC-PPDB-OPEN,,,,,3045.71,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,SOVERZENE,WRI1002957,213.5,46.2083,12.3031,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1034799,,,,471.752,489.721,354.501,,,JRC-PPDB-OPEN,472.53,721.46,560.53,623.3,329.1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,SPARANISE,WRI1002958,760.0,41.1783,14.1129,Gas,,,,,EGL Italia,Axpo,http://www.axpo.com/axpo/it/en/knowledge/power-production/assets-in-italy.html,GEODB,1057840,,,,2845.131,2136.979,2354.148,,,JRC-PPDB-OPEN,,,,,2893.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
