entity_kind,company_eic,facility_eic,entity_name,name,code,url,longitude,latitude,type,updatedAt,gasDayStart,gasDayEnd,gasInStorage,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,status,trend,full,info
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-14,2024-12-15,2.519,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.08,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-15,2024-12-16,2.519,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.08,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-16,2024-12-17,2.5191,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.08,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-17,2024-12-18,2.5191,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.08,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-18,2024-12-19,2.5192,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.08,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-19,2024-12-20,2.5192,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.08,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-20,2024-12-21,2.5192,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.08,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-21,2024-12-22,2.5193,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-22,2024-12-23,2.5193,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-23,2024-12-24,2.5193,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-24,2024-12-25,2.5194,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-25,2024-12-26,2.5194,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-26,2024-12-27,2.5194,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-27,2024-12-28,2.5195,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-28,2024-12-29,2.5195,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.09,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-29,2024-12-30,2.5195,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-30,2024-12-31,2.5196,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2024-12-31,2025-01-01,2.5196,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-01,2025-01-02,2.5197,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-02,2025-01-03,2.5197,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-03,2025-01-04,2.5197,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-04,2025-01-05,2.5198,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-05,2025-01-06,2.5198,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.1,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-06,2025-01-07,2.5198,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.11,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-07,2025-01-08,2.5199,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.11,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-08,2025-01-09,2.5199,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.11,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-09,2025-01-10,2.5199,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.11,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-10,2025-01-11,2.52,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.11,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-11,2025-01-12,2.52,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.11,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-12,2025-01-13,2.5201,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.11,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-13,2025-01-14,2.5201,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-14,2025-01-15,2.5201,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-15,2025-01-16,2.5202,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-16,2025-01-17,2.5202,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-17,2025-01-18,2.5202,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-18,2025-01-19,2.5203,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-19,2025-01-20,2.5203,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-20,2025-01-21,2.5203,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.12,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-21,2025-01-22,2.5204,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-22,2025-01-23,2.5204,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-23,2025-01-24,2.5204,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-24,2025-01-25,2.5205,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-25,2025-01-26,2.5205,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-26,2025-01-27,2.5206,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-27,2025-01-28,2.5206,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-28,2025-01-29,2.5206,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.13,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-29,2025-01-30,2.5207,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-30,2025-01-31,2.5207,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-01-31,2025-02-01,2.5207,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-01,2025-02-02,2.5208,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-02,2025-02-03,2.5208,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-03,2025-02-04,2.5208,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-04,2025-02-05,2.5209,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-05,2025-02-06,2.5209,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.14,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-06,2025-02-07,2.521,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-07,2025-02-08,2.521,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-08,2025-02-09,2.521,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-09,2025-02-10,2.5211,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-10,2025-02-11,2.5211,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-11,2025-02-12,2.5211,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-12,2025-02-13,2.5212,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-13,2025-02-14,2.5212,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.15,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-14,2025-02-15,2.5212,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-15,2025-02-16,2.5213,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-16,2025-02-17,2.5213,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-17,2025-02-18,2.5213,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-18,2025-02-19,2.5214,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-19,2025-02-20,2.5214,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-20,2025-02-21,2.5215,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-21,2025-02-22,2.5215,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.16,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-22,2025-02-23,2.5215,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.17,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-23,2025-02-24,2.5216,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.17,[]
facility,59X4-IGSTORAGE-T,59W-IGSTORAGE-0Q,UGS Cornegliano,UGS Cornegliano,59W-IGSTORAGE-0Q,59W-IGSTORAGE-0Q/IT/59X4-IGSTORAGE-T,9.4903,45.2886,DSR,2024-12-02 11:20:21,2025-02-24,2025-02-25,2.5216,21.93,21.9,-0,2.86,21.11,38.13,3.08,0,E,0,88.17,[]
