direction,reporter,reporter_name,partner,partner_name,year,gwh,twh
export,BG,Bulgaria,EL,Greece,2018,2118.419,2.118419
export,BG,Bulgaria,TR,Türkiye,2018,2062.521,2.0625210000000003
export,BG,Bulgaria,RO,Romania,2018,1212.105,1.212105
import,BG,Bulgaria,TOTAL,Total,2018,2222.726,2.222726
import,BG,Bulgaria,RO,Romania,2018,2083.11,2.08311
import,BG,Bulgaria,TR,Türkiye,2018,93.111,0.093111
import,BG,Bulgaria,RS,Serbia,2018,38.521,0.038521
import,BG,Bulgaria,EL,Greece,2018,7.589,0.007589
import,BG,Bulgaria,MK,North Macedonia,2018,0.395,0.000395
export,BG,Bulgaria,TOTAL,Total,2019,8855.135,8.855135
export,BG,Bulgaria,MK,North Macedonia,2019,2266.613,2.266613
export,BG,Bulgaria,EL,Greece,2019,2235.985,2.2359850000000003
export,BG,Bulgaria,TR,Türkiye,2019,1967.693,1.967693
export,BG,Bulgaria,RS,Serbia,2019,1391.602,1.391602
export,BG,Bulgaria,RO,Romania,2019,993.242,0.993242
import,BG,Bulgaria,TOTAL,Total,2019,3044.947,3.044947
import,BG,Bulgaria,RO,Romania,2019,2733.203,2.733203
import,BG,Bulgaria,RS,Serbia,2019,149.609,0.14960900000000002
import,BG,Bulgaria,TR,Türkiye,2019,121.432,0.121432
import,BG,Bulgaria,EL,Greece,2019,37.677,0.037677
import,BG,Bulgaria,MK,North Macedonia,2019,3.026,0.0030259999999999996
export,BG,Bulgaria,TOTAL,Total,2020,7114.842,7.1148419999999994
export,BG,Bulgaria,MK,North Macedonia,2020,1939.799,1.939799
export,BG,Bulgaria,EL,Greece,2020,1875.568,1.875568
export,BG,Bulgaria,TR,Türkiye,2020,1694.643,1.6946430000000001
export,BG,Bulgaria,RO,Romania,2020,816.091,0.816091
export,BG,Bulgaria,RS,Serbia,2020,788.741,0.788741
import,BG,Bulgaria,TOTAL,Total,2020,3706.736,3.706736
import,BG,Bulgaria,RO,Romania,2020,3117.376,3.117376
import,BG,Bulgaria,TR,Türkiye,2020,325.358,0.325358
import,BG,Bulgaria,RS,Serbia,2020,242.704,0.242704
import,BG,Bulgaria,EL,Greece,2020,15.056,0.015056
import,BG,Bulgaria,MK,North Macedonia,2020,6.242,0.006242
export,BG,Bulgaria,TOTAL,Total,2021,10635.291,10.635290999999999
export,BG,Bulgaria,RS,Serbia,2021,2708.455,2.708455
export,BG,Bulgaria,MK,North Macedonia,2021,2561.43,2.5614299999999997
export,BG,Bulgaria,RO,Romania,2021,2330.319,2.330319
export,BG,Bulgaria,EL,Greece,2021,1971.245,1.971245
export,BG,Bulgaria,TR,Türkiye,2021,1063.842,1.0638420000000002
import,BG,Bulgaria,TOTAL,Total,2021,1856.976,1.8569760000000002
import,BG,Bulgaria,RO,Romania,2021,1485.927,1.485927
import,BG,Bulgaria,TR,Türkiye,2021,259.118,0.259118
import,BG,Bulgaria,EL,Greece,2021,64.337,0.064337
import,BG,Bulgaria,RS,Serbia,2021,39.391,0.039390999999999995
import,BG,Bulgaria,MK,North Macedonia,2021,8.203,0.008203
export,BG,Bulgaria,TOTAL,Total,2022,13664.624,13.664624
export,BG,Bulgaria,RO,Romania,2022,3651.439,3.651439
export,BG,Bulgaria,RS,Serbia,2022,3222.02,3.22202
export,BG,Bulgaria,MK,North Macedonia,2022,2530.527,2.530527
export,BG,Bulgaria,TR,Türkiye,2022,2293.953,2.293953
export,BG,Bulgaria,EL,Greece,2022,1966.685,1.966685
import,BG,Bulgaria,TOTAL,Total,2022,1470.003,1.470003
import,BG,Bulgaria,RO,Romania,2022,1184.546,1.184546
import,BG,Bulgaria,TR,Türkiye,2022,126.034,0.126034
import,BG,Bulgaria,EL,Greece,2022,95.103,0.095103
import,BG,Bulgaria,RS,Serbia,2022,42.295,0.042295
import,BG,Bulgaria,MK,North Macedonia,2022,22.025,0.022025
export,BG,Bulgaria,TOTAL,Total,2023,7748.263,7.748263
export,BG,Bulgaria,EL,Greece,2023,2302.453,2.302453
export,BG,Bulgaria,MK,North Macedonia,2023,1592.88,1.59288
export,BG,Bulgaria,RS,Serbia,2023,1295.231,1.295231
export,BG,Bulgaria,TR,Türkiye,2023,1289.136,1.289136
export,BG,Bulgaria,RO,Romania,2023,1268.563,1.268563
import,BG,Bulgaria,TOTAL,Total,2023,4414.785,4.414785
import,BG,Bulgaria,RO,Romania,2023,3524.99,3.52499
import,BG,Bulgaria,TR,Türkiye,2023,404.535,0.40453500000000003
import,BG,Bulgaria,RS,Serbia,2023,259.976,0.259976
import,BG,Bulgaria,EL,Greece,2023,182.414,0.182414
import,BG,Bulgaria,MK,North Macedonia,2023,42.87,0.04287
export,BG,Bulgaria,TOTAL,Total,2024,6907.558,6.907558
export,BG,Bulgaria,RO,Romania,2024,2318.306,2.318306
export,BG,Bulgaria,EL,Greece,2024,1902.053,1.9020530000000002
export,BG,Bulgaria,RS,Serbia,2024,1151.479,1.1514790000000001
export,BG,Bulgaria,MK,North Macedonia,2024,996.548,0.996548
export,BG,Bulgaria,TR,Türkiye,2024,539.172,0.539172
import,BG,Bulgaria,TOTAL,Total,2024,5920.818,5.920818000000001
import,BG,Bulgaria,RO,Romania,2024,3164.089,3.164089
import,BG,Bulgaria,TR,Türkiye,2024,1039.108,1.039108
import,BG,Bulgaria,EL,Greece,2024,930.338,0.930338
import,BG,Bulgaria,RS,Serbia,2024,544.393,0.544393
import,BG,Bulgaria,MK,North Macedonia,2024,242.89,0.24289
export,CZ,Czechia,TOTAL,Total,2015,28661.0,28.661
export,CZ,Czechia,AT,Austria,2015,12340.0,12.34
export,CZ,Czechia,SK,Slovakia,2015,10008.0,10.008
export,CZ,Czechia,DE,Germany,2015,6103.0,6.103
export,CZ,Czechia,PL,Poland,2015,210.0,0.21
import,CZ,Czechia,TOTAL,Total,2015,16146.0,16.146
import,CZ,Czechia,PL,Poland,2015,9765.0,9.765
import,CZ,Czechia,DE,Germany,2015,6267.0,6.267
import,CZ,Czechia,SK,Slovakia,2015,73.0,0.073
import,CZ,Czechia,AT,Austria,2015,41.0,0.041
export,CZ,Czechia,TOTAL,Total,2016,24791.0,24.791
export,CZ,Czechia,AT,Austria,2016,10255.0,10.255
export,CZ,Czechia,SK,Slovakia,2016,8986.0,8.986
export,CZ,Czechia,DE,Germany,2016,5040.0,5.04
export,CZ,Czechia,PL,Poland,2016,510.0,0.51
import,CZ,Czechia,TOTAL,Total,2016,13817.0,13.817
import,CZ,Czechia,PL,Poland,2016,7200.0,7.2
import,CZ,Czechia,DE,Germany,2016,6392.0,6.392
import,CZ,Czechia,AT,Austria,2016,136.0,0.136
import,CZ,Czechia,SK,Slovakia,2016,89.0,0.089
export,CZ,Czechia,TOTAL,Total,2017,28108.937,28.108937
export,CZ,Czechia,SK,Slovakia,2017,11176.346,11.176345999999999
export,CZ,Czechia,AT,Austria,2017,11005.786,11.005786
export,CZ,Czechia,DE,Germany,2017,5550.997,5.550997000000001
export,CZ,Czechia,PL,Poland,2017,375.808,0.375808
import,CZ,Czechia,TOTAL,Total,2017,15071.999,15.071999
import,CZ,Czechia,DE,Germany,2017,9043.433,9.043433
import,CZ,Czechia,PL,Poland,2017,5945.036,5.945036
import,CZ,Czechia,AT,Austria,2017,62.478,0.062478
import,CZ,Czechia,SK,Slovakia,2017,21.052,0.021052
export,CZ,Czechia,TOTAL,Total,2018,25480.503,25.480503000000002
export,CZ,Czechia,AT,Austria,2018,10864.125,10.864125
export,CZ,Czechia,SK,Slovakia,2018,9078.22,9.07822
export,CZ,Czechia,DE,Germany,2018,4902.845,4.902845
export,CZ,Czechia,PL,Poland,2018,635.313,0.635313
import,CZ,Czechia,TOTAL,Total,2018,11573.41,11.573409999999999
import,CZ,Czechia,DE,Germany,2018,7580.75,7.58075
import,CZ,Czechia,PL,Poland,2018,3771.248,3.771248
import,CZ,Czechia,AT,Austria,2018,112.561,0.11256100000000001
import,CZ,Czechia,SK,Slovakia,2018,108.851,0.108851
export,CZ,Czechia,TOTAL,Total,2019,24122.817,24.122816999999998
export,CZ,Czechia,SK,Slovakia,2019,10220.089,10.220089
export,CZ,Czechia,AT,Austria,2019,9431.534,9.431534
export,CZ,Czechia,DE,Germany,2019,3445.484,3.445484
export,CZ,Czechia,PL,Poland,2019,1025.71,1.0257100000000001
import,CZ,Czechia,TOTAL,Total,2019,11026.213,11.026213
import,CZ,Czechia,DE,Germany,2019,7352.215,7.352215
import,CZ,Czechia,PL,Poland,2019,3407.536,3.407536
import,CZ,Czechia,AT,Austria,2019,144.762,0.144762
import,CZ,Czechia,SK,Slovakia,2019,121.7,0.1217
export,CZ,Czechia,TOTAL,Total,2020,23520.911,23.520911
export,CZ,Czechia,SK,Slovakia,2020,9983.795,9.983795
export,CZ,Czechia,AT,Austria,2020,8687.133,8.687133
export,CZ,Czechia,DE,Germany,2020,3172.336,3.1723359999999996
export,CZ,Czechia,PL,Poland,2020,1677.647,1.6776469999999999
import,CZ,Czechia,TOTAL,Total,2020,13368.051,13.368051
import,CZ,Czechia,DE,Germany,2020,9077.913,9.077913
import,CZ,Czechia,PL,Poland,2020,3649.712,3.649712
import,CZ,Czechia,AT,Austria,2020,378.42,0.37842000000000003
import,CZ,Czechia,SK,Slovakia,2020,262.006,0.26200599999999996
export,CZ,Czechia,TOTAL,Total,2021,26228.246,26.228246
export,CZ,Czechia,AT,Austria,2021,10917.184,10.917183999999999
export,CZ,Czechia,SK,Slovakia,2021,8884.41,8.884409999999999
export,CZ,Czechia,DE,Germany,2021,6083.075,6.083075
export,CZ,Czechia,PL,Poland,2021,343.577,0.343577
import,CZ,Czechia,TOTAL,Total,2021,15152.981,15.152981
import,CZ,Czechia,PL,Poland,2021,8420.788,8.420788
import,CZ,Czechia,DE,Germany,2021,6221.148,6.221148
import,CZ,Czechia,SK,Slovakia,2021,314.045,0.314045
import,CZ,Czechia,AT,Austria,2021,197.0,0.197
export,CZ,Czechia,TOTAL,Total,2022,30254.913,30.254913000000002
export,CZ,Czechia,AT,Austria,2022,12576.347,12.576347
export,CZ,Czechia,SK,Slovakia,2022,10528.355,10.528355
export,CZ,Czechia,DE,Germany,2022,7079.818,7.079818
export,CZ,Czechia,PL,Poland,2022,70.393,0.070393
import,CZ,Czechia,TOTAL,Total,2022,16726.075,16.726075
import,CZ,Czechia,PL,Poland,2022,9544.285,9.544285
import,CZ,Czechia,DE,Germany,2022,7073.261,7.0732610000000005
import,CZ,Czechia,SK,Slovakia,2022,71.341,0.07134099999999999
import,CZ,Czechia,AT,Austria,2022,37.188,0.037188000000000006
export,CZ,Czechia,TOTAL,Total,2023,22648.093,22.648093
export,CZ,Czechia,AT,Austria,2023,8412.386,8.412386
export,CZ,Czechia,DE,Germany,2023,7508.794,7.508794
export,CZ,Czechia,SK,Slovakia,2023,5917.804,5.917804
export,CZ,Czechia,PL,Poland,2023,809.109,0.8091090000000001
import,CZ,Czechia,TOTAL,Total,2023,13464.52,13.46452
import,CZ,Czechia,DE,Germany,2023,6357.054,6.357054
import,CZ,Czechia,PL,Poland,2023,5411.822,5.411822
import,CZ,Czechia,SK,Slovakia,2023,1221.519,1.221519
import,CZ,Czechia,AT,Austria,2023,474.125,0.474125
export,CZ,Czechia,TOTAL,Total,2024,22009.41,22.00941
export,CZ,Czechia,SK,Slovakia,2024,10006.073,10.006073
export,CZ,Czechia,AT,Austria,2024,6403.484,6.403484000000001
export,CZ,Czechia,DE,Germany,2024,4354.786,4.354786
export,CZ,Czechia,PL,Poland,2024,1245.067,1.245067
import,CZ,Czechia,TOTAL,Total,2024,15349.978,15.349977999999998
import,CZ,Czechia,DE,Germany,2024,8139.697,8.139697
import,CZ,Czechia,PL,Poland,2024,5788.829,5.788829
import,CZ,Czechia,SK,Slovakia,2024,780.236,0.780236
import,CZ,Czechia,AT,Austria,2024,641.216,0.641216
export,DE,Germany,TOTAL,Total,2015,85290.0,85.29
export,DE,Germany,NL,Netherlands,2015,23961.0,23.961
export,DE,Germany,AT,Austria,2015,19570.0,19.57
export,DE,Germany,NSP,Not specified,2015,19222.0,19.222
export,DE,Germany,PL,Poland,2015,10659.0,10.659
export,DE,Germany,CZ,Czechia,2015,6267.0,6.267
export,DE,Germany,LU,Luxembourg,2015,4248.0,4.248
export,DE,Germany,FR,France,2015,1363.0,1.363
import,DE,Germany,TOTAL,Total,2015,37008.0,37.008
import,DE,Germany,FR,France,2015,12093.0,12.093
import,DE,Germany,NSP,Not specified,2015,11385.0,11.385
import,DE,Germany,AT,Austria,2015,7071.0,7.071
import,DE,Germany,CZ,Czechia,2015,6103.0,6.103
import,DE,Germany,NL,Netherlands,2015,339.0,0.339
import,DE,Germany,PL,Poland,2015,17.0,0.017
export,DE,Germany,TOTAL,Total,2016,78863.0,78.863
export,DE,Germany,NSP,Not specified,2016,23237.0,23.237
export,DE,Germany,NL,Netherlands,2016,16894.0,16.894
export,DE,Germany,AT,Austria,2016,16540.0,16.54
export,DE,Germany,PL,Poland,2016,8754.0,8.754
export,DE,Germany,CZ,Czechia,2016,6392.0,6.392
export,DE,Germany,LU,Luxembourg,2016,4314.0,4.314
export,DE,Germany,FR,France,2016,2732.0,2.732
import,DE,Germany,TOTAL,Total,2016,28338.0,28.338
import,DE,Germany,FR,France,2016,8316.0,8.316
import,DE,Germany,NSP,Not specified,2016,7651.0,7.651
import,DE,Germany,AT,Austria,2016,5979.0,5.979
import,DE,Germany,CZ,Czechia,2016,5040.0,5.04
import,DE,Germany,NL,Netherlands,2016,1337.0,1.337
import,DE,Germany,PL,Poland,2016,15.0,0.015
export,DE,Germany,TOTAL,Total,2017,80301.0,80.301
export,DE,Germany,NSP,Not specified,2017,24308.0,24.308
export,DE,Germany,AT,Austria,2017,17711.0,17.711
export,DE,Germany,NL,Netherlands,2017,15117.0,15.117
export,DE,Germany,CZ,Czechia,2017,8430.0,8.43
export,DE,Germany,PL,Poland,2017,7483.0,7.483
export,DE,Germany,LU,Luxembourg,2017,4312.0,4.312
export,DE,Germany,FR,France,2017,2940.0,2.94
import,DE,Germany,TOTAL,Total,2017,27842.0,27.842
import,DE,Germany,NSP,Not specified,2017,9904.0,9.904
import,DE,Germany,FR,France,2017,6996.0,6.996
import,DE,Germany,CZ,Czechia,2017,5551.0,5.551
import,DE,Germany,AT,Austria,2017,4008.0,4.008
import,DE,Germany,NL,Netherlands,2017,1362.0,1.362
import,DE,Germany,PL,Poland,2017,21.0,0.021
export,DE,Germany,TOTAL,Total,2018,80463.0,80.463
export,DE,Germany,NSP,Not specified,2018,27022.0,27.022
export,DE,Germany,NL,Netherlands,2018,20914.0,20.914
export,DE,Germany,AT,Austria,2018,15356.0,15.356
export,DE,Germany,CZ,Czechia,2018,7581.0,7.581
export,DE,Germany,PL,Poland,2018,7055.0,7.055
export,DE,Germany,FR,France,2018,2535.0,2.535
import,DE,Germany,TOTAL,Total,2018,31727.0,31.727
import,DE,Germany,FR,France,2018,10983.0,10.983
import,DE,Germany,NSP,Not specified,2018,10292.0,10.292
import,DE,Germany,CZ,Czechia,2018,4903.0,4.903
import,DE,Germany,AT,Austria,2018,4793.0,4.793
import,DE,Germany,NL,Netherlands,2018,735.0,0.735
import,DE,Germany,PL,Poland,2018,21.0,0.021
export,DE,Germany,TOTAL,Total,2019,72793.0,72.793
export,DE,Germany,NSP,Not specified,2019,25594.0,25.594
export,DE,Germany,AT,Austria,2019,15803.0,15.803
export,DE,Germany,NL,Netherlands,2019,11480.0,11.48
export,DE,Germany,PL,Poland,2019,10086.0,10.086
export,DE,Germany,CZ,Czechia,2019,7352.0,7.352
export,DE,Germany,FR,France,2019,2478.0,2.478
import,DE,Germany,TOTAL,Total,2019,40126.0,40.126
import,DE,Germany,FR,France,2019,15589.0,15.589
import,DE,Germany,NSP,Not specified,2019,11150.0,11.15
import,DE,Germany,NL,Netherlands,2019,5046.0,5.046
import,DE,Germany,AT,Austria,2019,4876.0,4.876
import,DE,Germany,CZ,Czechia,2019,3445.0,3.445
import,DE,Germany,PL,Poland,2019,20.0,0.02
export,DE,Germany,TOTAL,Total,2020,66882.0,66.882
export,DE,Germany,NSP,Not specified,2020,20417.0,20.417
export,DE,Germany,AT,Austria,2020,14433.0,14.433
export,DE,Germany,PL,Poland,2020,11235.0,11.235
export,DE,Germany,CZ,Czechia,2020,9078.0,9.078
export,DE,Germany,NL,Netherlands,2020,8957.0,8.957
export,DE,Germany,FR,France,2020,2762.0,2.762
import,DE,Germany,TOTAL,Total,2020,47853.0,47.853
import,DE,Germany,NSP,Not specified,2020,16926.0,16.926
import,DE,Germany,FR,France,2020,12965.0,12.965
import,DE,Germany,NL,Netherlands,2020,8677.0,8.677
import,DE,Germany,AT,Austria,2020,6101.0,6.101
import,DE,Germany,CZ,Czechia,2020,3172.0,3.172
import,DE,Germany,PL,Poland,2020,12.0,0.012
export,DE,Germany,TOTAL,Total,2021,70306.0,70.306
export,DE,Germany,NSP,Not specified,2021,28723.0,28.723
export,DE,Germany,AT,Austria,2021,13347.0,13.347
export,DE,Germany,NL,Netherlands,2021,9085.0,9.085
export,DE,Germany,PL,Poland,2021,8734.0,8.734
export,DE,Germany,CZ,Czechia,2021,6221.0,6.221
export,DE,Germany,FR,France,2021,4196.0,4.196
import,DE,Germany,TOTAL,Total,2021,51731.0,51.731
import,DE,Germany,NSP,Not specified,2021,21416.0,21.416
import,DE,Germany,FR,France,2021,9758.0,9.758
import,DE,Germany,NL,Netherlands,2021,7641.0,7.641
import,DE,Germany,AT,Austria,2021,6507.0,6.507
import,DE,Germany,CZ,Czechia,2021,6083.0,6.083
import,DE,Germany,PL,Poland,2021,326.0,0.326
export,DE,Germany,TOTAL,Total,2022,76587.0,76.587
export,DE,Germany,NSP,Not specified,2022,30861.0,30.861
export,DE,Germany,AT,Austria,2022,14090.0,14.09
export,DE,Germany,FR,France,2022,9164.0,9.164
export,DE,Germany,PL,Poland,2022,8391.0,8.391
export,DE,Germany,CZ,Czechia,2022,7073.0,7.073
export,DE,Germany,NL,Netherlands,2022,7008.0,7.008
import,DE,Germany,TOTAL,Total,2022,49331.0,49.331
import,DE,Germany,NSP,Not specified,2022,23558.0,23.558
import,DE,Germany,NL,Netherlands,2022,8910.0,8.91
import,DE,Germany,CZ,Czechia,2022,7079.0,7.079
import,DE,Germany,AT,Austria,2022,5765.0,5.765
import,DE,Germany,FR,France,2022,3713.0,3.713
import,DE,Germany,PL,Poland,2022,306.0,0.306
export,DE,Germany,TOTAL,Total,2023,60082.0,60.082
export,DE,Germany,NSP,Not specified,2023,22773.0,22.773
export,DE,Germany,AT,Austria,2023,10664.0,10.664
export,DE,Germany,PL,Poland,2023,8191.0,8.191
export,DE,Germany,NL,Netherlands,2023,8127.0,8.127
export,DE,Germany,CZ,Czechia,2023,6357.0,6.357
export,DE,Germany,FR,France,2023,3970.0,3.97
import,DE,Germany,TOTAL,Total,2023,69307.0,69.307
import,DE,Germany,NSP,Not specified,2023,28683.0,28.683
import,DE,Germany,FR,France,2023,13266.0,13.266
import,DE,Germany,NL,Netherlands,2023,10041.0,10.041
import,DE,Germany,AT,Austria,2023,9104.0,9.104
import,DE,Germany,CZ,Czechia,2023,7509.0,7.509
import,DE,Germany,PL,Poland,2023,704.0,0.704
export,DE,Germany,TOTAL,Total,2024,55389.0,55.389
export,DE,Germany,NSP,Not specified,2024,18627.0,18.627
export,DE,Germany,PL,Poland,2024,9542.0,9.542
export,DE,Germany,AT,Austria,2024,9534.0,9.534
export,DE,Germany,NL,Netherlands,2024,8853.0,8.853
export,DE,Germany,CZ,Czechia,2024,8140.0,8.14
export,DE,Germany,FR,France,2024,693.0,0.693
import,DE,Germany,TOTAL,Total,2024,81658.0,81.658
import,DE,Germany,NSP,Not specified,2024,37931.0,37.931
import,DE,Germany,FR,France,2024,20493.0,20.493
import,DE,Germany,AT,Austria,2024,9380.0,9.38
import,DE,Germany,NL,Netherlands,2024,8791.0,8.791
import,DE,Germany,CZ,Czechia,2024,4355.0,4.355
import,DE,Germany,PL,Poland,2024,708.0,0.708
export,DK,Denmark,TOTAL,Total,2015,9733.185,9.733184999999999
export,DK,Denmark,DE,Germany,2015,5265.518,5.265518
export,DK,Denmark,SE,Sweden,2015,2851.117,2.8511170000000003
export,DK,Denmark,NO,Norway,2015,1616.55,1.61655
import,DK,Denmark,TOTAL,Total,2015,15644.747,15.644746999999999
import,DK,Denmark,NO,Norway,2015,6570.759,6.570759
import,DK,Denmark,SE,Sweden,2015,6499.717,6.4997169999999995
import,DK,Denmark,DE,Germany,2015,2574.271,2.574271
export,DK,Denmark,TOTAL,Total,2016,9919.365,9.919364999999999
export,DK,Denmark,SE,Sweden,2016,5225.654,5.2256540000000005
export,DK,Denmark,DE,Germany,2016,2944.331,2.944331
export,DK,Denmark,NO,Norway,2016,1749.38,1.7493800000000002
import,DK,Denmark,TOTAL,Total,2016,14976.458,14.976458000000001
import,DK,Denmark,NO,Norway,2016,6807.449,6.807448999999999
import,DK,Denmark,DE,Germany,2016,5097.378,5.097378
import,DK,Denmark,SE,Sweden,2016,3071.631,3.071631
export,DK,Denmark,TOTAL,Total,2017,10655.394,10.655394
export,DK,Denmark,DE,Germany,2017,5411.216,5.4112160000000005
export,DK,Denmark,SE,Sweden,2017,2858.004,2.8580039999999998
export,DK,Denmark,NO,Norway,2017,2386.174,2.386174
import,DK,Denmark,TOTAL,Total,2017,15218.109,15.218109
import,DK,Denmark,SE,Sweden,2017,5758.173,5.758173
import,DK,Denmark,NO,Norway,2017,5430.795,5.430795
import,DK,Denmark,DE,Germany,2017,4029.141,4.029141
export,DK,Denmark,TOTAL,Total,2018,10409.267,10.409267
export,DK,Denmark,DE,Germany,2018,4504.097,4.504097
export,DK,Denmark,SE,Sweden,2018,3288.027,3.288027
export,DK,Denmark,NO,Norway,2018,2617.143,2.617143
import,DK,Denmark,TOTAL,Total,2018,15633.609,15.633609
import,DK,Denmark,DE,Germany,2018,5848.761,5.8487610000000005
import,DK,Denmark,NO,Norway,2018,5034.756,5.034756000000001
import,DK,Denmark,SE,Sweden,2018,4750.092,4.7500919999999995
export,DK,Denmark,TOTAL,Total,2019,10171.042,10.171042
export,DK,Denmark,NO,Norway,2019,3299.851,3.2998510000000003
export,DK,Denmark,SE,Sweden,2019,3165.827,3.165827
export,DK,Denmark,DE,Germany,2019,3069.464,3.069464
export,DK,Denmark,NL,Netherlands,2019,635.9,0.6359
import,DK,Denmark,TOTAL,Total,2019,15981.899,15.981899
import,DK,Denmark,DE,Germany,2019,6587.117,6.587117
import,DK,Denmark,SE,Sweden,2019,5355.904,5.355904000000001
import,DK,Denmark,NO,Norway,2019,3383.878,3.383878
import,DK,Denmark,NL,Netherlands,2019,655.0,0.655
export,DK,Denmark,TOTAL,Total,2020,11711.401,11.711401
export,DK,Denmark,DE,Germany,2020,6486.562,6.486562
export,DK,Denmark,SE,Sweden,2020,2254.688,2.2546880000000002
export,DK,Denmark,NL,Netherlands,2020,2142.501,2.142501
export,DK,Denmark,NO,Norway,2020,827.65,0.82765
import,DK,Denmark,TOTAL,Total,2020,18593.972,18.593972
import,DK,Denmark,NO,Norway,2020,8128.814,8.128814
import,DK,Denmark,SE,Sweden,2020,5998.761,5.998761
import,DK,Denmark,DE,Germany,2020,3437.119,3.437119
import,DK,Denmark,NL,Netherlands,2020,1029.278,1.029278
export,DK,Denmark,TOTAL,Total,2021,15251.013,15.251013
export,DK,Denmark,DE,Germany,2021,8333.871,8.333870999999998
export,DK,Denmark,NL,Netherlands,2021,3091.521,3.091521
export,DK,Denmark,SE,Sweden,2021,2105.154,2.105154
export,DK,Denmark,NO,Norway,2021,1720.467,1.7204670000000002
import,DK,Denmark,TOTAL,Total,2021,20119.85,20.11985
import,DK,Denmark,NO,Norway,2021,7924.446,7.924446
import,DK,Denmark,SE,Sweden,2021,6979.529,6.979529
import,DK,Denmark,DE,Germany,2021,4360.173,4.360173
import,DK,Denmark,NL,Netherlands,2021,855.702,0.855702
export,DK,Denmark,TOTAL,Total,2022,17135.203,17.135203
export,DK,Denmark,DE,Germany,2022,9762.639,9.762639
export,DK,Denmark,NO,Norway,2022,2989.689,2.989689
export,DK,Denmark,NL,Netherlands,2022,2814.037,2.814037
export,DK,Denmark,SE,Sweden,2022,1568.839,1.5688389999999999
import,DK,Denmark,TOTAL,Total,2022,18499.623,18.499623
import,DK,Denmark,SE,Sweden,2022,9169.232,9.169232
import,DK,Denmark,NO,Norway,2022,4991.572,4.991572
import,DK,Denmark,DE,Germany,2022,3089.713,3.089713
import,DK,Denmark,NL,Netherlands,2022,1249.106,1.249106
export,DK,Denmark,TOTAL,Total,2023,16697.511,16.697511
export,DK,Denmark,DE,Germany,2023,9012.036,9.012036
export,DK,Denmark,NO,Norway,2023,2899.086,2.8990859999999996
export,DK,Denmark,NL,Netherlands,2023,2617.218,2.617218
export,DK,Denmark,SE,Sweden,2023,2103.825,2.1038249999999996
export,DK,Denmark,UK,United Kingdom,2023,65.345,0.065345
import,DK,Denmark,TOTAL,Total,2023,19830.928,19.830928
import,DK,Denmark,SE,Sweden,2023,9451.16,9.45116
import,DK,Denmark,NO,Norway,2023,5597.016,5.597016
import,DK,Denmark,DE,Germany,2023,3069.074,3.069074
